Run 1; Fc 5-1; Cy 3; 3321; Conc 0.1524158 0.4572474 1.371742 4.115226 12.34568 37.03704 111.1111 333.3333 1000 nM_X 	Run 1; Fc 5-1; Cy 3; 3321; Conc 0.1524158 0.4572474 1.371742 4.115226 12.34568 37.03704 111.1111 333.3333 1000 nM_Y 	Run 1; Fc 5-1; Cy 3; 3321; Conc 0.1524158 0.4572474 1.371742 4.115226 12.34568 37.03704 111.1111 333.3333 1000 nM; Fitted_X 	Run 1; Fc 5-1; Cy 3; 3321; Conc 0.1524158 0.4572474 1.371742 4.115226 12.34568 37.03704 111.1111 333.3333 1000 nM; Fitted_Y 	
1028 	20.5541000087724 	1028 	19.8593616499517 	
1028.09997558594 	20.563699972532 	1028.09997558594 	19.8715429629673 	
1028.20007324219 	20.5728000057206 	1028.20007324219 	19.8837214275487 	
1028.30004882813 	20.5819001083364 	1028.30004882813 	19.8958673418764 	
1028.40002441406 	20.5903001052829 	1028.40002441406 	19.9079955703418 	
1028.5 	20.5990000358543 	1028.5 	19.9201061148064 	
1028.59997558594 	20.6074000026674 	1028.59997558594 	19.9321989771869 	
1028.70007324219 	20.6167000690439 	1028.70007324219 	19.9442888924617 	
1028.80004882813 	20.6266998970023 	1028.80004882813 	19.9563463750618 	
1028.90002441406 	20.6364999271354 	1028.90002441406 	19.9683861814908 	
1029 	20.6452999633766 	1029 	19.9804083139519 	
1029.09997558594 	20.6545000328042 	1029.09997558594 	19.9924127746826 	
1029.20007324219 	20.6634001022285 	1029.20007324219 	20.0044141910124 	
1029.30004882813 	20.6722001022317 	1029.30004882813 	20.0163832934939 	
1029.40002441406 	20.6818999965653 	1029.40002441406 	20.0283347311396 	
1029.5 	20.6902999965641 	1029.5 	20.0402685063571 	
1029.59997558594 	20.6990999633745 	1029.59997558594 	20.0521846216086 	
1029.70007324219 	20.7082999301892 	1029.70007324219 	20.0640975966512 	
1029.80004882813 	20.7179000991782 	1029.80004882813 	20.0759783780231 	
1029.90002441406 	20.728499927136 	1029.90002441406 	20.0878415071498 	
1030 	20.7383999965641 	1030 	20.0996869867136 	
1030.09997558594 	20.7479999965653 	1030.09997558594 	20.1115148194523 	
1030.20007324219 	20.7583000991799 	1030.20007324219 	20.1233394176295 	
1030.30004882813 	20.7691999240851 	1030.30004882813 	20.1351319436125 	
1030.40002441406 	20.779200056837 	1030.40002441406 	20.1469068276958 	
1030.5 	20.7889999874096 	1030.5 	20.1586640755795 	
1030.59997558594 	20.7989000205998 	1030.59997558594 	20.1704036903872 	
1030.70007324219 	20.8095999843608 	1030.70007324219 	20.1821399769279 	
1030.80004882813 	20.8181000175427 	1030.80004882813 	20.1938443131972 	
1030.90002441406 	20.8264000175477 	1030.90002441406 	20.2055310256393 	
1031 	20.8355999481173 	1031 	20.2172001174468 	
1031.09997558594 	20.8461000175448 	1031.09997558594 	20.2288515918678 	
1031.20007324219 	20.8559999843565 	1031.20007324219 	20.2404996463981 	
1031.30004882813 	20.8647000537858 	1031.30004882813 	20.2521158745111 	
1031.40002441406 	20.8744000205988 	1031.40002441406 	20.2637144953185 	
1031.5 	20.8844999179819 	1031.5 	20.2752955122901 	
1031.59997558594 	20.8935998847955 	1031.59997558594 	20.2868589289513 	
1031.70007324219 	20.9034999874093 	1031.70007324219 	20.2984188355886 	
1031.80004882813 	20.9145000869721 	1031.80004882813 	20.3099470409477 	
1031.90002441406 	20.9242000507329 	1031.90002441406 	20.3214576569095 	
1032 	20.9348999118774 	1032 	20.3329506872211 	
1032.09997558594 	20.9458999088274 	1032.09997558594 	20.3444261356853 	
1032.20007324219 	20.954600044628 	1032.20007324219 	20.355897985491 	
1032.30004882813 	20.9626001171091 	1032.30004882813 	20.3673382604343 	
1032.40002441406 	20.9707999481179 	1032.40002441406 	20.3787609652754 	
1032.5 	20.9793999843605 	1032.5 	20.3901661040389 	
1032.59997558594 	20.9879000175461 	1032.59997558594 	20.4015536808046 	
1032.70007324219 	20.9985999843593 	1032.70007324219 	20.4129375717844 	
1032.80004882813 	21.007199987409 	1032.80004882813 	20.4242900155856 	
1032.90002441406 	21.0172000507337 	1032.90002441406 	20.4356249099667 	
1033 	21.0264999118772 	1033 	20.4469422592294 	
1033.09997558594 	21.0368999057755 	1033.09997558594 	20.4582420677309 	
1033.20007324219 	21.0464000053362 	1033.20007324219 	20.469538103601 	
1033.30004882813 	21.0557999359116 	1033.30004882813 	20.4808028180018 	
1033.40002441406 	21.0640998996714 	1033.40002441406 	20.4920500044799 	
1033.5 	21.0743999629958 	1033.5 	20.5032796675824 	
1033.59997558594 	21.0827000987993 	1033.59997558594 	20.5144918119117 	
1033.70007324219 	21.0911001018503 	1033.70007324219 	20.5257001000784 	
1033.80004882813 	21.0996999660492 	1033.80004882813 	20.5368771995109 	
1033.90002441406 	21.1093999599434 	1033.90002441406 	20.5480367943114 	
1034 	21.1185000263213 	1034 	20.5591788893016 	
1034.09997558594 	21.1284000202177 	1034.09997558594 	20.5703034893577 	
1034.20007324219 	21.1380000503523 	1034.20007324219 	20.5814241505174 	
1034.30004882813 	21.1485999416327 	1034.30004882813 	20.5925137542078 	
1034.40002441406 	21.157599905393 	1034.40002441406 	20.6035858779286 	
1034.5 	21.1652999748221 	1034.5 	20.6146405267753 	
1034.59997558594 	21.1740000080063 	1034.59997558594 	20.6256777058987 	
1034.70007324219 	21.1815999416322 	1034.70007324219 	20.6367108649162 	
1034.80004882813 	21.1891999446852 	1034.80004882813 	20.6477130989493 	
1034.90002441406 	21.1978000442468 	1034.90002441406 	20.6586978790463 	
1035 	21.2062000080077 	1035 	20.669665210577 	
1035.09997558594 	21.2144999717675 	1035.09997558594 	20.6806150989663 	
1035.20007324219 	21.2224000080096 	1035.20007324219 	20.691560887573 	
1035.30004882813 	21.2300000442483 	1035.30004882813 	20.7024758848918 	
1035.40002441406 	21.2376999778717 	1035.40002441406 	20.7133734556793 	
1035.5 	21.2463001106225 	1035.5 	20.7242536055797 	
1035.59997558594 	21.2559001075715 	1035.59997558594 	20.7351163402919 	
1035.70007324219 	21.2646000350942 	1035.70007324219 	20.745974897086 	
1035.80004882813 	21.273699998852 	1035.80004882813 	20.7568027974918 	
1035.90002441406 	21.2816000350904 	1035.90002441406 	20.7676133001425 	
1036 	21.290999896235 	1036 	20.7784064109565 	
1036.09997558594 	21.2997000984178 	1036.09997558594 	20.7891821366258 	
1036.20007324219 	21.3087999958043 	1036.20007324219 	20.799953608309 	
1036.30004882813 	21.3174000984145 	1036.30004882813 	20.8106945598472 	
1036.40002441406 	21.3255999626126 	1036.40002441406 	20.8214181439364 	
1036.5 	21.3360000289904 	1036.5 	20.8321243667776 	
1036.59997558594 	21.3457000621784 	1036.59997558594 	20.8428132346268 	
1036.70007324219 	21.3549999233219 	1036.70007324219 	20.8534977731311 	
1036.80004882813 	21.3630999233246 	1036.80004882813 	20.864151928813 	
1036.90002441406 	21.3705000591253 	1036.90002441406 	20.8747887486087 	
1037 	21.3786000259352 	1037 	20.8854082389943 	
1037.09997558594 	21.3879000892593 	1037.09997558594 	20.8960104065007 	
1037.20007324219 	21.3968999504068 	1037.20007324219 	20.9066081712486 	
1037.30004882813 	21.4049999172203 	1037.30004882813 	20.917175691679 	
1037.40002441406 	21.4127998840304 	1037.40002441406 	20.9277259091619 	
1037.5 	21.4206999172202 	1037.5 	20.9382588304483 	
1037.59997558594 	21.4279999172177 	1037.59997558594 	20.9487744623444 	
1037.70007324219 	21.4358000560715 	1037.70007324219 	20.9592856196478 	
1037.80004882813 	21.4434999565092 	1037.80004882813 	20.9697666723127 	
1037.90002441406 	21.4515999595606 	1037.90002441406 	20.9802304563445 	
1038 	21.4606998931849 	1038 	20.9906769787695 	
1038.09997558594 	21.469499995801 	1038.09997558594 	21.0011062466689 	
1038.20007324219 	21.4777999595644 	1038.20007324219 	21.0115309697294 	
1038.30004882813 	21.4863998931869 	1038.30004882813 	21.0219257289957 	
1038.40002441406 	21.4947998931857 	1038.40002441406 	21.0323032553194 	
1038.5 	21.5046999595615 	1038.5 	21.0426635560016 	
1038.59997558594 	21.5140999896976 	1038.59997558594 	21.053006638399 	
1038.70007324219 	21.5217999896959 	1038.70007324219 	21.0633451073075 	
1038.80004882813 	21.5300000560746 	1038.80004882813 	21.0736537544234 	
1038.90002441406 	21.5377000228873 	1038.90002441406 	21.0839452056629 	
1039 	21.5458998870818 	1039 	21.0942194683786 	
1039.09997558594 	21.5540000591245 	1039.09997558594 	21.1044765503944 	
1039.20007324219 	21.5613000953672 	1039.20007324219 	21.1147289518455 	
1039.30004882813 	21.5686000652277 	1039.30004882813 	21.1249516746225 	
1039.40002441406 	21.5777000289927 	1039.40002441406 	21.1351572399315 	
1039.5 	21.5856999595635 	1039.5 	21.1453456556224 	
1039.59997558594 	21.5930999595621 	1039.59997558594 	21.1555169296 	
1039.70007324219 	21.600400062176 	1039.70007324219 	21.1656834575721 	
1039.80004882813 	21.6058999324778 	1039.80004882813 	21.175820451152 	
1039.90002441406 	21.6140999988529 	1039.90002441406 	21.185940327073 	
1040 	21.6221000682817 	1040 	21.1960430934599 	
1040.09997558594 	21.6298001014693 	1040.09997558594 	21.2061287584924 	
1040.20007324219 	21.635800035092 	1040.20007324219 	21.2162096136993 	
1040.30004882813 	21.6429999355314 	1040.30004882813 	21.2262610799271 	
1040.40002441406 	21.6509999687187 	1040.40002441406 	21.2362954696799 	
1040.5 	21.6589999988537 	1040.5 	21.2463127913577 	
1040.59997558594 	21.6674998962408 	1040.59997558594 	21.256313053415 	
1040.70007324219 	21.6745000984192 	1040.70007324219 	21.2663084434555 	
1040.80004882813 	21.6828999565114 	1040.80004882813 	21.2762745910525 	
1040.90002441406 	21.6902000591253 	1040.90002441406 	21.2862237047337 	
1041 	21.6996000923136 	1041 	21.2961557931737 	
1041.09997558594 	21.707400092313 	1041.09997558594 	21.3060708651023 	
1041.20007324219 	21.7150999565092 	1041.20007324219 	21.3159810044602 	
1041.30004882813 	21.7225000259386 	1041.30004882813 	21.3258620490244 	
1041.40002441406 	21.7300999595609 	1041.40002441406 	21.3357261036069 	
1041.5 	21.7355999626161 	1041.5 	21.3455731771573 	
1041.59997558594 	21.7414999988541 	1041.59997558594 	21.3554032786801 	
1041.70007324219 	21.7488999988527 	1041.70007324219 	21.3652283887241 	
1041.80004882813 	21.7557999324781 	1041.80004882813 	21.375024549513 	
1041.90002441406 	21.7621000713298 	1041.90002441406 	21.3848037583329 	
1042 	21.7682000743844 	1042 	21.3945660303944 	
1042.09997558594 	21.7745999053914 	1042.09997558594 	21.4043113749045 	
1042.20007324219 	21.7807000411958 	1042.20007324219 	21.414051669206 	
1042.30004882813 	21.7867001136765 	1042.30004882813 	21.4237631658065 	
1042.40002441406 	21.7926999477386 	1042.40002441406 	21.4334577628073 	
1042.5 	21.7984998844113 	1042.5 	21.4431354696286 	
1042.59997558594 	21.8053000232685 	1042.59997558594 	21.452796295744 	
1042.70007324219 	21.8111999599423 	1042.70007324219 	21.4624520156523 	
1042.80004882813 	21.8163999328608 	1042.80004882813 	21.4720790884074 	
1042.90002441406 	21.8226000022842 	1042.90002441406 	21.4816893092088 	
1043 	21.8302000385265 	1043 	21.4912826877436 	
1043.09997558594 	21.8373000083884 	1043.09997558594 	21.5008592337519 	
1043.20007324219 	21.8447999752025 	1043.20007324219 	21.5104306191824 	
1043.30004882813 	21.8512999813065 	1043.30004882813 	21.5199735090496 	
1043.40002441406 	21.8578000507332 	1043.40002441406 	21.5294995959433 	
1043.5 	21.8635998878453 	1043.5 	21.5390088898173 	
1043.59997558594 	21.8698999603257 	1043.59997558594 	21.5485014006785 	
1043.70007324219 	21.8755999996138 	1043.70007324219 	21.5579886982266 	
1043.80004882813 	21.8815001083349 	1043.80004882813 	21.5674476528355 	
1043.90002441406 	21.8886001113897 	1043.90002441406 	21.5768898547852 	
1044 	21.8950000812511 	1044 	21.5863153142961 	
1044.09997558594 	21.9008999515536 	1044.09997558594 	21.5957240416421 	
1044.20007324219 	21.9080000209797 	1044.20007324219 	21.6051275045834 	
1044.30004882813 	21.9154000240305 	1044.30004882813 	21.6145027782357 	
1044.40002441406 	21.9222999244666 	1044.40002441406 	21.6238613508771 	
1044.5 	21.928399894332 	1044.5 	21.6332032329948 	
1044.59997558594 	21.9368000301329 	1044.59997558594 	21.6425284351294 	
1044.70007324219 	21.9451999607081 	1044.70007324219 	21.6518483204218 	
1044.80004882813 	21.9529000995644 	1044.80004882813 	21.6611401699435 	
1044.90002441406 	21.9598999607042 	1044.90002441406 	21.6704153709349 	
1045 	21.9657998973817 	1045 	21.6796739341226 	
1045.09997558594 	21.9725999004368 	1045.09997558594 	21.6889158702858 	
1045.20007324219 	21.9796000060996 	1045.20007324219 	21.6981524442313 	
1045.30004882813 	21.9885001056646 	1045.30004882813 	21.7073611386258 	
1045.40002441406 	21.9965999999986 	1045.40002441406 	21.7165532386633 	
1045.5 	22.0032999336217 	1045.5 	21.725728755334 	
1045.59997558594 	22.0100999999995 	1045.59997558594 	21.7348876996809 	
1045.70007324219 	22.0164001026133 	1045.70007324219 	21.7440412355422 	
1045.80004882813 	22.0239000663751 	1045.80004882813 	21.7531670483804 	
1045.90002441406 	22.0306000995624 	1045.90002441406 	21.7622763223538 	
1046 	22.0382000301361 	1046 	21.7713690687163 	
1046.09997558594 	22.0450999275199 	1046.09997558594 	21.7804452987744 	
1046.20007324219 	22.052300063322 	1046.20007324219 	21.7895160757392 	
1046.30004882813 	22.0592999244654 	1046.30004882813 	21.7985592871882 	
1046.40002441406 	22.0650999576537 	1046.40002441406 	21.8075860165832 	
1046.5 	22.0730000541662 	1046.5 	21.8165962754421 	
1046.59997558594 	22.0807001174908 	1046.59997558594 	21.825590075335 	
1046.70007324219 	22.0874000179283 	1046.70007324219 	21.834578379195 	
1046.80004882813 	22.0945000179236 	1046.80004882813 	21.8435392760175 	
1046.90002441406 	22.099299987789 	1046.90002441406 	21.852483748916 	
1047 	22.1048000240298 	1047 	21.8614118096717 	
1047.09997558594 	22.1100000240331 	1047.09997558594 	21.870323470119 	
1047.20007324219 	22.1162000934564 	1047.20007324219 	21.8792295932699 	
1047.30004882813 	22.1226999576538 	1047.30004882813 	21.8881084688247 	
1047.40002441406 	22.1290000934569 	1047.40002441406 	21.8969709799042 	
1047.5 	22.1347000301321 	1047.5 	21.9058171383175 	
1047.59997558594 	22.1410999969448 	1047.59997558594 	21.9146469557193 	
1047.70007324219 	22.1476000995608 	1047.70007324219 	21.9234711961299 	
1047.80004882813 	22.1526999698617 	1047.80004882813 	21.932268349221 	
1047.90002441406 	22.157699942778 	1047.90002441406 	21.9410491984769 	
1048 	22.1639001178701 	1048 	21.9498137561998 	
1048.09997558594 	22.1685999549845 	1048.09997558594 	21.9585620347444 	
1048.20007324219 	22.1727999248506 	1048.20007324219 	21.9673046983769 	
1048.30004882813 	22.1781999641389 	1048.30004882813 	21.9760204360002 	
1048.40002441406 	22.1821000366181 	1048.40002441406 	21.9847199318401 	
1048.5 	22.1887999702449 	1048.5 	21.9934031984617 	
1048.59997558594 	22.1956000728605 	1048.59997558594 	22.0020702484826 	
1048.70007324219 	22.2013000728584 	1048.70007324219 	22.0107316473674 	
1048.80004882813 	22.2082001090967 	1048.80004882813 	22.0193662824888 	
1048.90002441406 	22.2139000427233 	1048.90002441406 	22.0279847391938 	
1049 	22.2187000156373 	1049 	22.0365870303104 	
1049.09997558594 	22.2236999855013 	1049.09997558594 	22.0451731687195 	
1049.20007324219 	22.2291000911682 	1049.20007324219 	22.0537536214729 	
1049.30004882813 	22.2347000942209 	1049.30004882813 	22.0623074736363 	
1049.40002441406 	22.2415999916047 	1049.40002441406 	22.0708452120656 	
1049.5 	22.2476999252285 	1049.5 	22.0793668498519 	
1049.59997558594 	22.2539000640863 	1049.59997558594 	22.0878724001388 	
1049.70007324219 	22.2594999977082 	1049.70007324219 	22.0963722319634 	
1049.80004882813 	22.2659000671374 	1049.80004882813 	22.1048456272907 	
1049.90002441406 	22.2724000339476 	1049.90002441406 	22.1133029748816 	
1050 	22.27929999771 	1050 	22.1217442880901 	
1050.09997558594 	22.2858999282835 	1050.09997558594 	22.1301695803229 	
1050.20007324219 	22.2923000640876 	1050.20007324219 	22.1385891230072 	
1050.30004882813 	22.2986999946588 	1050.30004882813 	22.1469823941985 	
1050.40002441406 	22.3039000972749 	1050.40002441406 	22.1553596719341 	
1050.5 	22.310200057982 	1050.5 	22.1637209754117 	
1050.59997558594 	22.3165000549307 	1050.59997558594 	22.1720663218048 	
1050.70007324219 	22.3229000488245 	1050.70007324219 	22.1804058849549 	
1050.80004882813 	22.3299999732953 	1050.80004882813 	22.1887193378889 	
1050.90002441406 	22.3360999038669 	1050.90002441406 	22.1970168739879 	
1051 	22.3427999008127 	1051 	22.2052985067434 	
1051.09997558594 	22.3507000305144 	1051.09997558594 	22.2135642496871 	
1051.20007324219 	22.3576999610887 	1051.20007324219 	22.2218241797896 	
1051.30004882813 	22.364199891661 	1051.30004882813 	22.2300581645058 	
1051.40002441406 	22.369499958033 	1051.40002441406 	22.2382763002635 	
1051.5 	22.3738999610869 	1051.5 	22.2464786007551 	
1051.59997558594 	22.379900027463 	1051.59997558594 	22.2546650797137 	
1051.70007324219 	22.3865999580376 	1051.70007324219 	22.2628457176549 	
1051.80004882813 	22.3922000274652 	1051.80004882813 	22.2710005756308 	
1051.90002441406 	22.3995999549843 	1051.90002441406 	22.2791396535304 	
1052 	22.405199958037 	1052 	22.2872629652475 	
1052.09997558594 	22.4116000606482 	1052.09997558594 	22.2953705254262 	
1052.20007324219 	22.4180998916599 	1052.20007324219 	22.3034722187181 	
1052.30004882813 	22.4246000274616 	1052.30004882813 	22.3115482983627 	
1052.40002441406 	22.4316000968938 	1052.40002441406 	22.3196086681618 	
1052.5 	22.4388000274666 	1052.5 	22.3276533422394 	
1052.59997558594 	22.446000027463 	1052.59997558594 	22.3356823347606 	
1052.70007324219 	22.4531998886087 	1052.70007324219 	22.3437054346409 	
1052.80004882813 	22.4591999549848 	1052.80004882813 	22.3517030876063 	
1052.90002441406 	22.4645000938399 	1052.90002441406 	22.359685101776 	
1053 	22.4709998886101 	1053 	22.3676514914802 	
1053.09997558594 	22.4784000576001 	1053.09997558594 	22.3756022710903 	
1053.20007324219 	22.4856999156946 	1053.20007324219 	22.3835471343614 	
1053.30004882813 	22.4938000453913 	1053.30004882813 	22.391466718047 	
1053.40002441406 	22.4997001148186 	1053.40002441406 	22.3993707350182 	
1053.5 	22.5049001178704 	1053.5 	22.4072591998114 	
1053.59997558594 	22.5108000816326 	1053.59997558594 	22.4151321270045 	
1053.70007324219 	22.5172001117717 	1053.70007324219 	22.4229991156342 	
1053.80004882813 	22.523699903486 	1053.80004882813 	22.4308409960481 	
1053.90002441406 	22.5291999336223 	1053.90002441406 	22.4386673930329 	
1054 	22.5360999637596 	1054 	22.4464783139352 	
1054.09997558594 	22.5421999576574 	1054.09997558594 	22.4542737737893 	
1054.20007324219 	22.5476000873568 	1054.20007324219 	22.4620632776512 	
1054.30004882813 	22.5542999786376 	1054.30004882813 	22.4698278418814 	
1054.40002441406 	22.5609999061562 	1054.40002441406 	22.4775769904867 	
1054.5 	22.5686999362915 	1054.5 	22.4853107387028 	
1054.59997558594 	22.5747999694831 	1054.59997558594 	22.4930291018156 	
1054.70007324219 	22.5814000358587 	1054.70007324219 	22.5007414911371 	
1054.80004882813 	22.5855000751471 	1054.80004882813 	22.5084291113637 	
1054.90002441406 	22.5908000751479 	1054.90002441406 	22.5161013926654 	
1055 	22.5974000720962 	1055 	22.5237583505293 	
1055.09997558594 	22.6032001083368 	1055.09997558594 	22.5314000004927 	
1055.20007324219 	22.6095999031058 	1055.20007324219 	22.5390356605945 	
1055.30004882813 	22.6152000087714 	1055.30004882813 	22.5466467229274 	
1055.40002441406 	22.6197000843022 	1055.40002441406 	22.5542425242932 	
1055.5 	22.625199918366 	1055.5 	22.5618230801104 	
1055.59997558594 	22.6304000541677 	1055.59997558594 	22.5693884003811 	
1055.70007324219 	22.6347999877908 	1055.70007324219 	22.5769477151025 	
1055.80004882813 	22.6414998851724 	1055.80004882813 	22.5844826027047 	
1055.90002441406 	22.6491999816863 	1055.90002441406 	22.5920023069626 	
1056 	22.6566000782004 	1056 	22.5995068437347 	
1056.09997558594 	22.6620999423976 	1056.09997558594 	22.6069962289257 	
1056.20007324219 	22.6692000389085 	1056.20007324219 	22.6144795953086 	
1056.30004882813 	22.6768000991797 	1056.30004882813 	22.6219387067827 	
1056.40002441406 	22.6882999843583 	1056.40002441406 	22.6293827146836 	
1056.5 	22.6990999660447 	1056.5 	22.6368116350993 	
1056.59997558594 	22.7080999870268 	1056.59997558594 	22.6442254841634 	
1056.70007324219 	22.7144999145457 	1056.70007324219 	22.6516333027959 	
1056.80004882813 	22.7226000110604 	1056.80004882813 	22.6590170393885 	
1056.90002441406 	22.7297999023394 	1056.90002441406 	22.6663857533253 	
1057 	22.7398998931858 	1057 	22.6737394609234 	
1057.09997558594 	22.7482000801065 	1057.09997558594 	22.6810781785457 	
1057.20007324219 	22.7576999320954 	1057.20007324219 	22.6884108557554 	
1057.30004882813 	22.7649999652858 	1057.30004882813 	22.6957196043555 	
1057.40002441406 	22.7719001041405 	1057.40002441406 	22.7030134013124 	
1057.5 	22.7766000862102 	1057.5 	22.710292265855 	
1057.59997558594 	22.7805000320404 	1057.59997558594 	22.7175562134989 	
1057.70007324219 	22.7862999748213 	1057.70007324219 	22.724814101741 	
1057.80004882813 	22.7925001049043 	1057.80004882813 	22.732048243925 	
1057.90002441406 	22.8006000747664 	1057.90002441406 	22.7392675157122 	
1058 	22.805100020596 	1058 	22.746471932576 	
1058.09997558594 	22.8056000026663 	1058.09997558594 	22.7536615099792 	
1058.20007324219 	22.8093999786361 	1058.20007324219 	22.7608450147022 	
1058.30004882813 	22.8156000602685 	1058.30004882813 	22.7680049414593 	
1058.40002441406 	22.8258999847385 	1058.40002441406 	22.7751500761256 	
1058.5 	22.8391999271371 	1058.5 	22.7822804379279 	
1058.59997558594 	22.8514000808682 	1058.59997558594 	22.7893960391965 	
1058.70007324219 	22.8606999175972 	1058.70007324219 	22.7965055567095 	
1058.80004882813 	22.8646001182533 	1058.80004882813 	22.8035916658282 	
1058.90002441406 	22.8661000965076 	1058.90002441406 	22.8106630613285 	
1059 	22.8719000083911 	1059 	22.8177197588459 	
1059.09997558594 	22.8735998844095 	1059.09997558594 	22.824761774018 	
1059.20007324219 	22.9025998920406 	1059.20007324219 	22.8317976939267 	
1059.30004882813 	 	1059.30004882813 	22.8388103734485 	
1059.40002441406 	 	1059.40002441406 	22.8458084175675 	
1059.5 	 	1059.5 	22.8527918419285 	
1059.59997558594 	 	1059.59997558594 	22.8597606880402 	
1059.70007324219 	 	1059.70007324219 	22.8667234621906 	
1059.80004882813 	 	1059.80004882813 	22.8736631880706 	
1059.90002441406 	 	1059.90002441406 	22.8805883861068 	
1060 	 	1060 	22.8874990770061 	
1060.09997558594 	 	1060.09997558594 	22.8874990770061 	
1060.20007324219 	 	1060.20007324219 	22.8736793148967 	
1060.30004882813 	 	1060.30004882813 	22.8598973929806 	
1060.40002441406 	 	1060.40002441406 	22.8461364487018 	
1060.5 	 	1060.5 	22.8323963983488 	
1060.59997558594 	 	1060.59997558594 	22.8186771972031 	
1060.70007324219 	 	1060.70007324219 	22.8049620660593 	
1060.80004882813 	 	1060.80004882813 	22.7912843735836 	
1060.90002441406 	 	1060.90002441406 	22.7776273140872 	
1061 	 	1061 	22.7639908345622 	
1061.09997558594 	 	1061.09997558594 	22.7503748411789 	
1061.20007324219 	 	1061.20007324219 	22.7367627244813 	
1061.30004882813 	 	1061.30004882813 	22.7231875798728 	
1061.40002441406 	 	1061.40002441406 	22.7096327541563 	
1061.5 	 	1061.5 	22.6960981652405 	
1061.59997558594 	 	1061.59997558594 	22.6825837484307 	
1061.70007324219 	 	1061.70007324219 	22.6690729720288 	
1061.80004882813 	22.2438999351471 	1061.80004882813 	22.6555987205332 	
1061.90002441406 	22.2192999069193 	1061.90002441406 	22.6421444422375 	
1062 	22.1954999755835 	1062 	22.6287100783765 	
1062.09997558594 	22.1590999778709 	1062.09997558594 	22.6152955570541 	
1062.20007324219 	22.1280001159648 	1062.20007324219 	22.6018844678773 	
1062.30004882813 	22.0929999282816 	1062.30004882813 	22.5885094532997 	
1062.40002441406 	22.0650999847385 	1062.40002441406 	22.5751540788242 	
1062.5 	22.0492999019589 	1062.5 	22.5618183083328 	
1062.59997558594 	22.0274000549325 	1062.59997558594 	22.5485020607304 	
1062.70007324219 	22.0023999153091 	1062.70007324219 	22.5351890465059 	
1062.80004882813 	21.9840998905129 	1062.80004882813 	22.5219116714942 	
1062.90002441406 	21.955999968337 	1062.90002441406 	22.5086536235812 	
1063 	21.9295000762904 	1063 	22.4954148517193 	
1063.09997558594 	21.9090001121476 	1063.09997558594 	22.4821953020211 	
1063.20007324219 	21.8859999546039 	1063.20007324219 	22.4689787956617 	
1063.30004882813 	21.8607999481173 	1063.30004882813 	22.4557975055172 	
1063.40002441406 	21.837500038142 	1063.40002441406 	22.442635239777 	
1063.5 	21.8196000949829 	1063.5 	22.4294919370234 	
1063.59997558594 	21.7977000404317 	1063.59997558594 	22.4163675592811 	
1063.70007324219 	21.7756000881163 	1063.70007324219 	22.4032460414047 	
1063.80004882813 	21.7571999278989 	1063.80004882813 	22.3901593266154 	
1063.90002441406 	21.7301999668089 	1063.90002441406 	22.3770913411469 	
1064 	21.7022000995603 	1064 	22.3640420245799 	
1064.09997558594 	21.6881999092075 	1064.09997558594 	22.3510113285158 	
1064.20007324219 	21.6686999637604 	1064.20007324219 	22.3379833206676 	
1064.30004882813 	21.6435999095884 	1064.30004882813 	22.3249897117476 	
1064.40002441406 	21.6225000877348 	1064.40002441406 	22.3120145439375 	
1064.5 	21.6006998859375 	1064.5 	22.2990577585514 	
1064.59997558594 	21.580299931331 	1064.59997558594 	22.2861192993021 	
1064.70007324219 	21.5559998893732 	1064.70007324219 	22.2731833602883 	
1064.80004882813 	21.5417999347665 	1064.80004882813 	22.2602814248546 	
1064.90002441406 	21.5135000316623 	1064.90002441406 	22.2473976492419 	
1065 	21.49949995918 	1065 	22.2345319763712 	
1065.09997558594 	21.4847000495865 	1065.09997558594 	22.2216843491635 	
1065.20007324219 	21.464599907682 	1065.20007324219 	22.208839071275 	
1065.30004882813 	21.438999943919 	1065.30004882813 	22.1960274170335 	
1065.40002441406 	21.4214000614156 	1065.40002441406 	22.1832336503981 	
1065.5 	21.401699946593 	1065.5 	22.1704577163026 	
1065.59997558594 	21.3856999404888 	1065.59997558594 	22.1576995597166 	
1065.70007324219 	21.36579998245 	1065.70007324219 	22.144943580371 	
1065.80004882813 	21.3498999668082 	1065.80004882813 	22.1322208353966 	
1065.90002441406 	21.3315999755832 	1065.90002441406 	22.1195157029904 	
1066 	21.316599935908 	1066 	22.1068281344413 	
1066.09997558594 	21.2989999839774 	1066.09997558594 	22.0941580917539 	
1066.20007324219 	21.2812999805428 	1066.20007324219 	22.0814900708076 	
1066.30004882813 	21.2609001129131 	1066.30004882813 	22.0688549164624 	
1066.40002441406 	21.2400998889898 	1066.40002441406 	22.0562371167358 	
1066.5 	21.2257000633217 	1066.5 	22.0436366192702 	
1066.59997558594 	21.2106999751995 	1066.59997558594 	22.0310533718785 	
1066.70007324219 	21.1979999141658 	1066.70007324219 	22.0184719898733 	
1066.80004882813 	21.1790999378209 	1066.80004882813 	22.0059231076531 	
1066.90002441406 	21.1456001125334 	1066.90002441406 	21.9933913323035 	
1067 	21.1494999496426 	1067 	21.980876607814 	
1067.09997558594 	21.3513999706265 	1067.09997558594 	21.9683788822814 	
1067.20007324219 	21.6680000469169 	1067.20007324219 	21.9558828770542 	
