Run 1; Fc 2-1; Cy 7; MZ-1; Conc 2.29 nM_X 	Run 1; Fc 2-1; Cy 7; MZ-1; Conc 2.29 nM_Y 	Run 1; Fc 2-1; Cy 8; MZ-1; Conc 6.86 nM_X 	Run 1; Fc 2-1; Cy 8; MZ-1; Conc 6.86 nM_Y 	Run 1; Fc 2-1; Cy 9; MZ-1; Conc 20.6 nM_X 	Run 1; Fc 2-1; Cy 9; MZ-1; Conc 20.6 nM_Y 	Run 1; Fc 2-1; Cy 10; MZ-1; Conc 61.7 nM_X 	Run 1; Fc 2-1; Cy 10; MZ-1; Conc 61.7 nM_Y 	Run 1; Fc 2-1; Cy 11; MZ-1; Conc 185 nM_X 	Run 1; Fc 2-1; Cy 11; MZ-1; Conc 185 nM_Y 	Run 1; Fc 2-1; Cy 12; MZ-1; Conc 556 nM_X 	Run 1; Fc 2-1; Cy 12; MZ-1; Conc 556 nM_Y 	Run 1; Fc 2-1; Cy 13; MZ-1; Conc 1667 nM_X 	Run 1; Fc 2-1; Cy 13; MZ-1; Conc 1667 nM_Y 	Run 1; Fc 2-1; Cy 14; MZ-1; Conc 5000 nM_X 	Run 1; Fc 2-1; Cy 14; MZ-1; Conc 5000 nM_Y 	Run 1; Fc 2-1; Cy 16; MZ-1; Conc 2.29 nM_X 	Run 1; Fc 2-1; Cy 16; MZ-1; Conc 2.29 nM_Y 	Run 1; Fc 2-1; Cy 17; MZ-1; Conc 6.86 nM_X 	Run 1; Fc 2-1; Cy 17; MZ-1; Conc 6.86 nM_Y 	Run 1; Fc 2-1; Cy 18; MZ-1; Conc 20.6 nM_X 	Run 1; Fc 2-1; Cy 18; MZ-1; Conc 20.6 nM_Y 	Run 1; Fc 2-1; Cy 19; MZ-1; Conc 61.7 nM_X 	Run 1; Fc 2-1; Cy 19; MZ-1; Conc 61.7 nM_Y 	Run 1; Fc 2-1; Cy 20; MZ-1; Conc 185 nM_X 	Run 1; Fc 2-1; Cy 20; MZ-1; Conc 185 nM_Y 	Run 1; Fc 2-1; Cy 21; MZ-1; Conc 556 nM_X 	Run 1; Fc 2-1; Cy 21; MZ-1; Conc 556 nM_Y 	Run 1; Fc 2-1; Cy 22; MZ-1; Conc 1667 nM_X 	Run 1; Fc 2-1; Cy 22; MZ-1; Conc 1667 nM_Y 	Run 1; Fc 2-1; Cy 23; MZ-1; Conc 5000 nM_X 	Run 1; Fc 2-1; Cy 23; MZ-1; Conc 5000 nM_Y 	
49.7000007629395 	0.224609375 	49.6000022888184 	1.517578125 	49.6000022888184 	5.150390625 	49.6000022888184 	14.263671875 	49.6000022888184 	28.673828125 	49.6000022888184 	41.767578125 	49.6000022888184 	50.080078125 	49.6000022888184 	54.130859375 	49.7000007629395 	0.748046875 	49.5999984741211 	1.86132818460464 	49.5999984741211 	5.52148443460464 	49.6000022888184 	14.771484375 	49.7000007629395 	29.013671875 	49.6000022888184 	41.654296875 	49.7000007629395 	49.939453125 	49.6000022888184 	53.748046875 	
49.7999992370605 	0.228515625 	49.7000007629395 	1.501953125 	49.7000007629395 	5.146484375 	49.7000007629395 	14.259765625 	49.7000007629395 	28.669921875 	49.7000007629395 	41.763671875 	49.7000007629395 	50.076171875 	49.7000007629395 	54.126953125 	49.7999992370605 	0.751953125 	49.6999969482422 	1.85742199420929 	49.6999969482422 	5.51757824420929 	49.7000007629395 	14.767578125 	49.7999992370605 	29.009765625 	49.7000007629395 	41.650390625 	49.7999992370605 	49.955078125 	49.7000007629395 	53.744140625 	
49.8999977111816 	0.22265625 	49.7999992370605 	1.501953125 	49.7999992370605 	5.158203125 	49.7999992370605 	14.263671875 	49.7999992370605 	28.681640625 	49.7999992370605 	41.767578125 	49.7999992370605 	50.072265625 	49.7999992370605 	54.138671875 	49.8999977111816 	0.7578125 	49.7999954223633 	1.86132800579071 	49.7999954223633 	5.51367175579071 	49.7999992370605 	14.771484375 	49.8999977111816 	29 	49.7999992370605 	41.654296875 	49.8999977111816 	49.95703125 	49.7999992370605 	53.751953125 	
49.9999961853027 	0.22460925579071 	49.8999977111816 	1.5078125 	49.8999977111816 	5.1640625 	49.8999977111816 	14.265625 	49.8999977111816 	28.68359375 	49.8999977111816 	41.76953125 	49.8999977111816 	50.07421875 	49.8999977111816 	54.1328125 	49.9999961853027 	0.76367175579071 	49.9000015258789 	1.85156255960464 	49.9000015258789 	5.51953130960464 	49.8999977111816 	14.7734375 	49.9999961853027 	29.0097655057907 	49.8999977111816 	41.6484375 	49.9999961853027 	49.9628905057907 	49.8999977111816 	53.75390625 	
50.1000022888184 	0.232421875 	50.0000038146973 	1.513671875 	50.0000038146973 	5.166015625 	50.0000038146973 	14.267578125 	50.0000038146973 	28.677734375 	50.0000038146973 	41.771484375 	50.0000038146973 	50.083984375 	50.0000038146973 	54.138671875 	50.1000022888184 	0.755859375 	50 	1.85351556539536 	50 	5.52539056539536 	50.0000038146973 	14.787109375 	50.1000022888184 	29.013671875 	50.0000038146973 	41.650390625 	50.1000022888184 	49.966796875 	50.0000038146973 	53.744140625 	
50.2000007629395 	0.236328125 	50.1000022888184 	1.501953125 	50.1000022888184 	5.166015625 	50.1000022888184 	14.267578125 	50.1000022888184 	28.677734375 	50.1000022888184 	41.759765625 	50.1000022888184 	50.091796875 	50.1000022888184 	54.134765625 	50.2000007629395 	0.755859375 	50.0999984741211 	1.861328125 	50.0999984741211 	5.525390625 	50.1000022888184 	14.775390625 	50.2000007629395 	29.013671875 	50.1000022888184 	41.650390625 	50.2000007629395 	49.966796875 	50.1000022888184 	53.744140625 	
50.2999992370605 	0.224609375 	50.2000007629395 	1.501953125 	50.2000007629395 	5.166015625 	50.2000007629395 	14.267578125 	50.2000007629395 	28.685546875 	50.2000007629395 	41.767578125 	50.2000007629395 	50.095703125 	50.2000007629395 	54.142578125 	50.2999992370605 	0.755859375 	50.1999969482422 	1.865234375 	50.1999969482422 	5.533203125 	50.2000007629395 	14.775390625 	50.2999992370605 	29.005859375 	50.2000007629395 	41.650390625 	50.2999992370605 	49.966796875 	50.2000007629395 	53.748046875 	
50.3999977111816 	0.224609375 	50.2999992370605 	1.509765625 	50.2999992370605 	5.166015625 	50.2999992370605 	14.267578125 	50.2999992370605 	28.685546875 	50.2999992370605 	41.771484375 	50.2999992370605 	50.095703125 	50.2999992370605 	54.146484375 	50.3999977111816 	0.755859375 	50.2999954223633 	1.865234375 	50.2999954223633 	5.533203125 	50.2999992370605 	14.775390625 	50.3999977111816 	29.009765625 	50.2999992370605 	41.650390625 	50.3999977111816 	49.966796875 	50.2999992370605 	53.751953125 	
50.4999961853027 	0.228515326976776 	50.3999977111816 	1.513671875 	50.3999977111816 	5.166015625 	50.3999977111816 	14.263671875 	50.3999977111816 	28.677734375 	50.3999977111816 	41.771484375 	50.3999977111816 	50.095703125 	50.3999977111816 	54.146484375 	50.4999961853027 	0.759765326976776 	50.4000015258789 	1.86523449420929 	50.4000015258789 	5.53320324420929 	50.3999977111816 	14.775390625 	50.4999961853027 	29.0175778269768 	50.3999977111816 	41.650390625 	50.4999961853027 	49.9707028269768 	50.3999977111816 	53.751953125 	
50.6000022888184 	0.224609375 	50.5000038146973 	1.509765625 	50.5000038146973 	5.169921875 	50.5000038146973 	14.263671875 	50.5000038146973 	28.681640625 	50.5000038146973 	41.771484375 	50.5000038146973 	50.099609375 	50.5000038146973 	54.154296875 	50.6000022888184 	0.755859375 	50.5 	1.86914050579071 	50.5 	5.54101550579071 	50.5000038146973 	14.779296875 	50.6000022888184 	29.013671875 	50.5000038146973 	41.654296875 	50.6000022888184 	49.966796875 	50.5000038146973 	53.763671875 	
50.7000007629395 	0.228515625 	50.6000022888184 	1.505859375 	50.6000022888184 	5.166015625 	50.6000022888184 	14.251953125 	50.6000022888184 	28.677734375 	50.6000022888184 	41.771484375 	50.6000022888184 	50.095703125 	50.6000022888184 	54.142578125 	50.7000007629395 	0.759765625 	50.5999984741211 	1.86523449420929 	50.5999984741211 	5.53320324420929 	50.6000022888184 	14.775390625 	50.7000007629395 	29.017578125 	50.6000022888184 	41.658203125 	50.7000007629395 	49.970703125 	50.6000022888184 	53.751953125 	
50.7999992370605 	0.224609375 	50.7000007629395 	1.509765625 	50.7000007629395 	5.169921875 	50.7000007629395 	14.263671875 	50.7000007629395 	28.681640625 	50.7000007629395 	41.775390625 	50.7000007629395 	50.107421875 	50.7000007629395 	54.154296875 	50.7999992370605 	0.767578125 	50.6999969482422 	1.86914050579071 	50.6999969482422 	5.53710925579071 	50.7000007629395 	14.787109375 	50.7999992370605 	29.017578125 	50.7000007629395 	41.654296875 	50.7999992370605 	49.970703125 	50.7000007629395 	53.755859375 	
50.8999977111816 	0.228515625 	50.7999992370605 	1.509765625 	50.7999992370605 	5.169921875 	50.7999992370605 	14.255859375 	50.7999992370605 	28.681640625 	50.7999992370605 	41.775390625 	50.7999992370605 	50.111328125 	50.7999992370605 	54.158203125 	50.8999977111816 	0.759765625 	50.7999954223633 	1.869140625 	50.7999954223633 	5.544921875 	50.7999992370605 	14.791015625 	50.8999977111816 	29.017578125 	50.7999992370605 	41.654296875 	50.8999977111816 	49.970703125 	50.7999992370605 	53.755859375 	
50.9999961853027 	0.228515625 	50.8999977111816 	1.509765625 	50.8999977111816 	5.169921875 	50.8999977111816 	14.248046875 	50.8999977111816 	28.685546875 	50.8999977111816 	41.775390625 	50.8999977111816 	50.111328125 	50.8999977111816 	54.158203125 	50.9999961853027 	0.759765625 	50.9000015258789 	1.869140625 	50.9000015258789 	5.537109375 	50.8999977111816 	14.791015625 	50.9999961853027 	29.017578125 	50.8999977111816 	41.654296875 	50.9999961853027 	49.970703125 	50.8999977111816 	53.763671875 	
51.1000022888184 	0.220703125 	51.0000038146973 	1.498046875 	51.0000038146973 	5.169921875 	51.0000038146973 	14.251953125 	51.0000038146973 	28.689453125 	51.0000038146973 	41.775390625 	51.0000038146973 	50.115234375 	51.0000038146973 	54.166015625 	51.1000022888184 	0.763671875 	51 	1.869140625 	51 	5.537109375 	51.0000038146973 	14.791015625 	51.1000022888184 	29.025390625 	51.0000038146973 	41.654296875 	51.1000022888184 	49.982421875 	51.0000038146973 	53.767578125 	
51.2000007629395 	0.224609375 	51.1000022888184 	1.501953125 	51.1000022888184 	5.162109375 	51.1000022888184 	14.263671875 	51.1000022888184 	28.693359375 	51.1000022888184 	41.779296875 	51.1000022888184 	50.111328125 	51.1000022888184 	54.166015625 	51.2000007629395 	0.771484375 	51.0999984741211 	1.87304675579071 	51.0999984741211 	5.54101550579071 	51.1000022888184 	14.794921875 	51.2000007629395 	29.033203125 	51.1000022888184 	41.662109375 	51.2000007629395 	49.990234375 	51.1000022888184 	53.771484375 	
51.2999992370605 	0.224609375 	51.2000007629395 	1.505859375 	51.2000007629395 	5.166015625 	51.2000007629395 	14.271484375 	51.2000007629395 	28.685546875 	51.2000007629395 	41.779296875 	51.2000007629395 	50.115234375 	51.2000007629395 	54.181640625 	51.2999992370605 	0.775390625 	51.1999969482422 	1.87695300579071 	51.1999969482422 	5.54492175579071 	51.2000007629395 	14.794921875 	51.2999992370605 	29.033203125 	51.2000007629395 	41.669921875 	51.2999992370605 	49.990234375 	51.2000007629395 	53.779296875 	
51.3999977111816 	0.232421875 	51.2999992370605 	1.505859375 	51.2999992370605 	5.177734375 	51.2999992370605 	14.271484375 	51.2999992370605 	28.685546875 	51.2999992370605 	41.787109375 	51.2999992370605 	50.115234375 	51.2999992370605 	54.185546875 	51.3999977111816 	0.787109375 	51.2999954223633 	1.876953125 	51.2999954223633 	5.544921875 	51.2999992370605 	14.798828125 	51.3999977111816 	29.021484375 	51.2999992370605 	41.669921875 	51.3999977111816 	49.990234375 	51.2999992370605 	53.783203125 	
51.4999961853027 	0.232421576976776 	51.3999977111816 	1.494140625 	51.3999977111816 	5.166015625 	51.3999977111816 	14.271484375 	51.3999977111816 	28.693359375 	51.3999977111816 	41.791015625 	51.3999977111816 	50.126953125 	51.3999977111816 	54.185546875 	51.4999961853027 	0.779296576976776 	51.4000015258789 	1.86523449420929 	51.4000015258789 	5.54492199420929 	51.3999977111816 	14.798828125 	51.4999961853027 	29.0332028269768 	51.3999977111816 	41.662109375 	51.4999961853027 	49.9941403269768 	51.3999977111816 	53.783203125 	
51.6000022888184 	0.232421875 	51.5000038146973 	1.498046875 	51.5000038146973 	5.169921875 	51.5000038146973 	14.275390625 	51.5000038146973 	28.701171875 	51.5000038146973 	41.794921875 	51.5000038146973 	50.130859375 	51.5000038146973 	54.197265625 	51.6000022888184 	0.779296875 	51.5 	1.87695300579071 	51.5 	5.54882800579071 	51.5000038146973 	14.802734375 	51.6000022888184 	29.029296875 	51.5000038146973 	41.673828125 	51.6000022888184 	49.994140625 	51.5000038146973 	53.787109375 	
51.7000007629395 	0.23046875 	51.6000022888184 	1.490234375 	51.6000022888184 	5.162109375 	51.6000022888184 	14.267578125 	51.6000022888184 	28.701171875 	51.6000022888184 	41.794921875 	51.6000022888184 	50.130859375 	51.6000022888184 	54.193359375 	51.7000007629395 	0.77734375 	51.5999984741211 	1.880859375 	51.5999984741211 	5.548828125 	51.6000022888184 	14.802734375 	51.7000007629395 	29.02734375 	51.6000022888184 	41.677734375 	51.7000007629395 	49.9921875 	51.6000022888184 	53.787109375 	
51.7999992370605 	0.220703125 	51.7000007629395 	1.48828125 	51.7000007629395 	5.1640625 	51.7000007629395 	14.265625 	51.7000007629395 	28.69921875 	51.7000007629395 	41.78515625 	51.7000007629395 	50.12890625 	51.7000007629395 	54.1953125 	51.7999992370605 	0.779296875 	51.6999969482422 	1.87109380960464 	51.6999969482422 	5.53515630960464 	51.7000007629395 	14.80078125 	51.7999992370605 	29.029296875 	51.7000007629395 	41.67578125 	51.7999992370605 	50.005859375 	51.7000007629395 	53.796875 	
51.8999977111816 	0.228515625 	51.7999992370605 	1.490234375 	51.7999992370605 	5.169921875 	51.7999992370605 	14.267578125 	51.7999992370605 	28.712890625 	51.7999992370605 	41.787109375 	51.7999992370605 	50.138671875 	51.7999992370605 	54.189453125 	51.8999977111816 	0.779296875 	51.7999954223633 	1.87304681539536 	51.7999954223633 	5.53710931539536 	51.7999992370605 	14.802734375 	51.8999977111816 	29.029296875 	51.7999992370605 	41.666015625 	51.8999977111816 	50.009765625 	51.7999992370605 	53.794921875 	
51.9999961853027 	0.224609971046448 	51.8999977111816 	1.490234375 	51.8999977111816 	5.177734375 	51.8999977111816 	14.267578125 	51.8999977111816 	28.701171875 	51.8999977111816 	41.787109375 	51.8999977111816 	50.142578125 	51.8999977111816 	54.189453125 	51.9999961853027 	0.779297471046448 	51.9000015258789 	1.87304657697678 	51.9000015258789 	5.54492157697678 	51.8999977111816 	14.802734375 	51.9999961853027 	29.0253912210464 	51.8999977111816 	41.669921875 	51.9999961853027 	50.0019537210464 	51.8999977111816 	53.798828125 	
52.1000022888184 	0.220703125 	52.0000038146973 	1.482421875 	52.0000038146973 	5.173828125 	52.0000038146973 	14.259765625 	52.0000038146973 	28.705078125 	52.0000038146973 	41.779296875 	52.0000038146973 	50.123046875 	52.0000038146973 	54.177734375 	52.1000022888184 	0.779296875 	52 	1.86523467302322 	52 	5.54101592302322 	52.0000038146973 	14.794921875 	52.1000022888184 	29.033203125 	52.0000038146973 	41.666015625 	52.1000022888184 	49.990234375 	52.0000038146973 	53.802734375 	
52.2000007629395 	0.232421875 	52.1000022888184 	1.486328125 	52.1000022888184 	5.169921875 	52.1000022888184 	14.255859375 	52.1000022888184 	28.693359375 	52.1000022888184 	41.775390625 	52.1000022888184 	50.119140625 	52.1000022888184 	54.177734375 	52.2000007629395 	0.783203125 	52.0999984741211 	1.86132824420929 	52.0999984741211 	5.53710949420929 	52.1000022888184 	14.779296875 	52.2000007629395 	29.048828125 	52.1000022888184 	41.662109375 	52.2000007629395 	50.001953125 	52.1000022888184 	53.787109375 	
52.2999992370605 	0.228515625 	52.2000007629395 	1.501953125 	52.2000007629395 	5.169921875 	52.2000007629395 	14.267578125 	52.2000007629395 	28.708984375 	52.2000007629395 	41.775390625 	52.2000007629395 	50.130859375 	52.2000007629395 	54.193359375 	52.2999992370605 	0.783203125 	52.1999969482422 	1.87304639816284 	52.1999969482422 	5.54101514816284 	52.2000007629395 	14.791015625 	52.2999992370605 	29.048828125 	52.2000007629395 	41.673828125 	52.2999992370605 	50.001953125 	52.2000007629395 	53.814453125 	
52.3999977111816 	0.232421875 	52.2999992370605 	1.494140625 	52.2999992370605 	5.169921875 	52.2999992370605 	14.267578125 	52.2999992370605 	28.708984375 	52.2999992370605 	41.775390625 	52.2999992370605 	50.134765625 	52.2999992370605 	54.197265625 	52.3999977111816 	0.783203125 	52.2999954223633 	1.876953125 	52.2999954223633 	5.541015625 	52.2999992370605 	14.791015625 	52.3999977111816 	29.048828125 	52.2999992370605 	41.673828125 	52.3999977111816 	50.001953125 	52.2999992370605 	53.818359375 	
52.4999961853027 	0.224609076976776 	52.3999977111816 	1.498046875 	52.3999977111816 	5.177734375 	52.3999977111816 	14.271484375 	52.3999977111816 	28.708984375 	52.3999977111816 	41.775390625 	52.3999977111816 	50.138671875 	52.3999977111816 	54.197265625 	52.4999961853027 	0.787109076976776 	52.4000015258789 	1.88085949420929 	52.4000015258789 	5.54492199420929 	52.3999977111816 	14.798828125 	52.4999961853027 	29.0410153269768 	52.3999977111816 	41.681640625 	52.4999961853027 	50.0058590769768 	52.3999977111816 	53.818359375 	
52.6000022888184 	0.220703125 	52.5000038146973 	1.494140625 	52.5000038146973 	5.185546875 	52.5000038146973 	14.279296875 	52.5000038146973 	28.712890625 	52.5000038146973 	41.787109375 	52.5000038146973 	50.142578125 	52.5000038146973 	54.205078125 	52.6000022888184 	0.787109375 	52.5 	1.87304675579071 	52.5 	5.54882800579071 	52.5000038146973 	14.806640625 	52.6000022888184 	29.037109375 	52.5000038146973 	41.689453125 	52.6000022888184 	49.998046875 	52.5000038146973 	53.810546875 	
52.7000007629395 	0.23046875 	52.6000022888184 	1.490234375 	52.6000022888184 	5.177734375 	52.6000022888184 	14.275390625 	52.6000022888184 	28.708984375 	52.6000022888184 	41.787109375 	52.6000022888184 	50.138671875 	52.6000022888184 	54.208984375 	52.7000007629395 	0.78125 	52.5999984741211 	1.86914074420929 	52.5999984741211 	5.54101574420929 	52.6000022888184 	14.806640625 	52.7000007629395 	29.046875 	52.6000022888184 	41.685546875 	52.7000007629395 	50.015625 	52.6000022888184 	53.814453125 	
52.7999992370605 	0.228515625 	52.7000007629395 	1.4921875 	52.7000007629395 	5.18359375 	52.7000007629395 	14.27734375 	52.7000007629395 	28.7109375 	52.7000007629395 	41.7890625 	52.7000007629395 	50.140625 	52.7000007629395 	54.21484375 	52.7999992370605 	0.783203125 	52.6999969482422 	1.87109369039536 	52.6999969482422 	5.54687494039536 	52.7000007629395 	14.80859375 	52.7999992370605 	29.052734375 	52.7000007629395 	41.6875 	52.7999992370605 	50.005859375 	52.7000007629395 	53.8203125 	
52.8999977111816 	0.224609375 	52.7999992370605 	1.494140625 	52.7999992370605 	5.181640625 	52.7999992370605 	14.287109375 	52.7999992370605 	28.712890625 	52.7999992370605 	41.791015625 	52.7999992370605 	50.150390625 	52.7999992370605 	54.220703125 	52.8999977111816 	0.787109375 	52.7999954223633 	1.87304681539536 	52.7999954223633 	5.55273431539536 	52.7999992370605 	14.802734375 	52.8999977111816 	29.044921875 	52.7999992370605 	41.677734375 	52.8999977111816 	50.001953125 	52.7999992370605 	53.822265625 	
52.9999961853027 	0.208984673023224 	52.8999977111816 	1.498046875 	52.8999977111816 	5.177734375 	52.8999977111816 	14.275390625 	52.8999977111816 	28.708984375 	52.8999977111816 	41.787109375 	52.8999977111816 	50.150390625 	52.8999977111816 	54.220703125 	52.9999961853027 	0.787109673023224 	52.9000015258789 	1.86914050579071 	52.9000015258789 	5.54882800579071 	52.8999977111816 	14.802734375 	52.9999961853027 	29.0449221730232 	52.8999977111816 	41.677734375 	52.9999961853027 	50.0136721730232 	52.8999977111816 	53.818359375 	
53.1000022888184 	0.212890625 	53.0000038146973 	1.498046875 	53.0000038146973 	5.166015625 	53.0000038146973 	14.283203125 	53.0000038146973 	28.705078125 	53.0000038146973 	41.783203125 	53.0000038146973 	50.146484375 	53.0000038146973 	54.205078125 	53.1000022888184 	0.791015625 	53 	1.86523449420929 	53 	5.54492199420929 	53.0000038146973 	14.798828125 	53.1000022888184 	29.056640625 	53.0000038146973 	41.677734375 	53.1000022888184 	50.021484375 	53.0000038146973 	53.830078125 	
53.2000007629395 	0.201171875 	53.1000022888184 	1.490234375 	53.1000022888184 	5.166015625 	53.1000022888184 	14.275390625 	53.1000022888184 	28.708984375 	53.1000022888184 	41.791015625 	53.1000022888184 	50.150390625 	53.1000022888184 	54.216796875 	53.2000007629395 	0.791015625 	53.0999984741211 	1.86914050579071 	53.0999984741211 	5.54882800579071 	53.1000022888184 	14.798828125 	53.2000007629395 	29.060546875 	53.1000022888184 	41.689453125 	53.2000007629395 	50.021484375 	53.1000022888184 	53.837890625 	
53.2999992370605 	0.205078125 	53.2000007629395 	1.490234375 	53.2000007629395 	5.166015625 	53.2000007629395 	14.275390625 	53.2000007629395 	28.708984375 	53.2000007629395 	41.794921875 	53.2000007629395 	50.150390625 	53.2000007629395 	54.224609375 	53.2999992370605 	0.794921875 	53.1999969482422 	1.876953125 	53.1999969482422 	5.548828125 	53.2000007629395 	14.802734375 	53.2999992370605 	29.052734375 	53.2000007629395 	41.693359375 	53.2999992370605 	50.025390625 	53.2000007629395 	53.845703125 	
53.3999977111816 	0.205078125 	53.2999992370605 	1.494140625 	53.2999992370605 	5.173828125 	53.2999992370605 	14.279296875 	53.2999992370605 	28.720703125 	53.2999992370605 	41.798828125 	53.2999992370605 	50.162109375 	53.2999992370605 	54.232421875 	53.3999977111816 	0.787109375 	53.2999954223633 	1.87695300579071 	53.2999954223633 	5.54101550579071 	53.2999992370605 	14.806640625 	53.3999977111816 	29.068359375 	53.2999992370605 	41.697265625 	53.3999977111816 	50.029296875 	53.2999992370605 	53.853515625 	
53.4999961853027 	0.212890326976776 	53.3999977111816 	1.498046875 	53.3999977111816 	5.169921875 	53.3999977111816 	14.283203125 	53.3999977111816 	28.728515625 	53.3999977111816 	41.806640625 	53.3999977111816 	50.162109375 	53.3999977111816 	54.236328125 	53.4999961853027 	0.798827826976776 	53.4000015258789 	1.88085949420929 	53.4000015258789 	5.55273449420929 	53.3999977111816 	14.810546875 	53.4999961853027 	29.0605465769768 	53.3999977111816 	41.701171875 	53.4999961853027 	50.0332028269768 	53.3999977111816 	53.857421875 	
53.6000022888184 	0.212890625 	53.5000038146973 	1.494140625 	53.5000038146973 	5.173828125 	53.5000038146973 	14.287109375 	53.5000038146973 	28.744140625 	53.5000038146973 	41.810546875 	53.5000038146973 	50.173828125 	53.5000038146973 	54.232421875 	53.6000022888184 	0.802734375 	53.5 	1.89257800579071 	53.5 	5.56054675579071 	53.5000038146973 	14.814453125 	53.6000022888184 	29.064453125 	53.5000038146973 	41.701171875 	53.6000022888184 	50.029296875 	53.5000038146973 	53.861328125 	
53.7000007629395 	0.2109375 	53.6000022888184 	1.482421875 	53.6000022888184 	5.173828125 	53.6000022888184 	14.298828125 	53.6000022888184 	28.732421875 	53.6000022888184 	41.810546875 	53.6000022888184 	50.173828125 	53.6000022888184 	54.232421875 	53.7000007629395 	0.79296875 	53.5999984741211 	1.884765625 	53.5999984741211 	5.560546875 	53.6000022888184 	14.802734375 	53.7000007629395 	29.06640625 	53.6000022888184 	41.712890625 	53.7000007629395 	50.03125 	53.6000022888184 	53.861328125 	
53.7999992370605 	0.2109375 	53.7000007629395 	1.48046875 	53.7000007629395 	5.1796875 	53.7000007629395 	14.296875 	53.7000007629395 	28.73046875 	53.7000007629395 	41.796875 	53.7000007629395 	50.1640625 	53.7000007629395 	54.23828125 	53.7999992370605 	0.796875 	53.6999969482422 	1.88281255960464 	53.6999969482422 	5.55859380960464 	53.7000007629395 	14.80078125 	53.7999992370605 	29.06640625 	53.7000007629395 	41.7109375 	53.7999992370605 	50.03125 	53.7000007629395 	53.8671875 	
53.8999977111816 	0.20703125 	53.7999992370605 	1.48046875 	53.7999992370605 	5.171875 	53.7999992370605 	14.296875 	53.7999992370605 	28.7421875 	53.7999992370605 	41.796875 	53.7999992370605 	50.16796875 	53.7999992370605 	54.2421875 	53.8999977111816 	0.80078125 	53.7999954223633 	1.88671875 	53.7999954223633 	5.55859375 	53.7999992370605 	14.8046875 	53.8999977111816 	29.07421875 	53.7999992370605 	41.7109375 	53.8999977111816 	50.03125 	53.7999992370605 	53.87109375 	
53.9999961853027 	0.216796398162842 	53.8999977111816 	1.48046875 	53.8999977111816 	5.171875 	53.8999977111816 	14.30078125 	53.8999977111816 	28.73046875 	53.8999977111816 	41.8046875 	53.8999977111816 	50.171875 	53.8999977111816 	54.2421875 	53.9999961853027 	0.806640148162842 	53.9000015258789 	1.89062523841858 	53.9000015258789 	5.55859398841858 	53.8999977111816 	14.80859375 	53.9999961853027 	29.0839838981628 	53.8999977111816 	41.7109375 	53.9999961853027 	50.0371088981628 	53.8999977111816 	53.875 	
54.1000022888184 	0.220703125 	54.0000038146973 	1.478515625 	54.0000038146973 	5.177734375 	54.0000038146973 	14.310546875 	54.0000038146973 	28.748046875 	54.0000038146973 	41.814453125 	54.0000038146973 	50.177734375 	54.0000038146973 	54.240234375 	54.1000022888184 	0.810546875 	54 	1.89648413658142 	54 	5.56445288658142 	54.0000038146973 	14.814453125 	54.1000022888184 	29.087890625 	54.0000038146973 	41.720703125 	54.1000022888184 	50.041015625 	54.0000038146973 	53.873046875 	
54.2000007629395 	0.220703125 	54.1000022888184 	1.482421875 	54.1000022888184 	5.181640625 	54.1000022888184 	14.314453125 	54.1000022888184 	28.740234375 	54.1000022888184 	41.818359375 	54.1000022888184 	50.181640625 	54.1000022888184 	54.255859375 	54.2000007629395 	0.798828125 	54.0999984741211 	1.88867175579071 	54.0999984741211 	5.56835925579071 	54.1000022888184 	14.822265625 	54.2000007629395 	29.080078125 	54.1000022888184 	41.724609375 	54.2000007629395 	50.048828125 	54.1000022888184 	53.876953125 	
54.2999992370605 	0.21875 	54.2000007629395 	1.486328125 	54.2000007629395 	5.185546875 	54.2000007629395 	14.314453125 	54.2000007629395 	28.740234375 	54.2000007629395 	41.818359375 	54.2000007629395 	50.169921875 	54.2000007629395 	54.259765625 	54.2999992370605 	0.8046875 	54.1999969482422 	1.888671875 	54.1999969482422 	5.560546875 	54.2000007629395 	14.822265625 	54.2999992370605 	29.08984375 	54.2000007629395 	41.732421875 	54.2999992370605 	50.05859375 	54.2000007629395 	53.876953125 	
54.3999977111816 	0.22265625 	54.2999992370605 	1.484375 	54.2999992370605 	5.18359375 	54.2999992370605 	14.3203125 	54.2999992370605 	28.74609375 	54.2999992370605 	41.82421875 	54.2999992370605 	50.17578125 	54.2999992370605 	54.265625 	54.3999977111816 	0.8046875 	54.2999954223633 	1.89453101158142 	54.2999954223633 	5.57421851158142 	54.2999992370605 	14.83203125 	54.3999977111816 	29.08203125 	54.2999992370605 	41.73046875 	54.3999977111816 	50.0625 	54.2999992370605 	53.890625 	
54.4999961853027 	0.22460949420929 	54.3999977111816 	1.484375 	54.3999977111816 	5.18359375 	54.3999977111816 	14.3203125 	54.3999977111816 	28.7578125 	54.3999977111816 	41.82421875 	54.3999977111816 	50.1875 	54.3999977111816 	54.26171875 	54.4999961853027 	0.80273449420929 	54.4000015258789 	1.89453119039536 	54.4000015258789 	5.56640619039536 	54.3999977111816 	14.8359375 	54.4999961853027 	29.0878907442093 	54.3999977111816 	41.73046875 	54.4999961853027 	50.0644532442093 	54.3999977111816 	53.89453125 	
