Run 1; Fc 3-1; Cy 4; 3006; Conc 0.1524158 0.4572474 1.371742 4.115226 12.34568 37.03704 111.1111 333.3333 1000 nM_X 	Run 1; Fc 3-1; Cy 4; 3006; Conc 0.1524158 0.4572474 1.371742 4.115226 12.34568 37.03704 111.1111 333.3333 1000 nM_Y 	
18.4999980926514 	0.096399982834555 	
18.6000003814697 	0.0958999811191461 	
18.6999988555908 	0.0971000593199278 	
18.8000011444092 	0.0968999881770287 	
18.8999996185303 	0.0982000000003609 	
18.9999980926514 	0.099800045016309 	
19.1000003814697 	0.10239998436009 	
19.1999988555908 	0.103400029373006 	
19.3000011444092 	0.104099958229199 	
19.3999996185303 	0.10339997616029 	
19.4999980926514 	0.103399987983721 	
19.6000003814697 	0.103500002860528 	
19.6999988555908 	0.104600034333998 	
19.8000011444092 	0.104499963188573 	
19.8999996185303 	0.104399994659616 	
19.9999980926514 	0.105600006485474 	
20.1000003814697 	0.106900051498087 	
20.1999988555908 	0.107999993895646 	
20.3000011444092 	0.109800055503001 	
20.3999996185303 	0.110300034139073 	
20.4999980926514 	0.109800029375037 	
20.6000003814697 	0.109099941637396 	
20.6999988555908 	0.108700006294384 	
20.8000011444092 	0.109099948695075 	
20.8999996185303 	0.109900010298588 	
20.9999980926514 	0.109400005530915 	
21.1000003814697 	0.108800037003675 	
21.1999988555908 	0.108899979401031 	
21.3000011444092 	0.110300041011214 	
21.3999996185303 	0.112500013543468 	
21.4999980926514 	0.111599942396424 	
21.6000003814697 	0.112599987412977 	
21.6999988555908 	0.113000015833677 	
21.8000011444092 	0.113100047303305 	
21.8999996185303 	0.11290002593887 	
21.9999980926514 	0.112900040818204 	
22.1000003814697 	0.113500005911192 	
22.1999988555908 	0.113400020789413 	
22.3000011444092 	0.113899982832663 	
22.3999996185303 	0.1132999479305 	
22.4999980926514 	0.11409994315909 	
22.6000003814697 	0.115299988174229 	
22.6999988555908 	0.11479998645882 	
22.8000011444092 	0.116199945452536 	
22.8999996185303 	0.116100010109221 	
22.9999980926514 	0.116700005339226 	
23.1000003814697 	0.117199980926671 	
23.1999988555908 	0.118500009346462 	
23.3000011444092 	0.118100024221349 	
23.3999996185303 	0.119100052641443 	
23.4999980926514 	0.120299998092378 	
23.6000003814697 	0.120899996374646 	
23.6999988555908 	0.121000044440734 	
23.8000011444092 	0.120099979401857 	
23.8999996185303 	0.12029994144541 	
23.9999980926514 	0.120699969866109 	
24.1000003814697 	0.120100054169598 	
24.1999988555908 	0.119399986077042 	
24.3000011444092 	0.118399951170431 	
24.3999996185303 	0.119400029372628 	
24.4999980926514 	0.120999952127022 	
24.6000003814697 	0.122799977492832 	
24.6999988555908 	0.125299999810522 	
24.8000011444092 	0.126799995039619 	
24.8999996185303 	0.126399960136041 	
24.9999980926514 	0.125200027850951 	
25.1000003814697 	0.123700012587506 	
25.1999988555908 	0.123999961087975 	
25.3000011444092 	0.125099959372164 	
25.3999996185303 	0.125199941063329 	
25.4999980926514 	0.123600028418878 	
25.6000003814697 	0.125100040248071 	
25.6999988555908 	0.125800052072009 	
25.8000011444092 	0.126900017166918 	
25.8999996185303 	0.127900032042817 	
25.9999980926514 	0.127999947359058 	
26.1000003814697 	0.127300048257894 	
26.1999988555908 	0.126899963572214 	
26.3000011444092 	0.126400014687533 	
26.3999996185303 	0.125100032615592 	
26.4999980926514 	0.124900033952144 	
26.6000003814697 	0.123800035285967 	
26.6999988555908 	0.12400005321615 	
26.8000011444092 	0.121600007820234 	
26.8999996185303 	0.120599959376705 	
26.9999980926514 	0.119700010491215 	
27.1000003814697 	0.1203000155474 	
27.1999988555908 	0.121100023650797 	
27.3000011444092 	0.121299988746614 	
27.3999996185303 	0.121499977209169 	
27.4999980926514 	0.120300028323982 	
27.6000003814697 	0.119000003243855 	
27.6999988555908 	0.11870000829731 	
27.8000011444092 	0.118299980164011 	
27.8999996185303 	0.118099995041121 	
27.9999980926514 	0.118000000096799 	
28.1000003814697 	0.119300018694048 	
28.1999988555908 	0.120399990555597 	
28.3000011444092 	0.121200012206828 	
28.3999996185303 	0.12070002708424 	
28.4999980926514 	0.120499989126984 	
28.6000003814697 	0.121299981306947 	
28.6999988555908 	0.121600012782437 	
28.8000011444092 	0.122500001238222 	
28.8999996185303 	0.1215999897031 	
28.9999980926514 	0.121300014401641 	
29.1000003814697 	0.121099979496648 	
29.1999988555908 	0.121400027561322 	
29.3000011444092 	0.121400025847834 	
29.3999996185303 	0.121700014304224 	
29.4999980926514 	0.122000012590433 	
29.6000003814697 	0.122700017644092 	
29.6999988555908 	0.122500022698659 	
29.8000011444092 	0.122500001336448 	
29.8999996185303 	0.12220001926471 	
29.9999980926514 	0.123199984358507 	
30.1000003814697 	0.123400012111233 	
30.1999988555908 	0.123599993799871 	
30.3000011444092 	0.123399995140062 	
30.3999996185303 	0.122000028990442 	
30.4999980926514 	0.122100003911328 	
30.6000003814697 	0.121900015066785 	
30.6999988555908 	0.121700009633059 	
30.8000011444092 	0.121900017737062 	
30.8999996185303 	0.122100012304145 	
30.9999980926514 	0.121899970628874 	
31.1000003814697 	0.121799988555722 	
31.1999988555908 	0.122899999714718 	
31.3000011444092 	0.122099987507681 	
31.3999996185303 	0.121900025082141 	
31.4999980926514 	0.120299972917564 	
31.6000003814697 	0.118800006774109 	
31.6999988555908 	0.118599994566466 	
31.8000011444092 	0.119400012492406 	
31.8999996185303 	0.119099997235026 	
31.9999980926514 	0.117799978255789 	
32.0999984741211 	0.118400022602145 	
32.1999969482422 	0.117499977204716 	
32.3000030517578 	0.117399988364923 	
32.4000015258789 	0.117000025940797 	
32.5 	0.117599984263506 	
32.5999984741211 	0.117599985598645 	
32.6999969482422 	0.117499986932671 	
32.8000030517578 	0.118400018407556 	
32.9000015258789 	0.11759997673289 	
33 	0.116299994660949 	
33.0999984741211 	0.115900029184559 	
33.2000045776367 	0.115000013924146 	
33.3000030517578 	0.113200001716905 	
33.4000015258789 	0.112999986460636 	
33.5 	0.112799987789913 	
33.5999984741211 	0.113399979305541 	
33.7000045776367 	0.112200000286975 	
33.8000030517578 	0.111199985025451 	
33.9000015258789 	0.110199993134302 	
34 	0.110599984644068 	
34.0999984741211 	0.112400013065781 	
34.2000045776367 	0.113100021171704 	
34.3000030517578 	0.114000005913113 	
34.4000015258789 	0.113800003528013 	
34.5 	0.115300011635554 	
34.5999984741211 	0.115500022795459 	
34.7000045776367 	0.115100020408136 	
34.8000030517578 	0.114599981785432 	
34.9000015258789 	0.113700015637733 	
35 	0.113600003431202 	
35.0999984741211 	0.113100007820321 	
35.2000045776367 	0.113700009154854 	
35.3000030517578 	0.114299984074023 	
35.4000015258789 	0.11410001182594 	
35.5 	0.1142999867443 	
35.5999984741211 	0.114600004671956 	
35.7000045776367 	0.113199999239441 	
35.8000030517578 	0.112800007344049 	
35.9000015258789 	0.113199992087175 	
36 	0.11280001306659 	
36.0999984741211 	0.111899991035898 	
36.2000045776367 	0.111199975777708 	
