Run 1; Fc 2-1; Cy 6; WT-V5-APEX2; Conc 0.1524158 nM; Excluded_X 	Run 1; Fc 2-1; Cy 6; WT-V5-APEX2; Conc 0.1524158 nM; Excluded_Y 	Run 1; Fc 2-1; Cy 7; WT-V5-APEX2; Conc 0.4572474 nM_X 	Run 1; Fc 2-1; Cy 7; WT-V5-APEX2; Conc 0.4572474 nM_Y 	Run 1; Fc 2-1; Cy 8; WT-V5-APEX2; Conc 1.371742 nM_X 	Run 1; Fc 2-1; Cy 8; WT-V5-APEX2; Conc 1.371742 nM_Y 	Run 1; Fc 2-1; Cy 9; WT-V5-APEX2; Conc 4.115226 nM_X 	Run 1; Fc 2-1; Cy 9; WT-V5-APEX2; Conc 4.115226 nM_Y 	Run 1; Fc 2-1; Cy 10; WT-V5-APEX2; Conc 12.34568 nM_X 	Run 1; Fc 2-1; Cy 10; WT-V5-APEX2; Conc 12.34568 nM_Y 	Run 1; Fc 2-1; Cy 11; WT-V5-APEX2; Conc 37.03704 nM_X 	Run 1; Fc 2-1; Cy 11; WT-V5-APEX2; Conc 37.03704 nM_Y 	Run 1; Fc 2-1; Cy 12; WT-V5-APEX2; Conc 111.1111 nM_X 	Run 1; Fc 2-1; Cy 12; WT-V5-APEX2; Conc 111.1111 nM_Y 	Run 1; Fc 2-1; Cy 13; WT-V5-APEX2; Conc 333.3333 nM_X 	Run 1; Fc 2-1; Cy 13; WT-V5-APEX2; Conc 333.3333 nM_Y 	Run 1; Fc 2-1; Cy 14; WT-V5-APEX2; Conc 1000 nM; Excluded_X 	Run 1; Fc 2-1; Cy 14; WT-V5-APEX2; Conc 1000 nM; Excluded_Y 	Run 1; Fc 2-1; Cy 36; WT-V5-APEX2; Conc 0.1524158 nM_X 	Run 1; Fc 2-1; Cy 36; WT-V5-APEX2; Conc 0.1524158 nM_Y 	Run 1; Fc 2-1; Cy 37; WT-V5-APEX2; Conc 0.4572474 nM; Excluded_X 	Run 1; Fc 2-1; Cy 37; WT-V5-APEX2; Conc 0.4572474 nM; Excluded_Y 	Run 1; Fc 2-1; Cy 38; WT-V5-APEX2; Conc 1.371742 nM; Excluded_X 	Run 1; Fc 2-1; Cy 38; WT-V5-APEX2; Conc 1.371742 nM; Excluded_Y 	Run 1; Fc 2-1; Cy 39; WT-V5-APEX2; Conc 4.115226 nM; Excluded_X 	Run 1; Fc 2-1; Cy 39; WT-V5-APEX2; Conc 4.115226 nM; Excluded_Y 	Run 1; Fc 2-1; Cy 40; WT-V5-APEX2; Conc 12.34568 nM; Excluded_X 	Run 1; Fc 2-1; Cy 40; WT-V5-APEX2; Conc 12.34568 nM; Excluded_Y 	Run 1; Fc 2-1; Cy 41; WT-V5-APEX2; Conc 37.03704 nM; Excluded_X 	Run 1; Fc 2-1; Cy 41; WT-V5-APEX2; Conc 37.03704 nM; Excluded_Y 	Run 1; Fc 2-1; Cy 42; WT-V5-APEX2; Conc 111.1111 nM; Excluded_X 	Run 1; Fc 2-1; Cy 42; WT-V5-APEX2; Conc 111.1111 nM; Excluded_Y 	Run 1; Fc 2-1; Cy 43; WT-V5-APEX2; Conc 333.3333 nM; Excluded_X 	Run 1; Fc 2-1; Cy 43; WT-V5-APEX2; Conc 333.3333 nM; Excluded_Y 	Run 1; Fc 2-1; Cy 44; WT-V5-APEX2; Conc 1000 nM; Excluded_X 	Run 1; Fc 2-1; Cy 44; WT-V5-APEX2; Conc 1000 nM; Excluded_Y 	
202.100036621094 	32.4007516803722 	202.099975585938 	10.5618504882841 	202.100036621094 	31.7338516803757 	202.099975585938 	61.5255504882844 	202.100036621094 	98.2395516803772 	202.100006103516 	123.949451203538 	202.099975585938 	127.171150488281 	202.099975585938 	119.758350488279 	202.100006103516 	159.99935120354 	202.100006103516 	-8.71424879646293 	202.100006103516 	-5.85414879646123 	202.100006103516 	6.2379512035368 	202.099975585938 	48.5710504882809 	202.099975585938 	132.308350488282 	202.100006103516 	187.262051203539 	202.100006103516 	148.452151203539 	202.100006103516 	114.264151203533 	202.100036621094 	210.023451680372 	
202.200012207031 	32.4041995601656 	202.200012207031 	10.5631995601652 	202.200012207031 	31.7349995601689 	202.200012207031 	61.523199560168 	202.200012207031 	98.2292995601638 	202.199981689453 	123.931898844909 	202.200012207031 	127.151099560164 	202.200012207031 	119.740799560164 	202.199981689453 	159.979698844912 	202.199981689453 	-8.71870115508864 	202.199981689453 	-5.85790115509008 	202.199981689453 	6.23289884491169 	202.200012207031 	48.5610995601637 	202.200012207031 	132.284299560168 	202.199981689453 	187.22459884491 	202.199981689453 	148.420898844914 	202.199981689453 	114.242598844907 	202.200012207031 	209.996199560162 	
202.299987792969 	32.4077006404877 	202.299987792969 	10.5656006404897 	202.299987792969 	31.7375006404873 	202.299987792969 	61.5209006404912 	202.299987792969 	98.2182006404873 	202.300018310547 	123.914001117326 	202.299987792969 	127.131000640486 	202.299987792969 	119.723700640483 	202.300018310547 	159.959801117326 	202.300018310547 	-8.72239888267723 	202.300018310547 	-5.86179888267361 	202.300018310547 	6.22810111732542 	202.299987792969 	48.5519006404902 	202.299987792969 	132.26030064049 	202.300018310547 	187.188501117325 	202.300018310547 	148.389701117329 	202.300018310547 	114.220801117321 	202.299987792969 	209.968400640486 	
202.400024414063 	32.4102516197199 	202.400024414063 	10.5674516197214 	202.400024414063 	31.7387516197232 	202.399963378906 	61.5183504276283 	202.400024414063 	98.2079516197191 	202.399993896484 	123.896651142884 	202.400024414063 	127.110651619721 	202.400024414063 	119.706451619717 	202.399993896484 	159.940751142884 	202.399993896484 	-8.72594885711806 	202.399993896484 	-5.86534885711444 	202.399993896484 	6.22195114288115 	202.399963378906 	48.5420504276299 	202.399963378906 	132.236250427628 	202.399993896484 	187.151851142884 	202.399993896484 	148.359251142883 	202.399993896484 	114.198051142881 	202.400024414063 	209.940751619717 	
202.5 	32.4131505573241 	202.5 	10.5692505573279 	202.5 	31.7397505573281 	202.5 	61.5155505573275 	202.5 	98.196550557328 	202.499969482422 	123.878350080489 	202.5 	127.09005055733 	202.5 	119.689350557328 	202.500030517578 	159.920851272585 	202.500030517578 	-8.73084872741674 	202.500030517578 	-5.86964872741373 	202.500030517578 	6.21715127258358 	202.5 	48.5317505573294 	202.5 	132.211850557327 	202.499969482422 	187.115050080491 	202.500030517578 	148.328551272585 	202.499969482422 	114.176050080488 	202.5 	209.911850557324 	
202.600036621094 	32.4158517734504 	202.599975585938 	10.571450581363 	202.600036621094 	31.7417517734539 	202.599975585938 	61.5124505813656 	202.600036621094 	98.1861517734505 	202.600006103516 	123.861251058199 	202.599975585938 	127.07055058136 	202.599975585938 	119.672550581359 	202.600006103516 	159.902751058202 	202.600006103516 	-8.73444894180284 	202.600006103516 	-5.87304894180124 	202.600006103516 	6.21235105819505 	202.599975585938 	48.5216505813587 	202.599975585938 	132.189150581362 	202.600006103516 	187.078451058198 	202.600006103516 	148.298751058199 	202.600006103516 	114.154751058199 	202.600036621094 	209.884451773451 	
202.700012207031 	32.4190995506287 	202.700012207031 	10.5736995506304 	202.700012207031 	31.7427995506296 	202.700012207031 	61.5084995506295 	202.700012207031 	98.1761995506276 	202.699981689453 	123.844798835376 	202.700012207031 	127.049999550629 	202.700012207031 	119.654699550629 	202.699981689453 	159.883598835375 	202.699981689453 	-8.73820116462957 	202.699981689453 	-5.87690116462545 	202.699981689453 	6.20779883537398 	202.700012207031 	48.5114995506301 	202.700012207031 	132.166199550629 	202.699981689453 	187.041898835374 	202.699981689453 	148.267298835377 	202.699981689453 	114.133098835373 	202.700012207031 	209.857199550625 	
202.799987792969 	32.4220004951458 	202.799987792969 	10.5751004951489 	202.799987792969 	31.7444004951503 	202.799987792969 	61.5067004951488 	202.799987792969 	98.1660004951482 	202.800018310547 	123.828801210402 	202.799987792969 	127.028700495146 	202.799987792969 	119.637600495145 	202.800018310547 	159.865401210405 	202.800018310547 	-8.74269878959967 	202.800018310547 	-5.88149878959302 	202.800018310547 	6.2028012104056 	202.799987792969 	48.5014004951481 	202.799987792969 	132.144400495148 	202.800018310547 	187.005901210407 	202.800018310547 	148.236801210405 	202.800018310547 	114.110801210401 	202.799987792969 	209.830000495145 	
202.900024414063 	32.4247515769966 	202.900024414063 	10.5775515769965 	202.900024414063 	31.7453515769957 	202.899963378906 	61.5040506233236 	202.900024414063 	98.1555515769978 	202.899993896484 	123.811251100156 	202.900024414063 	127.008451576996 	202.900024414063 	119.620751576997 	202.899993896484 	159.847051100161 	202.899993896484 	-8.74724889984282 	202.899993896484 	-5.88624889983839 	202.899993896484 	6.1974511001572 	202.899963378906 	48.49195062332 	202.899963378906 	132.120350623325 	202.899993896484 	186.969351100157 	202.899993896484 	148.206751100162 	202.899993896484 	114.088651100159 	202.900024414063 	209.802551576995 	
203 	32.4273004798888 	203 	10.579000479891 	203 	31.7457004798925 	203 	61.5016004798927 	203 	98.144600479889 	202.999969482422 	123.793800003052 	203 	126.98730047989 	203 	119.603100479886 	203.000030517578 	159.827201195145 	203.000030517578 	-8.75259880485464 	203.000030517578 	-5.89149880485274 	203.000030517578 	6.19190119514315 	203 	48.4828004798874 	203 	132.097300479891 	202.999969482422 	186.932000003053 	203.000030517578 	148.177101195146 	202.999969482422 	114.06520000305 	203 	209.775800479889 	
203.100036621094 	32.430051628111 	203.099975585938 	10.5815504360216 	203.100036621094 	31.747351628117 	203.099975585938 	61.4989504360201 	203.100036621094 	98.1340516281125 	203.100006103516 	123.777251151278 	203.099975585938 	126.967250436021 	203.099975585938 	119.58405043602 	203.100006103516 	159.80885115128 	203.100006103516 	-8.75664884872822 	203.100006103516 	-5.89574884872127 	203.100006103516 	6.1874511512724 	203.099975585938 	48.4735504360215 	203.099975585938 	132.074250436021 	203.100006103516 	186.895251151276 	203.100006103516 	148.147851151276 	203.100006103516 	114.043551151273 	203.100036621094 	209.748151628111 	
203.200012207031 	32.4336494400013 	203.200012207031 	10.5834494400042 	203.200012207031 	31.7486494400073 	203.200012207031 	61.4957494400078 	203.200012207031 	98.1230494400043 	203.199981689453 	123.760348963166 	203.200012207031 	126.947049440001 	203.200012207031 	119.566649439999 	203.199981689453 	159.789448963169 	203.199981689453 	-8.76115103683333 	203.199981689453 	-5.90035103683476 	203.199981689453 	6.18314896316224 	203.200012207031 	48.4638494400024 	203.200012207031 	132.051249440003 	203.199981689453 	186.858248963166 	203.199981689453 	148.117248963168 	203.199981689453 	114.021948963164 	203.200012207031 	209.721249440001 	
203.299987792969 	32.4364504177101 	203.299987792969 	10.5854504177114 	203.299987792969 	31.7508504177131 	203.299987792969 	61.4936504177131 	203.299987792969 	98.1123504177122 	203.300018310547 	123.745251132965 	203.299987792969 	126.92695041771 	203.299987792969 	119.549650417706 	203.300018310547 	159.772151132969 	203.300018310547 	-8.76564886703636 	203.300018310547 	-5.90444886703335 	203.300018310547 	6.17845113296426 	203.299987792969 	48.4553504177093 	203.299987792969 	132.02905041771 	203.300018310547 	186.821851132965 	203.300018310547 	148.086451132967 	203.300018310547 	114.000851132962 	203.299987792969 	209.693850417705 	
203.400024414063 	32.4396518722533 	203.400024414063 	10.5879518722577 	203.400024414063 	31.7526518722552 	203.399963378906 	61.4912504417443 	203.400024414063 	98.1026518722538 	203.399993896484 	123.728851156997 	203.400024414063 	126.907951872254 	203.400024414063 	119.533351872251 	203.399993896484 	159.753851156998 	203.399993896484 	-8.76934884300135 	203.399993896484 	-5.90834884300057 	203.399993896484 	6.17415115699623 	203.399963378906 	48.44505044174 	203.399963378906 	132.005450441746 	203.399993896484 	186.785451157 	203.399993896484 	148.056651157003 	203.399993896484 	113.978851156997 	203.400024414063 	209.666751872253 	
203.5 	32.4432003284455 	203.5 	10.591000328448 	203.5 	31.7541003284459 	203.5 	61.4875003284469 	203.5 	98.0927003284451 	203.499969482422 	123.713999613188 	203.5 	126.888800328448 	203.5 	119.516600328443 	203.500030517578 	159.736701282123 	203.500030517578 	-8.77259871788192 	203.500030517578 	-5.9125987178777 	203.500030517578 	6.1689012821189 	203.5 	48.4357003284458 	203.5 	131.981800328445 	203.499969482422 	186.748099613193 	203.500030517578 	148.027401282125 	203.499969482422 	113.957399613188 	203.5 	209.640400328444 	
203.600036621094 	32.4471018493641 	203.599975585938 	10.5936004188516 	203.600036621094 	31.7567018493683 	203.599975585938 	61.4841004188565 	203.600036621094 	98.0832018493675 	203.600006103516 	123.698301134111 	203.599975585938 	126.869800418855 	203.599975585938 	119.500300418851 	203.600006103516 	159.719201134114 	203.600006103516 	-8.77629886589057 	203.600006103516 	-5.91649886589221 	203.600006103516 	6.16450113410974 	203.599975585938 	48.4263004188542 	203.599975585938 	131.959200418856 	203.600006103516 	186.711901134109 	203.600006103516 	147.997601134113 	203.600006103516 	113.936601134108 	203.600036621094 	209.613101849365 	
203.700012207031 	32.4502493881228 	203.700012207031 	10.5953493881243 	203.700012207031 	31.7586493881245 	203.700012207031 	61.4800493881266 	203.700012207031 	98.073549388122 	203.699981689453 	123.682748911287 	203.700012207031 	126.850549388124 	203.700012207031 	119.482449388121 	203.699981689453 	159.700748911288 	203.699981689453 	-8.780351088717 	203.699981689453 	-5.92035108871278 	203.699981689453 	6.15964891128533 	203.700012207031 	48.4158493881223 	203.700012207031 	131.935649388121 	203.699981689453 	186.675048911286 	203.699981689453 	147.968248911289 	203.699981689453 	113.914348911283 	203.700012207031 	209.585449388123 	
203.799987792969 	32.4537505046828 	203.799987792969 	10.5975505046845 	203.799987792969 	31.7595505046847 	203.799987792969 	61.4761505046845 	203.799987792969 	98.0642505046817 	203.800018310547 	123.664950981522 	203.799987792969 	126.830750504687 	203.799987792969 	119.464650504684 	203.800018310547 	159.681750981523 	203.800018310547 	-8.78374901847928 	203.800018310547 	-5.9250490184786 	203.800018310547 	6.15415098152152 	203.799987792969 	48.4056505046829 	203.799987792969 	131.911850504686 	203.800018310547 	186.638750981521 	203.800018310547 	147.936650981526 	203.800018310547 	113.89255098152 	203.799987792969 	209.557950504684 	
203.900024414063 	32.4557016559593 	203.900024414063 	10.5999016559617 	203.900024414063 	31.7602016559613 	203.899963378906 	61.4724007022887 	203.900024414063 	98.0535016559588 	203.899993896484 	123.648001179125 	203.900024414063 	126.809801655963 	203.900024414063 	119.446501655959 	203.899993896484 	159.662301179127 	203.899993896484 	-8.78849882087889 	203.899993896484 	-5.92959882087598 	203.899993896484 	6.14930117912445 	203.899963378906 	48.3952007022854 	203.899963378906 	131.887800702287 	203.899993896484 	186.600701179123 	203.899993896484 	147.905301179126 	203.899993896484 	113.870401179123 	203.900024414063 	209.531101655957 	
204 	32.4577505226116 	204 	10.602450522616 	204 	31.759850522616 	204 	61.4691505226183 	204 	98.0434505226149 	203.999969482422 	123.631349807361 	204 	126.789450522614 	204 	119.428950522612 	204.000030517578 	159.643751237869 	204.000030517578 	-8.79244876213124 	204.000030517578 	-5.93444876212743 	204.000030517578 	6.14455123786684 	204 	48.3850505226146 	204 	131.864250522616 	203.999969482422 	186.565249807358 	204.000030517578 	147.875651237871 	203.999969482422 	113.849349807359 	204 	209.50345052261 	
204.100036621094 	32.4605013992295 	204.099975585938 	10.604400445558 	204.100036621094 	31.7606013992336 	204.099975585938 	61.4666004455576 	204.100036621094 	98.0331013992327 	204.100006103516 	123.613501160813 	204.099975585938 	126.769900445557 	204.099975585938 	119.411100445555 	204.100006103516 	159.624601160813 	204.100006103516 	-8.79639883918935 	204.100006103516 	-5.93979883918291 	204.100006103516 	6.13950116081105 	204.099975585938 	48.3748004455556 	204.099975585938 	131.840100445559 	204.100006103516 	186.529401160813 	204.100006103516 	147.844301160814 	204.100006103516 	113.82720116081 	204.100036621094 	209.477001399227 	
204.200012207031 	32.461999588395 	204.200012207031 	10.6062995883949 	204.200012207031 	31.760999588394 	204.200012207031 	61.4627995883966 	204.200012207031 	98.0219995883963 	204.199981689453 	123.595898873136 	204.200012207031 	126.748599588394 	204.200012207031 	119.394099588393 	204.199981689453 	159.605298873143 	204.199981689453 	-8.80080112686119 	204.199981689453 	-5.94580112685799 	204.199981689453 	6.13419887313648 	204.200012207031 	48.3644995883915 	204.200012207031 	131.814799588396 	204.199981689453 	186.49319887314 	204.199981689453 	147.811998873141 	204.199981689453 	113.805698873137 	204.200012207031 	209.44879958839 	
204.299987792969 	32.4642505676238 	204.299987792969 	10.6084505676299 	204.299987792969 	31.7615505676295 	204.299987792969 	61.4604505676325 	204.299987792969 	98.0122505676263 	204.300018310547 	123.578551044466 	204.299987792969 	126.72885056763 	204.299987792969 	119.376350567625 	204.300018310547 	159.587551044464 	204.300018310547 	-8.8049489555342 	204.300018310547 	-5.95014895553686 	204.300018310547 	6.13005104446347 	204.299987792969 	48.3540505676247 	204.299987792969 	131.791250567629 	204.300018310547 	186.457351044464 	204.300018310547 	147.782151044466 	204.300018310547 	113.78415104446 	204.299987792969 	209.421050567624 	
204.400024414063 	32.4653519226085 	204.400024414063 	10.610351922609 	204.400024414063 	31.7623519226072 	204.399963378906 	61.4576504920988 	204.400024414063 	98.0017519226058 	204.399993896484 	123.560551207353 	204.400024414063 	126.707951922606 	204.400024414063 	119.358751922606 	204.399993896484 	159.569251207355 	204.399993896484 	-8.80884879264704 	204.399993896484 	-5.95544879264708 	204.399993896484 	6.12515120735407 	204.399963378906 	48.3448504920998 	204.399963378906 	131.767250492096 	204.399993896484 	186.420751207355 	204.399993896484 	147.752451207354 	204.399993896484 	113.761851207353 	204.400024414063 	209.393651922604 	
204.5 	32.4677504135107 	204.5 	10.6137504135149 	204.5 	31.7632504135145 	204.5 	61.4548504135164 	204.5 	97.9924504135124 	204.499969482422 	123.544349698259 	204.5 	126.687950413514 	204.5 	119.342450413511 	204.500030517578 	159.550751128769 	204.500030517578 	-8.81194887122911 	204.500030517578 	-5.96004887122763 	204.500030517578 	6.11985112876573 	204.5 	48.3354504135132 	204.5 	131.744550413514 	204.499969482422 	186.383849698257 	204.500030517578 	147.722751128775 	204.499969482422 	113.740349698255 	204.5 	209.366150413513 	
204.600036621094 	32.4699014953585 	204.599975585938 	10.6164005416904 	204.600036621094 	31.762101495362 	204.599975585938 	61.4502005416907 	204.600036621094 	97.9821014953632 	204.600006103516 	123.527001018523 	204.599975585938 	126.667900541688 	204.599975585938 	119.325200541687 	204.600006103516 	159.531401018528 	204.600006103516 	-8.81619898147619 	204.600006103516 	-5.96539898147603 	204.600006103516 	6.11400101852269 	204.599975585938 	48.3260005416887 	204.599975585938 	131.721000541689 	204.600006103516 	186.347801018524 	204.600006103516 	147.691401018528 	204.600006103516 	113.719301018526 	204.600036621094 	209.33850149536 	
204.700012207031 	32.4710994098641 	204.700012207031 	10.6180994098686 	204.700012207031 	31.7626994098682 	204.700012207031 	61.4473994098698 	204.700012207031 	97.9719994098668 	204.699981689453 	123.509898933029 	204.700012207031 	126.648699409867 	204.700012207031 	119.308299409866 	204.699981689453 	159.512498933029 	204.699981689453 	-8.82070106697211 	204.699981689453 	-5.97120106697184 	204.699981689453 	6.10979893303011 	204.700012207031 	48.3165994098672 	204.700012207031 	131.696599409868 	204.699981689453 	186.311898933029 	204.699981689453 	147.66119893303 	204.699981689453 	113.698398933029 	204.700012207031 	209.310799409865 	
