Run 1; Fc 2-1; Cy 9; DT+BCLXL; Conc 8 40 200 1000 5000 nM_X 	Run 1; Fc 2-1; Cy 9; DT+BCLXL; Conc 8 40 200 1000 5000 nM_Y 	Run 1; Fc 2-1; Cy 9; DT+BCLXL; Conc 8 40 200 1000 5000 nM; Fitted_X 	Run 1; Fc 2-1; Cy 9; DT+BCLXL; Conc 8 40 200 1000 5000 nM; Fitted_Y 	
883.5 	475.3203125 	883.5 	464.118584372184 	
883.600036621094 	475.328125 	883.600036621094 	464.118584371011 	
883.700012207031 	475.33203125 	883.700012207031 	464.118584369924 	
883.800048828125 	475.3359375 	883.800048828125 	464.118584368923 	
883.900024414063 	475.33984375 	883.900024414063 	464.118584368011 	
884 	475.3359375 	884 	464.11858436719 	
884.100036621094 	475.3515625 	884.100036621094 	464.11858436646 	
884.200012207031 	475.33984375 	884.200012207031 	464.118584365825 	
884.300048828125 	475.34765625 	884.300048828125 	464.118584365286 	
884.400024414063 	475.36328125 	884.400024414063 	464.118584364846 	
884.5 	475.3671875 	884.5 	464.118584364505 	
884.600036621094 	475.37109375 	884.600036621094 	464.118584364266 	
884.700012207031 	475.359375 	884.700012207031 	464.118584364131 	
884.800048828125 	475.37109375 	884.800048828125 	464.118584364103 	
884.900024414063 	475.38671875 	884.900024414063 	464.118584364182 	
885 	475.3828125 	885 	464.118584364371 	
885.100036621094 	475.3828125 	885.100036621094 	464.118584364673 	
885.200012207031 	475.38671875 	885.200012207031 	464.118584365088 	
885.300048828125 	475.3984375 	885.300048828125 	464.118584365305 	
885.400024414063 	475.3984375 	885.400024414063 	464.118584363983 	
885.5 	475.40625 	885.5 	464.11858436269 	
885.600036621094 	475.41015625 	885.600036621094 	464.118584361424 	
885.700012207031 	475.4140625 	885.700012207031 	464.118584360187 	
885.800048828125 	475.41796875 	885.800048828125 	464.118584358978 	
885.900024414063 	475.41796875 	885.900024414063 	464.118584357797 	
886 	475.42578125 	886 	464.118584356646 	
886.100036621094 	475.4296875 	886.100036621094 	464.118584355523 	
886.200012207031 	475.4296875 	886.200012207031 	464.11858435443 	
886.300048828125 	475.4375 	886.300048828125 	464.118584353365 	
886.400024414063 	475.453125 	886.400024414063 	464.11858435233 	
886.5 	475.453125 	886.5 	464.118584351325 	
886.600036621094 	475.46484375 	886.600036621094 	464.118584350348 	
886.700012207031 	475.46875 	886.700012207031 	464.118584349402 	
886.800048828125 	475.46875 	886.800048828125 	464.118584348485 	
886.900024414063 	475.4765625 	886.900024414063 	464.118584347599 	
887 	475.4765625 	887 	464.118584346743 	
887.100036621094 	475.48046875 	887.100036621094 	464.118584345916 	
887.200012207031 	475.48046875 	887.200012207031 	464.11858434512 	
887.300048828125 	 	887.300048828125 	464.118584344354 	
887.400024414063 	 	887.400024414063 	464.118584343619 	
887.5 	 	887.5 	464.118584342915 	
887.600036621094 	 	887.600036621094 	464.118584342241 	
887.700012207031 	 	887.700012207031 	464.118584341598 	
887.800048828125 	 	887.800048828125 	464.118584340985 	
887.900024414063 	 	887.900024414063 	464.118584340404 	
888 	 	888 	464.118584339854 	
888.100036621094 	 	888.100036621094 	464.118584339854 	
888.200012207031 	 	888.200012207031 	462.881617263506 	
888.300048828125 	 	888.300048828125 	461.648531737815 	
888.400024414063 	 	888.400024414063 	460.420807094295 	
888.5 	 	888.5 	459.197662757739 	
888.600036621094 	 	888.600036621094 	457.978328846091 	
888.700012207031 	 	888.700012207031 	456.764266545411 	
888.800048828125 	 	888.800048828125 	455.553967256858 	
888.900024414063 	 	888.900024414063 	454.348881442935 	
889 	 	889 	453.148243313314 	
889.100036621094 	 	889.100036621094 	451.951298277177 	
889.200012207031 	 	889.200012207031 	450.75948126338 	
889.300048828125 	 	889.300048828125 	449.571311942319 	
889.400024414063 	 	889.400024414063 	448.388215187689 	
889.5 	 	889.5 	447.209440011354 	
889.600036621094 	 	889.600036621094 	446.034246127937 	
889.700012207031 	 	889.700012207031 	444.864043233225 	
889.800048828125 	449.99609375 	889.800048828125 	443.697378307112 	
889.900024414063 	448.5625 	889.900024414063 	442.535651032455 	
890 	447.13671875 	890 	441.378124553146 	
890.100036621094 	445.7421875 	890.100036621094 	440.22407245894 	
890.200012207031 	444.3515625 	890.200012207031 	439.074879663185 	
890.300048828125 	442.9296875 	890.300048828125 	437.929119814558 	
890.400024414063 	441.5625 	890.400024414063 	436.7881680734 	
890.5 	440.2265625 	890.5 	435.651301373363 	
890.600036621094 	438.8828125 	890.600036621094 	434.517806811739 	
890.700012207031 	437.52734375 	890.700012207031 	433.389045162891 	
890.800048828125 	436.17578125 	890.800048828125 	432.263615999214 	
890.900024414063 	434.86328125 	890.900024414063 	431.142870629895 	
891 	433.53125 	891 	430.026099368578 	
891.100036621094 	432.2109375 	891.100036621094 	428.912602392772 	
891.200012207031 	430.875 	891.200012207031 	427.803716937755 	
891.300048828125 	429.55859375 	891.300048828125 	426.698067784048 	
891.400024414063 	428.23828125 	891.400024414063 	425.596982993371 	
891.5 	426.9375 	891.5 	424.499765857743 	
891.600036621094 	425.65625 	891.600036621094 	423.405729287531 	
891.700012207031 	424.38671875 	891.700012207031 	422.316187690006 	
891.800048828125 	423.15234375 	891.800048828125 	421.229790250327 	
891.900024414063 	421.921875 	891.900024414063 	420.147842364185 	
892 	420.6796875 	892 	419.069659949793 	
892.100036621094 	419.4296875 	892.100036621094 	417.994568261935 	
892.200012207031 	418.19921875 	892.200012207031 	416.923859395508 	
892.300048828125 	416.98828125 	892.300048828125 	415.856206361744 	
892.400024414063 	415.76953125 	892.400024414063 	414.792892489466 	
892.5 	414.5390625 	892.5 	413.733245929764 	
892.600036621094 	413.3359375 	892.600036621094 	412.676603936273 	
892.700012207031 	412.125 	892.700012207031 	411.624236853082 	
892.800048828125 	410.9140625 	892.800048828125 	410.574840840847 	
892.900024414063 	409.71875 	892.900024414063 	409.529677693722 	
893 	408.53125 	893 	408.488087459714 	
893.100036621094 	407.3515625 	893.100036621094 	407.449419063864 	
893.200012207031 	406.1796875 	893.200012207031 	406.414921921494 	
893.300048828125 	405 	893.300048828125 	405.383314568151 	
893.400024414063 	403.8359375 	893.400024414063 	404.355837813049 	
893.5 	402.6875 	893.5 	403.331843298252 	
893.600036621094 	401.53125 	893.600036621094 	402.310691302471 	
893.700012207031 	400.39453125 	893.700012207031 	401.29361027155 	
893.800048828125 	399.2734375 	893.800048828125 	400.279340840061 	
893.900024414063 	398.13671875 	893.900024414063 	399.26910330769 	
894 	397.01953125 	894 	398.262260557811 	
894.100036621094 	395.90625 	894.100036621094 	397.258183885913 	
894.200012207031 	394.8203125 	894.200012207031 	396.258081515987 	
894.300048828125 	393.72265625 	894.300048828125 	395.26071586232 	
894.400024414063 	392.625 	894.400024414063 	394.267287113286 	
894.5 	391.54296875 	894.5 	393.277169087619 	
894.600036621094 	390.45703125 	894.600036621094 	392.289743884341 	
894.700012207031 	389.37890625 	894.700012207031 	391.30620008134 	
894.800048828125 	388.2890625 	894.800048828125 	390.32532054386 	
894.900024414063 	387.21484375 	894.900024414063 	389.348286102146 	
895 	386.14453125 	895 	388.374481395385 	
895.100036621094 	385.07421875 	895.100036621094 	387.403299025969 	
895.200012207031 	384.02734375 	895.200012207031 	386.435908330132 	
895.300048828125 	382.9609375 	895.300048828125 	385.471112498971 	
895.400024414063 	381.91015625 	895.400024414063 	384.510073335111 	
895.5 	380.8671875 	895.5 	383.552185846216 	
895.600036621094 	379.83203125 	895.600036621094 	382.596852850788 	
895.700012207031 	378.7890625 	895.700012207031 	381.645224909093 	
895.800048828125 	377.74609375 	895.800048828125 	380.69612498087 	
895.900024414063 	376.72265625 	895.900024414063 	379.750696295434 	
896 	375.7109375 	896 	378.808343998915 	
896.100036621094 	374.6875 	896.100036621094 	377.86848085656 	
896.200012207031 	373.671875 	896.200012207031 	376.932239109434 	
896.300048828125 	372.65625 	896.300048828125 	375.998461063411 	
896.400024414063 	371.64453125 	896.400024414063 	375.068271737032 	
896.5 	370.640625 	896.5 	374.141086155459 	
896.600036621094 	369.6484375 	896.600036621094 	373.216326787189 	
896.700012207031 	368.6640625 	896.700012207031 	372.295107943041 	
896.800048828125 	367.6875 	896.800048828125 	371.376290766012 	
896.900024414063 	366.72265625 	896.900024414063 	370.460982507336 	
897 	365.734375 	897 	369.548607827943 	
897.100036621094 	364.7578125 	897.100036621094 	368.638598660129 	
897.200012207031 	363.796875 	897.200012207031 	367.732052083498 	
897.300048828125 	362.8125 	897.300048828125 	366.827847456653 	
897.400024414063 	361.8515625 	897.400024414063 	365.92707468297 	
897.5 	360.88671875 	897.5 	365.029167837477 	
897.600036621094 	359.9296875 	897.600036621094 	364.133568082018 	
897.700012207031 	358.96875 	897.700012207031 	363.241355081067 	
897.800048828125 	358.01171875 	897.800048828125 	362.351426318298 	
897.900024414063 	357.0625 	897.900024414063 	361.464854705171 	
898 	356.1171875 	898 	360.581083468002 	
898.100036621094 	355.203125 	898.100036621094 	359.699562752684 	
898.200012207031 	354.2890625 	898.200012207031 	358.821355450566 	
898.300048828125 	353.36328125 	898.300048828125 	357.945376546406 	
898.400024414063 	352.46484375 	898.400024414063 	357.072682929898 	
898.5 	351.55078125 	898.5 	356.202726444623 	
898.600036621094 	350.640625 	898.600036621094 	355.334966067137 	
898.700012207031 	349.7578125 	898.700012207031 	354.470448359212 	
898.800048828125 	348.86328125 	898.800048828125 	353.608105487283 	
898.900024414063 	347.96875 	898.900024414063 	352.748977565318 	
899 	347.0625 	899 	351.892525551886 	
899.100036621094 	346.16015625 	899.100036621094 	351.038217027914 	
899.200012207031 	345.2734375 	899.200012207031 	350.187082654511 	
899.300048828125 	344.37109375 	899.300048828125 	349.338071283205 	
899.400024414063 	343.48828125 	899.400024414063 	348.492207170804 	
899.5 	342.6015625 	899.5 	347.648959837025 	
899.600036621094 	341.7265625 	899.600036621094 	346.807805271022 	
899.700012207031 	340.85546875 	899.700012207031 	345.969758376961 	
899.800048828125 	339.96484375 	899.800048828125 	345.133784446295 	
899.900024414063 	339.08984375 	899.900024414063 	344.300892197613 	
900 	338.21875 	900 	343.470559392556 	
900.100036621094 	337.3671875 	900.100036621094 	342.642270290608 	
900.200012207031 	336.5234375 	900.200012207031 	341.81702445673 	
900.300048828125 	335.65625 	900.300048828125 	340.993803167182 	
900.400024414063 	334.79296875 	900.400024414063 	340.17359994505 	
900.5 	333.94921875 	900.5 	339.355900807592 	
900.600036621094 	333.1015625 	900.600036621094 	338.540197957217 	
900.700012207031 	332.25 	900.700012207031 	337.72747594454 	
900.800048828125 	331.4140625 	900.800048828125 	336.916731662428 	
900.900024414063 	330.59375 	900.900024414063 	336.108943761605 	
901 	329.765625 	901 	335.303606222721 	
901.100036621094 	328.93359375 	901.100036621094 	334.500219076078 	
901.200012207031 	328.08984375 	901.200012207031 	333.699752175404 	
901.300048828125 	327.2578125 	901.300048828125 	332.901217720036 	
901.400024414063 	326.44921875 	901.400024414063 	332.105579768083 	
901.5 	325.62890625 	901.5 	331.312340114546 	
901.600036621094 	324.80859375 	901.600036621094 	330.521006517153 	
901.700012207031 	324.00390625 	901.700012207031 	329.732534390783 	
901.800048828125 	323.19921875 	901.800048828125 	328.945950902566 	
901.900024414063 	322.39453125 	901.900024414063 	328.162205847545 	
902 	321.58203125 	902 	327.38080861413 	
902.100036621094 	320.78125 	902.100036621094 	326.60127438455 	
902.200012207031 	319.9921875 	902.200012207031 	325.824544530489 	
902.300048828125 	319.19921875 	902.300048828125 	325.049660899989 	
902.400024414063 	318.4140625 	902.400024414063 	324.277559375455 	
902.5 	317.6328125 	902.5 	323.507756752051 	
902.600036621094 	316.85546875 	902.600036621094 	322.739775552502 	
902.700012207031 	316.07421875 	902.700012207031 	321.974543356567 	
902.800048828125 	315.30078125 	902.800048828125 	321.211116310429 	
902.900024414063 	314.51171875 	902.900024414063 	320.450416551009 	
903 	313.75 	903 	319.69196821944 	
903.100036621094 	312.98828125 	903.100036621094 	318.935301028356 	
903.200012207031 	312.23046875 	903.200012207031 	318.181329049868 	
903.300048828125 	311.48046875 	903.300048828125 	317.429122449154 	
903.400024414063 	310.72265625 	903.400024414063 	316.679589953767 	
903.5 	309.96484375 	903.5 	315.932262845346 	
903.600036621094 	309.21875 	903.600036621094 	315.186677845954 	
903.700012207031 	308.4765625 	903.700012207031 	314.443735765115 	
903.800048828125 	307.7421875 	903.800048828125 	313.702520520162 	
903.900024414063 	307.01171875 	903.900024414063 	312.963927699233 	
904 	306.28125 	904 	312.227495571942 	
904.100036621094 	305.546875 	904.100036621094 	311.49276773176 	
904.200012207031 	304.80859375 	904.200012207031 	310.760632001497 	
904.300048828125 	304.07421875 	904.300048828125 	310.030185752823 	
904.400024414063 	303.33203125 	904.400024414063 	309.302311685014 	
904.5 	302.59375 	904.5 	308.576554903468 	
904.600036621094 	301.859375 	904.600036621094 	307.85246573418 	
904.700012207031 	301.1328125 	904.700012207031 	307.130919288036 	
904.800048828125 	300.42578125 	904.800048828125 	306.41102611641 	
904.900024414063 	299.703125 	904.900024414063 	305.693656278297 	
905 	298.98046875 	905 	304.97836157531 	
905.100036621094 	298.25390625 	905.100036621094 	304.264698924421 	
905.200012207031 	297.53515625 	905.200012207031 	303.553530932709 	
905.300048828125 	296.83203125 	905.300048828125 	302.843981058376 	
905.400024414063 	296.1328125 	905.400024414063 	302.136906981561 	
905.5 	295.4296875 	905.5 	301.431867057579 	
905.600036621094 	294.73046875 	905.600036621094 	300.728424654568 	
905.700012207031 	294.0234375 	905.700012207031 	300.02743013386 	
905.800048828125 	293.3203125 	905.800048828125 	299.328019598793 	
905.900024414063 	292.62109375 	905.900024414063 	298.631038577604 	
906 	291.93359375 	906 	297.936052044536 	
906.100036621094 	291.23828125 	906.100036621094 	297.242629673359 	
906.200012207031 	290.5546875 	906.200012207031 	296.55160974021 	
906.300048828125 	289.8671875 	906.300048828125 	295.862140756541 	
906.400024414063 	289.18359375 	906.400024414063 	295.17505634719 	
906.5 	288.49609375 	906.5 	294.489927588366 	
906.600036621094 	287.82421875 	906.600036621094 	293.806330373882 	
906.700012207031 	287.15234375 	906.700012207031 	293.125091286933 	
906.800048828125 	286.47265625 	906.800048828125 	292.445370987276 	
906.900024414063 	285.796875 	906.900024414063 	291.767991407284 	
907 	285.12890625 	907 	291.092529783772 	
907.100036621094 	284.453125 	907.100036621094 	290.418568076807 	
907.200012207031 	283.796875 	907.200012207031 	289.746921308387 	
907.300048828125 	283.12890625 	907.300048828125 	289.076762349824 	
907.400024414063 	282.46875 	907.400024414063 	288.408901614492 	
907.5 	281.81640625 	907.5 	287.742922278888 	
907.600036621094 	281.16796875 	907.600036621094 	287.078412271086 	
907.700012207031 	280.50390625 	907.700012207031 	286.416175291724 	
907.800048828125 	279.83984375 	907.800048828125 	285.755395608717 	
907.900024414063 	279.20703125 	907.900024414063 	285.096872445841 	
908 	278.5703125 	908 	284.440195019603 	
908.100036621094 	277.9296875 	908.100036621094 	283.784957091088 	
908.200012207031 	277.30078125 	908.200012207031 	283.131951231418 	
908.300048828125 	276.66796875 	908.300048828125 	282.480373162717 	
908.400024414063 	276.02734375 	908.400024414063 	281.831011061345 	
908.5 	275.38671875 	908.5 	281.183459947546 	
908.600036621094 	274.74609375 	908.600036621094 	280.537319611521 	
908.700012207031 	274.10546875 	908.700012207031 	279.893371632218 	
908.800048828125 	273.4765625 	908.800048828125 	279.250822881276 	
908.900024414063 	272.83984375 	908.900024414063 	278.610450712556 	
909 	272.2109375 	909 	277.971855861236 	
909.100036621094 	271.58203125 	909.100036621094 	277.334643438117 	
909.200012207031 	270.953125 	909.200012207031 	276.699584389542 	
909.300048828125 	270.328125 	909.300048828125 	276.065896720267 	
909.400024414063 	269.703125 	909.400024414063 	275.434347143385 	
909.5 	269.08203125 	909.5 	274.804541980939 	
909.600036621094 	268.46875 	909.600036621094 	274.176091848635 	
909.700012207031 	267.859375 	909.700012207031 	273.549757167802 	
909.800048828125 	267.26171875 	909.800048828125 	272.924766761424 	
909.900024414063 	266.65234375 	909.900024414063 	272.301877085269 	
910 	266.0546875 	910 	271.680699887731 	
910.100036621094 	265.44921875 	910.100036621094 	271.060851140388 	
910.200012207031 	264.8515625 	910.200012207031 	270.443080942286 	
910.300048828125 	264.2578125 	910.300048828125 	269.826628746963 	
910.400024414063 	263.65625 	910.400024414063 	269.212240572622 	
910.5 	263.05078125 	910.5 	268.599533611292 	
910.600036621094 	262.4453125 	910.600036621094 	267.988129192385 	
910.700012207031 	261.84375 	910.700012207031 	267.378767268147 	
910.800048828125 	261.25 	910.800048828125 	266.770697714804 	
910.900024414063 	260.65234375 	910.900024414063 	266.164656476241 	
911 	260.06640625 	911 	265.560266021513 	
911.100036621094 	259.4921875 	911.100036621094 	264.957152881344 	
911.200012207031 	258.9140625 	911.200012207031 	264.356047220849 	
911.300048828125 	258.33203125 	911.300048828125 	263.756209087021 	
911.400024414063 	257.7578125 	911.400024414063 	263.158364493372 	
911.5 	257.19921875 	911.5 	262.562141099473 	
911.600036621094 	256.625 	911.600036621094 	261.967170553958 	
911.700012207031 	256.0546875 	911.700012207031 	261.3741730646 	
911.800048828125 	255.484375 	911.800048828125 	260.782418796257 	
911.900024414063 	254.921875 	911.900024414063 	260.192624089738 	
912 	254.3671875 	912 	259.604421690517 	
912.100036621094 	253.796875 	912.100036621094 	259.017448261348 	
912.200012207031 	253.2421875 	912.200012207031 	258.432414393934 	
912.300048828125 	252.6796875 	912.300048828125 	257.848600118089 	
912.400024414063 	252.109375 	912.400024414063 	257.266712225825 	
912.5 	251.53515625 	912.5 	256.686388477476 	
912.600036621094 	250.96875 	912.600036621094 	256.107270448794 	
912.700012207031 	250.42578125 	912.700012207031 	255.530059278794 	
912.800048828125 	249.88671875 	912.800048828125 	254.954044685701 	
912.900024414063 	249.34375 	912.900024414063 	254.379924079609 	
913 	248.79296875 	913 	253.807340099633 	
913.100036621094 	248.2265625 	913.100036621094 	253.235939163887 	
913.200012207031 	247.66796875 	913.200012207031 	252.666413130491 	
913.300048828125 	247.11328125 	913.300048828125 	252.09806123113 	
913.400024414063 	246.5703125 	913.400024414063 	251.531571654046 	
913.5 	246.01953125 	913.5 	250.966591849189 	
913.600036621094 	245.48828125 	913.600036621094 	250.402772978722 	
913.700012207031 	244.95703125 	913.700012207031 	249.840797773726 	
913.800048828125 	244.41015625 	913.800048828125 	249.279975117847 	
913.900024414063 	243.859375 	913.900024414063 	248.720984001286 	
914 	243.3359375 	914 	248.16347656103 	
914.100036621094 	242.796875 	914.100036621094 	247.607108638248 	
914.200012207031 	242.26171875 	914.200012207031 	247.052554013373 	
914.300048828125 	241.73046875 	914.300048828125 	246.499130464189 	
914.400024414063 	241.19921875 	914.400024414063 	245.9475082277 	
914.5 	240.67578125 	914.5 	245.397344142445 	
914.600036621094 	240.1484375 	914.600036621094 	244.848298632607 	
914.700012207031 	239.61328125 	914.700012207031 	244.30103666569 	
914.800048828125 	239.06640625 	914.800048828125 	243.754885045312 	
914.900024414063 	238.53125 	914.900024414063 	243.210505255347 	
915 	238.01171875 	915 	242.667558698329 	
915.100036621094 	237.484375 	915.100036621094 	242.12571007266 	
915.200012207031 	236.95703125 	915.200012207031 	241.585615790427 	
915.300048828125 	236.44140625 	915.300048828125 	241.046611543603 	
915.400024414063 	235.91796875 	915.400024414063 	240.509350195642 	
915.5 	235.390625 	915.5 	239.973497616477 	
915.600036621094 	234.8671875 	915.600036621094 	239.438723138046 	
915.700012207031 	234.3515625 	915.700012207031 	238.905674526131 	
915.800048828125 	233.84765625 	915.800048828125 	238.373696148521 	
915.900024414063 	233.359375 	915.900024414063 	237.843432400424 	
916 	232.859375 	916 	237.314553549748 	
916.100036621094 	232.34765625 	916.100036621094 	236.786733266991 	
916.200012207031 	231.828125 	916.200012207031 	236.260610933824 	
916.300048828125 	231.33203125 	916.300048828125 	235.735539475793 	
916.400024414063 	230.8515625 	916.400024414063 	235.212155451786 	
916.5 	230.37109375 	916.5 	234.690133246791 	
916.600036621094 	229.87890625 	916.600036621094 	234.169150791292 	
916.700012207031 	229.37890625 	916.700012207031 	233.649839276513 	
916.800048828125 	228.89453125 	916.800048828125 	233.131560102714 	
916.900024414063 	228.40234375 	916.900024414063 	232.614941212097 	
917 	227.90234375 	917 	232.099661512913 	
917.100036621094 	227.3984375 	917.100036621094 	231.585403209246 	
917.200012207031 	226.9140625 	917.200012207031 	231.072789411831 	
917.300048828125 	226.4375 	917.300048828125 	230.561189652379 	
917.400024414063 	225.9609375 	917.400024414063 	230.051223535244 	
917.5 	225.4765625 	917.5 	229.542574392976 	
917.600036621094 	224.9921875 	917.600036621094 	229.034928528469 	
917.700012207031 	224.51953125 	917.700012207031 	228.528901049019 	
917.800048828125 	224.046875 	917.800048828125 	228.023869759312 	
917.900024414063 	223.5703125 	917.900024414063 	227.52044661423 	
918 	223.09765625 	918 	227.018318790554 	
918.100036621094 	222.640625 	918.100036621094 	226.517176647204 	
918.200012207031 	222.1875 	918.200012207031 	226.017627448693 	
918.300048828125 	221.73046875 	918.300048828125 	225.519057244347 	
918.400024414063 	221.26171875 	918.400024414063 	225.022070134828 	
918.5 	220.7890625 	918.5 	224.526357315257 	
918.600036621094 	220.3203125 	918.600036621094 	224.031613162397 	
918.700012207031 	219.84375 	918.700012207031 	223.538437256512 	
918.800048828125 	219.359375 	918.800048828125 	223.046223311933 	
918.900024414063 	218.8828125 	918.900024414063 	222.555567862246 	
919 	218.42578125 	919 	222.066166137933 	
919.100036621094 	217.953125 	919.100036621094 	221.577716451804 	
919.200012207031 	217.49609375 	919.200012207031 	221.09081060882 	
919.300048828125 	217.03515625 	919.300048828125 	220.604849424123 	
919.400024414063 	216.57421875 	919.400024414063 	220.120422181838 	
919.5 	216.12109375 	919.5 	219.637227874142 	
919.600036621094 	215.65234375 	919.600036621094 	219.154968500536 	
919.700012207031 	215.19140625 	919.700012207031 	218.674228398653 	
919.800048828125 	214.7265625 	919.800048828125 	218.194416431371 	
919.900024414063 	214.2734375 	919.900024414063 	217.716114142279 	
920 	213.8203125 	920 	217.239025091957 	
920.100036621094 	213.3671875 	920.100036621094 	216.762854840292 	
920.200012207031 	212.90625 	920.200012207031 	216.288180590234 	
920.300048828125 	212.45703125 	920.300048828125 	215.814418962939 	
920.400024414063 	212.0078125 	920.400024414063 	215.342144290116 	
920.5 	211.55078125 	920.5 	214.871063114889 	
920.600036621094 	211.1015625 	920.600036621094 	214.400885359044 	
920.700012207031 	210.6640625 	920.700012207031 	213.932181069455 	
920.800048828125 	210.2265625 	920.800048828125 	213.464374305765 	
920.900024414063 	209.78125 	920.900024414063 	212.998032306138 	
921 	209.34765625 	921 	212.532865624212 	
921.100036621094 	208.8984375 	921.100036621094 	212.068587850706 	
921.200012207031 	208.46875 	921.200012207031 	211.605762022735 	
921.300048828125 	208.03515625 	921.300048828125 	211.143819566432 	
921.400024414063 	207.59765625 	921.400024414063 	210.683320752385 	
921.5 	207.15625 	921.5 	210.223978328686 	
921.600036621094 	206.734375 	921.600036621094 	209.765508936591 	
921.700012207031 	206.3046875 	921.700012207031 	209.308467784826 	
921.800048828125 	205.875 	921.800048828125 	208.852292239092 	
921.900024414063 	205.4375 	921.900024414063 	208.397536497518 	
922 	205.00390625 	922 	207.943917877313 	
922.100036621094 	204.5703125 	922.100036621094 	207.491157205833 	
922.200012207031 	204.140625 	922.200012207031 	207.039803436712 	
922.300048828125 	203.70703125 	922.300048828125 	206.58930272973 	
922.400024414063 	203.2734375 	922.400024414063 	206.140202069817 	
922.5 	202.84765625 	922.5 	205.692223628224 	
922.600036621094 	202.42578125 	922.600036621094 	205.24509276313 	
922.700012207031 	202.02734375 	922.700012207031 	204.799350117831 	
922.800048828125 	201.62109375 	922.800048828125 	204.354445756704 	
922.900024414063 	201.2109375 	922.900024414063 	203.910917240375 	
923 	200.80078125 	923 	203.468489636305 	
923.100036621094 	200.39453125 	923.100036621094 	203.026890400578 	
923.200012207031 	199.984375 	923.200012207031 	202.586655286885 	
923.300048828125 	199.57421875 	923.300048828125 	202.147245303714 	
923.400024414063 	199.1640625 	923.400024414063 	201.709195414068 	
923.5 	198.75 	923.5 	201.272237317413 	
923.600036621094 	198.3359375 	923.600036621094 	200.836098163424 	
923.700012207031 	197.9140625 	923.700012207031 	200.401301953184 	
923.800048828125 	197.49609375 	923.800048828125 	199.967312798284 	
923.900024414063 	197.07421875 	923.900024414063 	199.534657462666 	
924 	196.65625 	924 	199.103070840694 	
924.100036621094 	196.24609375 	924.100036621094 	198.672293853819 	
924.200012207031 	195.83984375 	924.200012207031 	198.242851403096 	
924.300048828125 	195.44140625 	924.300048828125 	197.814201821778 	
924.400024414063 	195.03515625 	924.400024414063 	197.386861906785 	
924.5 	194.6328125 	924.5 	196.960572645714 	
924.600036621094 	194.23046875 	924.600036621094 	196.535089420845 	
924.700012207031 	193.83203125 	924.700012207031 	196.110910403609 	
924.800048828125 	193.44921875 	924.800048828125 	195.687486343309 	
924.900024414063 	193.07421875 	924.900024414063 	195.265361793934 	
925 	192.6875 	925 	194.844265050078 	
925.100036621094 	192.29296875 	925.100036621094 	194.423955515592 	
925.200012207031 	191.890625 	925.200012207031 	194.004954423606 	
925.300048828125 	191.4921875 	925.300048828125 	193.586721237943 	
925.400024414063 	191.109375 	925.400024414063 	193.169768499073 	
925.5 	190.7265625 	925.5 	192.753836317477 	
925.600036621094 	190.34375 	925.600036621094 	192.338668973912 	
925.700012207031 	189.95703125 	925.700012207031 	191.924770208244 	
925.800048828125 	189.5625 	925.800048828125 	191.511632512586 	
925.900024414063 	189.16015625 	925.900024414063 	191.099756178064 	
926 	188.76953125 	926 	190.688885652885 	
926.100036621094 	188.37890625 	926.100036621094 	190.278767724049 	
926.200012207031 	187.9921875 	926.200012207031 	189.869899775411 	
926.300048828125 	187.62109375 	926.300048828125 	189.461779709618 	
926.400024414063 	187.2421875 	926.400024414063 	189.054902575523 	
926.5 	186.85546875 	926.5 	188.649015941266 	
926.600036621094 	186.4765625 	926.600036621094 	188.243870112925 	
926.700012207031 	186.11328125 	926.700012207031 	187.839956380146 	
926.800048828125 	185.74609375 	926.800048828125 	187.436778617038 	
926.900024414063 	185.37890625 	926.900024414063 	187.034825924706 	
927 	185.0078125 	927 	186.633849013358 	
927.100036621094 	184.63671875 	927.100036621094 	186.233601110267 	
927.200012207031 	184.26953125 	927.200012207031 	185.834567698583 	
927.300048828125 	183.8984375 	927.300048828125 	185.436258627843 	
927.400024414063 	183.52734375 	927.400024414063 	185.039157141631 	
927.5 	183.1640625 	927.5 	184.643016997484 	
927.600036621094 	182.8046875 	927.600036621094 	184.247594342652 	
927.700012207031 	182.4453125 	927.700012207031 	183.85336880695 	
927.800048828125 	182.0625 	927.800048828125 	183.45985629379 	
927.900024414063 	181.6953125 	927.900024414063 	183.067534123115 	
928 	181.3359375 	928 	182.676159056159 	
928.100036621094 	180.96875 	928.100036621094 	182.285490193063 	
928.200012207031 	180.6015625 	928.200012207031 	181.896001479331 	
928.300048828125 	180.23046875 	928.300048828125 	181.507214592714 	
928.400024414063 	179.859375 	928.400024414063 	181.119601139822 	
928.5 	179.49609375 	928.5 	180.732920855755 	
928.600036621094 	179.125 	928.600036621094 	180.346935770333 	
928.700012207031 	178.7578125 	928.700012207031 	179.962114161777 	
928.800048828125 	178.390625 	928.800048828125 	179.577983417315 	
928.900024414063 	178.0390625 	928.900024414063 	179.19500955541 	
929 	177.67578125 	929 	178.812955218484 	
929.100036621094 	177.30859375 	929.100036621094 	178.431585274746 	
929.200012207031 	176.94921875 	929.200012207031 	178.051362415724 	
929.300048828125 	176.59375 	929.300048828125 	177.671819711481 	
929.400024414063 	176.234375 	929.400024414063 	177.293417635419 	
929.5 	175.88671875 	929.5 	176.915921686849 	
