Run 1; Fc 2-1; Cy 4; Furosemide; Conc 6.103516 24.41406 97.65625 390.625 1562.5 6250 25000 100000 nM_X 	Run 1; Fc 2-1; Cy 4; Furosemide; Conc 6.103516 24.41406 97.65625 390.625 1562.5 6250 25000 100000 nM_Y 	Run 1; Fc 2-1; Cy 4; Furosemide; Conc 6.103516 24.41406 97.65625 390.625 1562.5 6250 25000 100000 nM; Fitted_X 	Run 1; Fc 2-1; Cy 4; Furosemide; Conc 6.103516 24.41406 97.65625 390.625 1562.5 6250 25000 100000 nM; Fitted_Y 	
585.799987792969 	0.342100006942928 	585.799987792969 	0.538030801308367 	
585.900024414063 	0.335699091869174 	585.900024414063 	0.535470641671561 	
586 	0.326400005251344 	586 	0.532924215149638 	
586.099975585938 	0.316200006629515 	586.099975585938 	0.530389898123251 	
586.200012207031 	0.313797807699302 	586.200012207031 	0.527866096823189 	
586.299987792969 	0.303199996837066 	586.299987792969 	0.525355833582823 	
586.400024414063 	0.300298901944188 	586.400024414063 	0.522855986245676 	
586.5 	0.29620000396244 	586.5 	0.520369548629844 	
586.599975585938 	0.294300007342827 	586.599975585938 	0.517894935252972 	
586.700012207031 	0.286199934889737 	586.700012207031 	0.515430589897504 	
586.799987792969 	0.28099999279948 	586.799987792969 	0.512979463702581 	
586.900024414063 	0.276798654755112 	586.900024414063 	0.510538508066526 	
587 	0.271500003313122 	587 	0.508110646116558 	
587.099975585938 	0.265999995543098 	587.099975585938 	0.505694329831152 	
587.200012207031 	0.262599692112417 	587.200012207031 	0.503288039649084 	
587.299987792969 	0.260499996569706 	587.299987792969 	0.500894657180652 	
587.400024414063 	0.256298237902229 	587.400024414063 	0.498511205636813 	
587.5 	0.251500006757851 	587.5 	0.496140539416212 	
587.599975585938 	0.248399999647518 	587.599975585938 	0.493781146905352 	
587.700012207031 	0.243198897987895 	587.700012207031 	0.491431544325292 	
587.799987792969 	0.237000000008265 	587.799987792969 	0.489094545406857 	
587.900024414063 	0.234698284344631 	587.900024414063 	0.486767243494961 	
588 	0.227999995280697 	588 	0.484452425612814 	
588.099975585938 	0.222900001055677 	588.099975585938 	0.482148615816775 	
588.200012207031 	0.215899026399711 	588.200012207031 	0.479854365298387 	
588.299987792969 	0.210799997694266 	588.299987792969 	0.477572421497084 	
588.400024414063 	0.20600012808427 	588.400024414063 	0.47529994622686 	
588.5 	0.20299999735289 	588.5 	0.473039660949992 	
588.599975585938 	0.19990000379039 	588.599975585938 	0.470790124488044 	
588.700012207031 	0.195899206926697 	588.700012207031 	0.4685499221267 	
588.799987792969 	0.191100004485634 	588.799987792969 	0.466321736586351 	
588.900024414063 	0.189098966147867 	588.900024414063 	0.464102796549293 	
589 	0.18629999535915 	589 	0.461895759271878 	
589.099975585938 	0.182500001123117 	589.099975585938 	0.459699217532308 	
589.200012207031 	0.177798835116846 	589.200012207031 	0.457511789980547 	
589.299987792969 	0.173699995044444 	589.299987792969 	0.455336096132303 	
589.400024414063 	0.169199151445355 	589.400024414063 	0.453169429951075 	
589.5 	0.164500006918388 	589.5 	0.451014386155924 	
589.599975585938 	0.159399993048282 	589.599975585938 	0.448869590717892 	
589.700012207031 	0.153499085092335 	589.700012207031 	0.446733694774214 	
589.799987792969 	0.148999998476938 	589.799987792969 	0.444609256134837 	
589.900024414063 	0.144499695707054 	589.900024414063 	0.442493632517962 	
590 	0.139700000174344 	590 	0.440389357455169 	
590.099975585938 	0.133899999840651 	590.099975585938 	0.438295089246721 	
590.200012207031 	0.130198293998546 	590.200012207031 	0.436209510860048 	
590.299987792969 	0.125500004942296 	590.299987792969 	0.434135119843392 	
590.400024414063 	0.119499323562195 	590.400024414063 	0.432069336156706 	
590.5 	0.116800005293044 	590.5 	0.430014633680336 	
590.599975585938 	0.112600002605177 	590.599975585938 	0.427969702402753 	
590.700012207031 	0.110100184130715 	590.700012207031 	0.425933256249016 	
590.799987792969 	0.108399995493528 	590.799987792969 	0.42390773393459 	
590.900024414063 	0.10309987392975 	590.900024414063 	0.421890616205513 	
591 	0.102400004660012 	591 	0.419884318629349 	
591.099975585938 	0.0971000056742923 	591.099975585938 	0.417887561977624 	
591.200012207031 	0.0910000012881937 	591.200012207031 	0.415899090540523 	
591.299987792969 	0.0884000012883916 	591.299987792969 	0.413921285577757 	
591.400024414063 	0.0839987733197631 	591.400024414063 	0.411951687179173 	
591.5 	0.0805000060645398 	591.5 	0.409992654015682 	
591.599975585938 	0.0757999952329556 	591.599975585938 	0.408042937107521 	
591.700012207031 	0.0748987804472563 	591.700012207031 	0.406101310246238 	
591.799987792969 	0.0696999982901616 	591.799987792969 	0.404170098597987 	
591.900024414063 	0.0637980506508029 	591.900024414063 	0.402246900208313 	
592 	0.0588999932297156 	592 	0.400334018173293 	
592.099975585938 	0.0551999864619575 	592.099975585938 	0.398430232826972 	
592.200012207031 	0.050799194672436 	592.200012207031 	0.396534346927018 	
592.299987792969 	0.0434999922290444 	592.299987792969 	0.394648630859124 	
592.400024414063 	0.0406996904930566 	592.400024414063 	0.392770739249626 	
592.5 	0.0405999949507532 	592.5 	0.390902920933076 	
592.599975585938 	0.0316999939459492 	592.599975585938 	0.389043985096788 	
592.700012207031 	0.0333006702421699 	592.700012207031 	0.387192762631799 	
592.799987792969 	0.0316999885108089 	592.799987792969 	0.385351470435756 	
592.900024414063 	0.0375012767617591 	592.900024414063 	0.383517818392099 	
593 	0.0401000010024291 	593 	0.381694002362213 	
593.099975585938 	0.0416000054174219 	593.099975585938 	0.379878859469351 	
593.200012207031 	0.0367959225259256 	593.200012207031 	0.378071248216339 	
593.299987792969 	0.0310999963330687 	593.299987792969 	0.376273333277262 	
593.400024414063 	0.0289986653879168 	593.400024414063 	0.374482878481981 	
593.5 	0.0289986653879168 	593.5 	0.372702027956924 	
593.599975585938 	0.023300008251681 	593.599975585938 	0.370929646308829 	
593.700012207031 	0.0163938327314099 	593.700012207031 	0.369164618906649 	
593.799987792969 	0.0163938327314099 	593.799987792969 	0.367409059408854 	
593.900024414063 	0.0148077808407834 	593.900024414063 	0.36566078432947 	
594 	0.0137000116374111 	594 	0.363921887288154 	
594.099975585938 	0.0137000116374111 	594.099975585938 	0.362191259553184 	
594.200012207031 	 	594.200012207031 	0.360467812776974 	
594.299987792969 	 	594.299987792969 	0.358753610844045 	
594.400024414063 	 	594.400024414063 	0.357046521703127 	
594.5 	 	594.5 	0.355348589647843 	
594.599975585938 	 	594.599975585938 	0.353658732126781 	
594.700012207031 	 	594.700012207031 	0.351975886445376 	
594.799987792969 	 	594.799987792969 	0.350302067831995 	
594.900024414063 	 	594.900024414063 	0.350302067831995 	
595 	 	595 	0.566069458810459 	
595.099975585938 	 	595.099975585938 	0.776575389450039 	
595.200012207031 	 	595.200012207031 	0.982072039840537 	
595.299987792969 	 	595.299987792969 	1.18243389618573 	
595.400024414063 	 	595.400024414063 	1.37802785376941 	
595.5 	 	595.5 	1.56873440292941 	
595.599975585938 	 	595.599975585938 	1.7547906074602 	
595.700012207031 	 	595.700012207031 	1.93641935049721 	
595.799987792969 	 	595.799987792969 	2.11350968036575 	
595.900024414063 	 	595.900024414063 	2.28638589156801 	
596 	 	596 	2.45494237757796 	
596.099975585938 	 	596.099975585938 	2.61938865499073 	
596.200012207031 	 	596.200012207031 	2.77992169326941 	
596.299987792969 	 	596.299987792969 	2.93644344468004 	
596.400024414063 	 	596.400024414063 	3.08924053644746 	
596.5 	 	596.5 	3.23821964832843 	
596.599975585938 	 	596.599975585938 	3.38356592727822 	
596.700012207031 	3.21867553377524 	596.700012207031 	3.52545346819732 	
596.799987792969 	3.39930000068125 	596.799987792969 	3.66379559832262 	
596.900024414063 	3.54757730403799 	596.900024414063 	3.79884566633755 	
597 	3.69299999836949 	597 	3.93052118522667 	
597.099975585938 	3.86180000052991 	597.099975585938 	4.05898583295176 	
597.200012207031 	4.04228285494901 	597.200012207031 	4.18439348252156 	
597.299987792969 	4.19309999989491 	597.299987792969 	4.30666752784395 	
597.400024414063 	4.34929310578445 	597.400024414063 	4.42603188624559 	
597.5 	4.48800000000483 	597.5 	4.54241364380716 	
597.599975585938 	4.64759999998932 	597.599975585938 	4.65595745954599 	
597.700012207031 	4.78169627897296 	597.700012207031 	4.76679932878557 	
597.799987792969 	4.92450000158715 	597.799987792969 	4.87487154983221 	
597.900024414063 	5.05829292153794 	597.900024414063 	4.98037202903209 	
598 	5.18010000065988 	598 	5.08323632103656 	
598.099975585938 	5.29179999934422 	598.099975585938 	5.18359230224977 	
598.200012207031 	5.40709725519264 	598.200012207031 	5.28156015373749 	
598.299987792969 	5.51110000279732 	598.299987792969 	5.37708005243876 	
598.400024414063 	5.62639713196404 	598.400024414063 	5.47032692069963 	
598.5 	5.7322000028289 	598.5 	5.56124379076261 	
598.599975585938 	5.82809999845631 	598.599975585938 	5.64994368704506 	
598.700012207031 	5.9268955430307 	598.700012207031 	5.73653283350098 	
598.799987792969 	6.02300000156538 	598.799987792969 	5.82095834894764 	
598.900024414063 	6.11889847218117 	598.900024414063 	5.90337483951634 	
599 	6.2081000019316 	599 	5.98373195362592 	
599.099975585938 	6.30089999856136 	599.099975585938 	6.06212958785091 	
599.200012207031 	6.38669921051041 	599.200012207031 	6.13866162778235 	
599.299987792969 	6.480800000616 	599.299987792969 	6.21328133576137 	
599.400024414063 	6.56889780201891 	599.400024414063 	6.28612536341472 	
599.5 	6.65569999861327 	599.5 	6.35714920466516 	
599.599975585938 	6.73940000167204 	599.599975585938 	6.4264411551674 	
599.700012207031 	6.81529926711664 	599.700012207031 	6.49408419823736 	
599.799987792969 	6.895699999317 	599.799987792969 	6.56003702093993 	
599.900024414063 	6.97539945304743 	599.900024414063 	6.6244204050686 	
600 	7.04649999660614 	600 	6.68719501287423 	
600.099975585938 	7.12239999999292 	600.099975585938 	6.74843888327694 	
600.200012207031 	7.18759853494703 	600.200012207031 	6.80822536399533 	
600.299987792969 	7.26059999933204 	600.299987792969 	6.86651793753128 	
600.400024414063 	7.33129951031879 	600.400024414063 	6.92342335891135 	
600.5 	7.4005000034158 	600.5 	6.97890685840858 	
600.599975585938 	7.4695999983378 	600.599975585938 	7.03303741122052 	
600.700012207031 	7.53169920690561 	600.700012207031 	7.08587984761346 	
600.799987792969 	7.59810000446305 	600.799987792969 	7.13740188942311 	
600.900024414063 	7.66049921267404 	600.900024414063 	7.18769789393457 	
601 	7.72699999532779 	601 	7.23673712901213 	
601.099975585938 	7.77949999602424 	601.099975585938 	7.28458055825573 	
601.200012207031 	7.84319890587358 	601.200012207031 	7.33128548357982 	
601.299987792969 	7.89789999299683 	601.299987792969 	7.37682337404547 	
601.400024414063 	7.95749865766265 	601.400024414063 	7.42127762846108 	
601.5 	8.01020000623248 	601.5 	7.46462108376667 	
601.599975585938 	8.06650000216905 	601.599975585938 	7.50690762252499 	
601.700012207031 	8.11799737484398 	601.700012207031 	7.54818789236643 	
601.799987792969 	8.16999999916879 	601.799987792969 	7.58843667481869 	
601.900024414063 	8.22139725263696 	601.900024414063 	7.62772768301739 	
602 	8.27109999278036 	602 	7.66603690841347 	
602.099975585938 	8.31899999449524 	602.099975585938 	7.70341197510099 	
602.200012207031 	8.36559920475702 	602.200012207031 	7.73989764907526 	
602.299987792969 	8.40620000231866 	602.299987792969 	7.77547163984845 	
602.400024414063 	8.4491987828078 	602.400024414063 	7.81019909952564 	
602.5 	8.48430000065127 	602.5 	7.8440588079023 	
602.599975585938 	8.53010000742506 	602.599975585938 	7.87709285740733 	
602.700012207031 	8.56729938326316 	602.700012207031 	7.90934081532425 	
602.799987792969 	8.6036000070817 	602.799987792969 	7.94078297935115 	
602.900024414063 	8.64309804284858 	602.900024414063 	7.97147693451726 	
603 	8.67190000033588 	603 	8.00140392591355 	
603.099975585938 	8.70100000441016 	603.099975585938 	8.03060115610642 	
603.200012207031 	8.73809890919074 	603.200012207031 	8.05910359759551 	
603.299987792969 	8.76789999630273 	603.299987792969 	8.08689383582564 	
603.400024414063 	8.80089890278032 	603.400024414063 	8.11402276741598 	
603.5 	8.83500000479398 	603.5 	8.14047381684366 	
603.599975585938 	8.86849999600236 	603.599975585938 	8.16627986439637 	
603.700012207031 	8.90139938640641 	603.700012207031 	8.19147182143925 	
603.799987792969 	8.9334999953353 	603.799987792969 	8.216034295615 	
603.900024414063 	8.96419878664165 	603.900024414063 	8.240012271943 	
604 	8.99430000448774 	604 	8.2633911009574 	
604.099975585938 	9.01740000381687 	604.099975585938 	8.28619984295921 	
604.200012207031 	9.04099884085736 	604.200012207031 	8.30846581968607 	
604.299987792969 	9.07010000079026 	604.299987792969 	8.33017542622288 	
604.400024414063 	9.09319878500537 	604.400024414063 	8.35136842261057 	
604.5 	9.12120000283903 	604.5 	8.37203186156628 	
604.599975585938 	9.14219999539637 	604.599975585938 	8.3921914273015 	
604.700012207031 	9.16959890897851 	604.700012207031 	8.4118712687026 	
604.799987792969 	9.19439999609313 	604.799987792969 	8.43105936078612 	
604.900024414063 	9.21929945254669 	604.900024414063 	8.44979084547436 	
605 	9.2377000035558 	605 	8.46805427982863 	
605.099975585938 	9.26199999814708 	605.099975585938 	8.48587236426923 	
605.200012207031 	9.28519877252984 	605.200012207031 	8.5032664432277 	
605.299987792969 	9.30750000527769 	605.299987792969 	8.52022588822277 	
605.400024414063 	9.32919938891428 	605.400024414063 	8.53678175944186 	
605.5 	9.35099999783415 	605.5 	8.55292394345412 	
605.599975585938 	9.3732000042728 	605.599975585938 	8.56867250358924 	
605.700012207031 	9.38819920435344 	605.700012207031 	8.58404630546081 	
605.799987792969 	9.40320000191423 	605.799987792969 	8.59903595494595 	
605.900024414063 	9.42139883387426 	605.900024414063 	8.61366890458308 	
606 	9.43969999380352 	606 	8.62793621594022 	
606.099975585938 	9.4556999999113 	606.099975585938 	8.64185562166049 	
606.200012207031 	9.46699920981337 	606.200012207031 	8.65544379635042 	
606.299987792969 	9.48380000737234 	606.299987792969 	8.66869243698676 	
606.400024414063 	9.49389933581551 	606.400024414063 	8.6816258074172 	
606.5 	9.5114000026515 	606.5 	8.6942360076837 	
606.599975585938 	9.52060000536585 	606.599975585938 	8.7065387105366 	
606.700012207031 	9.53019883902016 	606.700012207031 	8.71854865384496 	
606.799987792969 	9.54169999895385 	606.799987792969 	8.73025849944454 	
606.900024414063 	9.55229883430729 	606.900024414063 	8.74168969240084 	
607 	9.56619999423128 	607 	8.75283525070626 	
607.099975585938 	9.58190000541799 	607.099975585938 	8.76370902654131 	
607.200012207031 	9.59369921465259 	607.200012207031 	8.77432404597778 	
607.299987792969 	9.60660001220822 	607.299987792969 	8.7846738235525 	
607.400024414063 	9.61889902839903 	607.400024414063 	8.79477731306509 	
607.5 	9.63080001459457 	607.5 	8.80462834375407 	
607.599975585938 	9.64200001359859 	607.599975585938 	8.81423915874157 	
607.700012207031 	9.6537987148331 	607.700012207031 	8.82362127111877 	
607.799987792969 	9.66480000548472 	607.799987792969 	8.83276894900885 	
607.900024414063 	9.67039932580519 	607.900024414063 	8.841698944399 	
608 	9.68070000754233 	608 	8.85040580348018 	
608.099975585938 	9.69040001330723 	608.099975585938 	8.85890034724882 	
608.200012207031 	9.69949840331537 	608.200012207031 	8.86719275154235 	
608.299987792969 	9.70779999843217 	608.299987792969 	8.87527795048117 	
608.400024414063 	9.71709810023458 	608.400024414063 	8.88317075005525 	
608.5 	9.72439999981725 	608.5 	8.89086633008023 	
608.599975585938 	9.73409998932038 	608.599975585938 	8.89837425463804 	
608.700012207031 	9.74339926019456 	608.700012207031 	8.9057035176304 	
608.799987792969 	9.75220001473645 	608.799987792969 	8.91284964177036 	
608.900024414063 	9.75979896455101 	608.900024414063 	8.91982571313817 	
609 	9.76629999375291 	609 	8.92662747153605 	
609.099975585938 	9.77330001273367 	609.099975585938 	8.93326337014586 	
609.200012207031 	9.78109859138203 	609.200012207031 	8.93974135821304 	
609.299987792969 	9.78759999786416 	609.299987792969 	8.94605747863845 	
609.400024414063 	9.79399950375955 	609.400024414063 	8.95222329740787 	
609.5 	9.8028999968592 	609.5 	8.95823504923419 	
609.599975585938 	9.8092999995788 	609.599975585938 	8.96410020544806 	
609.700012207031 	9.81149913768604 	609.700012207031 	8.96982579197426 	
609.799987792969 	9.81430000805994 	609.799987792969 	8.97540831144929 	
609.900024414063 	9.81659842448425 	609.900024414063 	8.9808579863614 	
610 	9.82189998980175 	610 	8.98617148877182 	
610.099975585938 	9.82460000234278 	610.099975585938 	8.99135542237179 	
610.200012207031 	9.82619908118068 	610.200012207031 	8.99641599685208 	
610.299987792969 	9.82759999456903 	610.299987792969 	9.0013501212127 	
610.400024414063 	9.83309871917299 	610.400024414063 	9.00616683052143 	
610.5 	9.8378000098237 	610.5 	9.01086318335869 	
610.599975585938 	9.84139998917817 	610.599975585938 	9.01544501659471 	
610.700012207031 	9.84569895220193 	610.700012207031 	9.01991781845941 	
610.799987792969 	9.84990001120605 	610.799987792969 	9.024278857107 	
610.900024414063 	9.85519878898049 	610.900024414063 	9.02853611812713 	
611 	9.85900000682159 	611 	9.032687001724 	
611.099975585938 	9.86329998956353 	611.099975585938 	9.03673666697648 	
611.200012207031 	9.86669871721824 	611.200012207031 	9.04068996449509 	
611.299987792969 	9.87020000787015 	611.299987792969 	9.04454447984127 	
611.400024414063 	9.87309940166597 	611.400024414063 	9.04830727104158 	
611.5 	9.87520001059602 	611.5 	9.05197604024409 	
611.599975585938 	9.87910000348347 	611.599975585938 	9.05555534743161 	
611.700012207031 	9.88229891334049 	611.700012207031 	9.05904947969015 	
611.799987792969 	9.8828999855541 	611.799987792969 	9.06245630309659 	
611.900024414063 	9.88229883547319 	611.900024414063 	9.06578205586483 	
612 	9.88490001030004 	612 	9.06902470701631 	
612.099975585938 	9.88780000963015 	612.099975585938 	9.07218828699805 	
612.200012207031 	9.89049879384402 	612.200012207031 	9.07527658485336 	
612.299987792969 	9.8903000116843 	612.299987792969 	9.07828771457289 	
612.400024414063 	9.8927989547301 	612.400024414063 	9.08122718978973 	
612.5 	9.89330001374037 	612.5 	9.08409321540215 	
612.599975585938 	9.89449999342469 	612.599975585938 	9.08688935380656 	
612.700012207031 	9.8979988504434 	612.700012207031 	9.08961895387409 	
612.799987792969 	9.90099999547965 	612.799987792969 	9.092280348667 	
612.900024414063 	9.90529914408398 	612.900024414063 	9.09487841056362 	
613 	9.90710001445404 	613 	9.09741155315647 	
613.099975585938 	9.90860001378314 	613.099975585938 	9.0998829257739 	
613.200012207031 	9.90959897003631 	613.200012207031 	9.10229548885097 	
613.299987792969 	9.91079999924114 	613.299987792969 	9.1046477654216 	
613.400024414063 	9.91149920712633 	613.400024414063 	9.10694406571357 	
613.5 	9.91270000467921 	613.5 	9.10918298860573 	
613.599975585938 	9.91460001416272 	613.599975585938 	9.11136731644442 	
613.700012207031 	9.91519858298852 	613.700012207031 	9.1134996621929 	
613.799987792969 	9.91469998947287 	613.799987792969 	9.11557872665959 	
613.900024414063 	9.91539890947752 	613.900024414063 	9.11760831885898 	
614 	9.9161000114982 	614 	9.11958719695836 	
614.099975585938 	9.91630000744772 	614.099975585938 	9.12151781933282 	
614.200012207031 	9.915798539354 	614.200012207031 	9.12340250061383 	
614.299987792969 	9.91559998884622 	614.299987792969 	9.12524009061687 	
614.400024414063 	9.91539916014881 	614.400024414063 	9.12703395187166 	
614.5 	9.91610000072251 	614.5 	9.12878298902203 	
614.599975585938 	9.91630001326121 	614.599975585938 	9.1304893770023 	
614.700012207031 	9.91679828744236 	614.700012207031 	9.13215516031947 	
614.799987792969 	9.9161999983844 	614.799987792969 	9.13377931873847 	
614.900024414063 	9.91699853097089 	614.900024414063 	9.1353648279727 	
615 	9.91720001025533 	615 	9.13691071996592 	
615.099975585938 	9.91739999976562 	615.099975585938 	9.13841891655062 	
615.200012207031 	9.91679897599533 	615.200012207031 	9.1398912219248 	
615.299987792969 	9.91740000520076 	615.299987792969 	9.14132673825873 	
615.400024414063 	9.91719852424285 	615.400024414063 	9.14272809504281 	
615.5 	9.9159000035288 	615.5 	9.14409443607402 	
615.599975585938 	9.91479999948206 	615.599975585938 	9.14542745795556 	
615.700012207031 	9.91339945898653 	615.700012207031 	9.14672875883654 	
615.799987792969 	9.91319999509142 	615.799987792969 	9.14799754451708 	
615.900024414063 	9.91259919653385 	615.900024414063 	9.14923613766377 	
616 	9.91249999409047 	616 	9.15044378085426 	
616.099975585938 	9.91180000663007 	616.099975585938 	9.1516219762981 	
616.200012207031 	9.91099932356883 	616.200012207031 	9.15277213578697 	
616.299987792969 	9.91190000530332 	616.299987792969 	9.15389355539756 	
616.400024414063 	9.91229902486521 	616.400024414063 	9.15498828886071 	
616.5 	9.91210001106083 	616.5 	9.15605566813729 	
616.599975585938 	9.9107999900807 	616.599975585938 	9.15709702051553 	
616.700012207031 	9.90879879393469 	616.700012207031 	9.15811359146483 	
616.799987792969 	9.9059000117777 	616.799987792969 	9.15910476095104 	
616.900024414063 	9.90439877601602 	616.900024414063 	9.16007234445289 	
617 	9.90269999385055 	617 	9.16101575121959 	
617.099975585938 	9.90120000977913 	617.099975585938 	9.16193615232472 	
617.200012207031 	9.90099902597285 	617.200012207031 	9.16283465119087 	
617.299987792969 	9.89960001216241 	617.299987792969 	9.16371069934455 	
617.400024414063 	9.89829907779495 	617.400024414063 	9.16456590103545 	
617.5 	9.89689999118855 	617.5 	9.16539973273102 	
617.599975585938 	9.89450000067154 	617.599975585938 	9.16621323176664 	
617.700012207031 	9.89219914556452 	617.700012207031 	9.16700737289946 	
617.799987792969 	9.89149998612993 	617.799987792969 	9.16778167062358 	
617.900024414063 	9.89080013480998 	617.900024414063 	9.16853754229516 	
618 	9.89109998917411 	618 	9.16927452688235 	
618.099975585938 	9.89120000882394 	618.099975585938 	9.16999354081582 	
618.200012207031 	9.89079980969836 	618.200012207031 	9.17069544454709 	
618.299987792969 	9.89069999833009 	618.299987792969 	9.17137980927194 	
618.400024414063 	9.88839920959435 	618.400024414063 	9.1720478887287 	
618.5 	9.88780000715633 	618.5 	9.17269927518249 	
618.599975585938 	9.88750000682194 	618.599975585938 	9.17333477720967 	
618.700012207031 	9.88629945007415 	618.700012207031 	9.17395515647867 	
618.799987792969 	9.88559998617711 	618.799987792969 	9.17456003431367 	
618.900024414063 	9.88619914155424 	618.900024414063 	9.1751505186483 	
619 	9.88510001192481 	619 	9.17572624774197 	
619.099975585938 	9.88330001464055 	619.099975585938 	9.17628793786276 	
619.200012207031 	9.88159934173018 	619.200012207031 	9.17683626200007 	
619.299987792969 	9.88109999366134 	619.299987792969 	9.17737088523396 	
619.400024414063 	9.88089848661912 	619.400024414063 	9.1778927858554 	
619.5 	9.87910000891861 	619.5 	9.17840164561539 	
619.599975585938 	9.87870000486873 	619.599975585938 	9.17889809724664 	
619.700012207031 	9.87749884190998 	619.700012207031 	9.17938273518034 	
619.799987792969 	9.87589998693875 	619.799987792969 	9.17985526294588 	
619.900024414063 	9.87429909897037 	619.900024414063 	9.18031654631412 	
620 	9.87280001235195 	620 	9.18076630373538 	
620.099975585938 	9.87130000186153 	620.099975585938 	9.18120509383864 	
620.200012207031 	9.86879926257097 	620.200012207031 	9.18163344208838 	
620.299987792969 	9.86769998732052 	620.299987792969 	9.18205108715021 	
620.400024414063 	9.86609909935942 	620.400024414063 	9.1824587940736 	
620.5 	9.86450001273624 	620.5 	9.18285631318166 	
620.599975585938 	9.86229999209172 	620.599975585938 	9.18324413882035 	
620.700012207031 	9.86059854770429 	620.700012207031 	9.18362273571225 	
620.799987792969 	9.85739999719226 	620.799987792969 	9.18399187276523 	
620.900024414063 	9.85479871163261 	620.900024414063 	9.18435222528954 	
621 	9.85180000229593 	621 	9.18470357357067 	
621.099975585938 	9.84879998808174 	621.099975585938 	9.18504635446399 	
621.200012207031 	9.84709891147941 	621.200012207031 	9.1853809785804 	
621.299987792969 	9.84450001349614 	621.299987792969 	9.18570724101614 	
621.400024414063 	9.84299860229657 	621.400024414063 	9.18602573959759 	
621.5 	9.84050000877323 	621.5 	9.18633627990632 	
621.599975585938 	9.83910000167089 	621.599975585938 	9.18663924784934 	
621.700012207031 	9.83669927254232 	621.700012207031 	9.18693500600345 	
621.799987792969 	9.83459999728802 	621.799987792969 	9.18722337398891 	
621.900024414063 	9.83119871511735 	621.900024414063 	9.187504880025 	
622 	9.8277999759739 	622 	9.187779351929 	
622.099975585938 	9.82569998207327 	622.099975585938 	9.18804713076214 	
622.200012207031 	9.82369895830925 	622.200012207031 	9.18830853747178 	
622.299987792969 	9.82099998751073 	622.299987792969 	9.18856341251666 	
622.400024414063 	9.81889994383528 	622.400024414063 	9.18881222228546 	
622.5 	9.81819998683932 	622.5 	9.1890548148919 	
622.599975585938 	9.81650001630624 	622.599975585938 	9.18929149201646 	
622.700012207031 	9.81309922419314 	622.700012207031 	9.18952253726451 	
622.799987792969 	9.81080002174713 	622.799987792969 	9.18974780906101 	
622.900024414063 	9.80849900780595 	622.900024414063 	9.18996772019727 	
623 	9.80599999399419 	623 	9.19018213642157 	
623.099975585938 	9.80530001364241 	623.099975585938 	9.19039132429461 	
623.200012207031 	9.80339932413335 	623.200012207031 	9.1905955340423 	
623.299987792969 	9.80129997606855 	623.299987792969 	9.19079464114478 	
623.400024414063 	9.79949877348554 	623.400024414063 	9.19098901030505 	
623.5 	9.79679999133077 	623.5 	9.19117852259778 	
623.599975585938 	9.79530000725208 	623.599975585938 	9.1913634131275 	
623.700012207031 	9.7930985330604 	623.700012207031 	9.19154390366558 	
623.799987792969 	9.7900999825506 	623.799987792969 	9.19171988407857 	
623.900024414063 	9.78719892559457 	623.900024414063 	9.1918916768651 	
624 	9.78549999781535 	624 	9.19205917745269 	
624.099975585938 	9.7840000205033 	624.099975585938 	9.19222259271925 	
624.200012207031 	9.78129877796891 	624.200012207031 	9.19238211817139 	
624.299987792969 	9.77789999581 	624.299987792969 	9.19253765724469 	
624.400024414063 	9.7766991840399 	624.400024414063 	9.19268949510118 	
624.5 	9.77509998159803 	624.5 	9.19283753947645 	
624.599975585938 	9.77309997787961 	624.599975585938 	9.19298197506006 	
624.700012207031 	9.77109941434901 	624.700012207031 	9.19312297161057 	
624.799987792969 	9.76990002326784 	624.799987792969 	9.19326044447475 	
624.900024414063 	9.76899949970539 	624.900024414063 	9.19339464603922 	
625 	9.76810002260027 	625 	9.19352549467465 	
625.099975585938 	9.76600002871419 	625.099975585938 	9.19365315349743 	
625.200012207031 	9.76329904795421 	625.200012207031 	9.19377777568665 	
625.299987792969 	9.761299974547 	625.299987792969 	9.19389928207303 	
625.400024414063 	9.75949911976204 	625.400024414063 	9.19401789716755 	
625.5 	9.757900019933 	625.5 	9.19413354865284 	
625.599975585938 	9.75660002299264 	625.599975585938 	9.19424638047857 	
625.700012207031 	9.75569898939284 	625.700012207031 	9.19435652805772 	
625.799987792969 	9.75390001860069 	625.799987792969 	9.19446392377968 	
625.900024414063 	9.75139827280509 	625.900024414063 	9.19456876308258 	
626 	9.7481000135449 	626 	9.19467098286146 	
626.099975585938 	9.74459998951352 	626.099975585938 	9.19477071022846 	
626.200012207031 	9.74159990282351 	626.200012207031 	9.1948680647284 	
626.299987792969 	9.73969998884422 	626.299987792969 	9.19496298704012 	
626.400024414063 	9.73729904127686 	626.400024414063 	9.19505565044703 	
626.5 	9.73430002746318 	626.5 	9.19514599802737 	
626.599975585938 	9.73189997396548 	626.599975585938 	9.19523414251315 	
626.700012207031 	9.73029899998073 	626.700012207031 	9.19532018955158 	
626.799987792969 	9.72799998617847 	626.799987792969 	9.19540408670417 	
626.900024414063 	9.72749912529252 	626.900024414063 	9.19548598779621 	
627 	9.72600002546096 	627 	9.19556584186688 	
627.099975585938 	9.72340001497651 	627.099975585938 	9.19564374842346 	
627.200012207031 	9.72089959402365 	627.200012207031 	9.19571980106285 	
