Run 1; Fc 5-1; Cy 3; Sample 1; Conc 3.9 15.6 62.5 250 1000 4000 nM_X 	Run 1; Fc 5-1; Cy 3; Sample 1; Conc 3.9 15.6 62.5 250 1000 4000 nM_Y 	Run 1; Fc 5-1; Cy 3; Sample 1; Conc 3.9 15.6 62.5 250 1000 4000 nM; Fitted_X 	Run 1; Fc 5-1; Cy 3; Sample 1; Conc 3.9 15.6 62.5 250 1000 4000 nM; Fitted_Y 	
1.59999847412109 	 	1.59999847412109 	0.064410965209241 	
1.70000076293945 	 	1.70000076293945 	0.0687047709488212 	
1.79999923706055 	-0.933700012017653 	1.79999923706055 	0.0729983682770673 	
1.89999771118164 	-0.796099408438749 	1.89999771118164 	0.0772919209867717 	
2 	-0.653799989508116 	2 	0.0815855928639181 	
2.09999847412109 	-0.554899543763895 	2.09999847412109 	0.0858790563348369 	
2.20000076293945 	-0.491300027275429 	2.20000076293945 	0.0901726389697936 	
2.29999923706055 	-0.413199987604457 	2.29999923706055 	0.0944660132019268 	
2.39999771118164 	-0.372799003984255 	2.39999771118164 	0.0987593428155183 	
2.5 	-0.306500008773583 	2.5 	0.103052791588041 	
2.59999847412109 	-0.253700165940245 	2.59999847412109 	0.107346031962847 	
2.70000076293945 	-0.212700027754181 	2.70000076293945 	0.11163939149318 	
2.79999923706055 	-0.166399996567634 	2.79999923706055 	0.115932542629201 	
2.89999771118164 	-0.157899409583479 	2.89999771118164 	0.120225649146679 	
3 	-0.1371000130639 	3 	0.124518874814579 	
3.09999847412109 	-0.124899920941971 	3.09999847412109 	0.128811892093272 	
3.20000076293945 	-0.115799992370739 	3.20000076293945 	0.133105028518982 	
3.29999923706055 	-0.0837999947543722 	3.29999923706055 	0.13739795657004 	
3.39999771118164 	-0.0790999917044246 	3.39999771118164 	0.141690840033852 	
3.5 	-0.0751999987624004 	3.5 	0.145983842643774 	
3.59999847412109 	-0.0680999692922342 	3.59999847412109 	0.150276636877197 	
3.70000076293945 	-0.0575000190765422 	3.70000076293945 	0.154569550253327 	
3.79999923706055 	-0.0523999767319765 	3.79999923706055 	0.158862255256361 	
3.89999771118164 	-0.039599793148227 	3.89999771118164 	0.163154915645051 	
4 	-0.0356000261344889 	4 	0.167447695171342 	
4.09999847412109 	-0.0282999438313709 	4.09999847412109 	0.171740266329643 	
4.20000076293945 	-0.0198000261298148 	4.20000076293945 	0.176032956622141 	
4.29999923706055 	-0.0036999922740506 	4.29999923706055 	0.180325438550053 	
4.39999771118164 	0.00489999113051454 	4.39999771118164 	0.184617875863621 	
4.5 	0.012900013160106 	4.5 	0.188910432306281 	
4.59999847412109 	0.0200000063887273 	4.59999847412109 	0.19320278038946 	
4.70000076293945 	0.0262999996193685 	4.70000076293945 	0.197495247598327 	
4.79999923706055 	0.0282000229817641 	4.79999923706055 	0.201787506451117 	
4.89999771118164 	0.0303000260355475 	4.89999771118164 	0.206079720689564 	
5 	0.040900019932451 	5 	0.210372054048591 	
5.09999847412109 	0.0423001015660702 	5.09999847412109 	0.214664179056649 	
5.20000076293945 	0.048599989793729 	5.20000076293945 	0.218956423211034 	
5.29999923706055 	0.0501999762527703 	5.29999923706055 	0.223248459039649 	
5.39999771118164 	0.0534999731971766 	5.39999771118164 	0.227540450258795 	
5.5 	0.0518000118245254 	5.5 	0.231832560594891 	
5.59999847412109 	0.0552999362953415 	5.59999847412109 	0.236124462593399 	
5.70000076293945 	0.0639000267037773 	5.70000076293945 	0.240416483705452 	
5.79999923706055 	0.0713999714826059 	5.79999923706055 	0.244708296483321 	
5.89999771118164 	0.0758999389654491 	5.89999771118164 	0.249000064651721 	
6 	0.083600029371155 	6 	0.253291951928562 	
6.09999847412109 	0.0884000029545859 	6.09999847412109 	0.257583630876323 	
6.20000076293945 	0.0941999711030803 	6.20000076293945 	0.261875428929121 	
6.29999923706055 	0.101099976156547 	6.29999923706055 	0.266167018656244 	
6.39999771118164 	0.107499861333054 	6.39999771118164 	0.270458563773898 	
6.5 	0.115699971385766 	6.5 	0.274750227991484 	
6.59999847412109 	0.120899899575306 	6.59999847412109 	0.279041683888499 	
6.70000076293945 	0.127400003530056 	6.70000076293945 	0.283333258882042 	
6.79999923706055 	0.128499977112369 	6.79999923706055 	0.287624625558419 	
6.89999771118164 	0.135599813176668 	6.89999771118164 	0.291915947625327 	
7 	0.136799986550614 	7 	0.296207388783657 	
7.09999847412109 	0.141999839208438 	7.09999847412109 	0.300498621684554 	
7.20000076293945 	0.142800002096919 	7.20000076293945 	0.304789973682176 	
7.29999923706055 	0.146599999712635 	7.29999923706055 	0.309081117377806 	
7.39999771118164 	0.148399878118653 	7.39999771118164 	0.313372216470745 	
7.5 	0.15119999122544 	7.5 	0.317663434653489 	
7.59999847412109 	0.152699929236405 	7.59999847412109 	0.321954444539675 	
7.70000076293945 	0.153799979685573 	7.70000076293945 	0.326245573512484 	
7.79999923706055 	0.156200027082377 	7.79999923706055 	0.33053649419236 	
7.89999771118164 	0.159899895665149 	7.89999771118164 	0.334827370270096 	
8 	0.162300019263057 	8 	0.339118365429681 	
8.09999847412109 	0.165999897668371 	8.09999847412109 	0.343409152301768 	
8.20000076293945 	0.169600028035347 	8.20000076293945 	0.347700058252521 	
8.29999923706055 	0.172700015828013 	8.29999923706055 	0.3519907559194 	
8.39999771118164 	0.176799874589051 	8.39999771118164 	0.356281408984692 	
8.5 	0.180700024604448 	8.5 	0.360572181123876 	
8.59999847412109 	0.187299880311912 	8.59999847412109 	0.364862744984621 	
8.70000076293945 	0.193300004575576 	8.70000076293945 	0.369153427916076 	
8.79999923706055 	0.19679997577623 	8.79999923706055 	0.373443902572716 	
8.89999771118164 	0.199599897194275 	8.89999771118164 	0.377734332628319 	
9 	0.202399971007253 	9 	0.38202488174986 	
9.09999847412109 	0.204699899197294 	9.09999847412109 	0.38631522260202 	
