Run 1; Fc 3-1; Cy 3; Sample 1; Conc 3.9 15.6 62.5 250 1000 4000 nM_X 	Run 1; Fc 3-1; Cy 3; Sample 1; Conc 3.9 15.6 62.5 250 1000 4000 nM_Y 	Run 1; Fc 3-1; Cy 3; Sample 1; Conc 3.9 15.6 62.5 250 1000 4000 nM; Fitted_X 	Run 1; Fc 3-1; Cy 3; Sample 1; Conc 3.9 15.6 62.5 250 1000 4000 nM; Fitted_Y 	
1.70000076293945 	 	1.70000076293945 	0.03913839592654 	
1.79999923706055 	-0.547800003769225 	1.79999923706055 	0.0415836354890739 	
1.89999771118164 	-0.473399524831621 	1.89999771118164 	0.0440287727951402 	
2 	-0.415100005004206 	2 	0.0464739011278467 	
2.09999847412109 	-0.320600424671284 	2.09999847412109 	0.0489188339365803 	
2.20000076293945 	-0.290799991082167 	2.20000076293945 	0.0513637577614523 	
2.29999923706055 	-0.267800014782551 	2.29999923706055 	0.0538084860775421 	
2.39999771118164 	-0.218499765491288 	2.39999771118164 	0.0562531121548024 	
2.5 	-0.198299990701344 	2.5 	0.0586977292530183 	
2.59999847412109 	-0.185699830151862 	2.59999847412109 	0.0611421508720155 	
2.70000076293945 	-0.175199997760501 	2.70000076293945 	0.0635865635110319 	
2.79999923706055 	-0.15910000214717 	2.79999923706055 	0.0660307806848051 	
2.89999771118164 	-0.130899939824303 	2.89999771118164 	0.0684748956444457 	
3 	-0.115600012635696 	3 	0.0709190016254676 	
3.09999847412109 	-0.113000019075116 	3.09999847412109 	0.0733629121627017 	
3.20000076293945 	-0.114800005485449 	3.20000076293945 	0.0758068137200843 	
3.29999923706055 	-0.104600007533008 	3.29999923706055 	0.0782505198519569 	
3.39999771118164 	-0.0995000434413669 	3.39999771118164 	0.0806941237898536 	
3.5 	-0.0849000105881714 	3.5 	0.0831377187497143 	
3.59999847412109 	-0.085099935055041 	3.59999847412109 	0.0855811183085785 	
3.70000076293945 	-0.0820999926108925 	3.70000076293945 	0.0880245088901558 	
3.79999923706055 	-0.0818999898910988 	3.79999923706055 	0.0904677040870782 	
3.89999771118164 	-0.0821998588071438 	3.89999771118164 	0.0929107971113875 	
4 	-0.0792000020519481 	4 	0.0953538811595349 	
4.09999847412109 	-0.0693999397299194 	4.09999847412109 	0.0977967698449726 	
4.20000076293945 	-0.0667999891738873 	4.20000076293945 	0.100239649543606 	
4.29999923706055 	-0.0634999925605371 	4.29999923706055 	0.102682333895783 	
4.39999771118164 	-0.0656998320118873 	4.39999771118164 	0.105124916093982 	
4.5 	-0.0594000081073318 	4.5 	0.107567489315091 	
4.59999847412109 	-0.0516999654282699 	4.59999847412109 	0.110009867214024 	
4.70000076293945 	-0.0465999854095571 	4.70000076293945 	0.112452236136467 	
4.79999923706055 	-0.0458999918482732 	4.79999923706055 	0.114894409752919 	
4.89999771118164 	-0.0468998936194112 	4.89999771118164 	0.117336481236373 	
5 	-0.0452999925146287 	5 	0.119778543744236 	
5.09999847412109 	-0.0455999400146538 	5.09999847412109 	0.122220410970386 	
5.20000076293945 	-0.0409000063918938 	5.20000076293945 	0.124662269221546 	
5.29999923706055 	-0.0421000073911273 	5.29999923706055 	0.127103932207177 	
5.39999771118164 	-0.0416999745393696 	5.39999771118164 	0.129545493080791 	
5.5 	-0.0434000144960009 	5.5 	0.131987044980317 	
5.59999847412109 	-0.0425000341419945 	5.59999847412109 	0.134428401638589 	
5.70000076293945 	-0.0425999907965888 	5.70000076293945 	0.136869749323375 	
5.79999923706055 	-0.038999990461889 	5.79999923706055 	0.13931090178309 	
5.89999771118164 	-0.0386999643778836 	5.89999771118164 	0.141751952151767 	
6 	-0.0340000067226356 	6 	0.144192993547865 	
6.09999847412109 	-0.0310000426325132 	6.09999847412109 	0.146633839739087 	
6.20000076293945 	-0.0281999891267333 	6.20000076293945 	0.14907467694924 	
6.29999923706055 	-0.021700014542148 	6.29999923706055 	0.151515318972897 	
6.39999771118164 	-0.0177000602743647 	6.39999771118164 	0.153955858924529 	
6.5 	-0.0165999911805557 	6.5 	0.156396389903037 	
6.59999847412109 	-0.0131000829715049 	6.59999847412109 	0.158836725719052 	
6.70000076293945 	-0.0121000128747255 	6.70000076293945 	0.16127705256237 	
6.79999923706055 	-0.00940000882110326 	6.79999923706055 	0.163717184259198 	
6.89999771118164 	-0.0066001334671455 	6.89999771118164 	0.16615721390454 	
7 	-0.0083000037666352 	7 	0.168597234577829 	
7.09999847412109 	-0.00910003662283998 	7.09999847412109 	0.171037060128629 	
7.20000076293945 	-0.00900000615001773 	7.20000076293945 	0.173476876707806 	
7.29999923706055 	-0.00790000243068789 	7.29999923706055 	0.175916498180495 	
7.39999771118164 	-0.008000031899428 	7.39999771118164 	0.178356017622236 	
7.5 	-0.00860000210013823 	7.5 	0.180795528092999 	
7.59999847412109 	-0.00800002818141365 	7.59999847412109 	0.183234843481275 	
7.70000076293945 	-0.00699999127391493 	7.70000076293945 	0.185674149899005 	
7.79999923706055 	-0.00560000076438882 	7.79999923706055 	0.188113261250245 	
7.89999771118164 	-0.00380004005637602 	7.89999771118164 	0.190552270591075 	
8 	-0.00229999671137193 	8 	0.192991270962008 	
8.09999847412109 	-0.00180003295099596 	8.09999847412109 	0.195430076287781 	
8.20000076293945 	-0.00190001263763406 	8.20000076293945 	0.197868872640516 	
8.29999923706055 	-0.00140000214742031 	8.29999923706055 	0.200307473965876 	
8.39999771118164 	-0.00120004143900587 	8.39999771118164 	0.202745973300444 	
8.5 	-0.000500011301483028 	8.5 	0.205184463665235 	
