Run 1; Fc 4-1; Cy 3; Sample 1; Conc 3.9 15.6 62.5 250 1000 4000 nM_X 	Run 1; Fc 4-1; Cy 3; Sample 1; Conc 3.9 15.6 62.5 250 1000 4000 nM_Y 	Run 1; Fc 4-1; Cy 3; Sample 1; Conc 3.9 15.6 62.5 250 1000 4000 nM; Fitted_X 	Run 1; Fc 4-1; Cy 3; Sample 1; Conc 3.9 15.6 62.5 250 1000 4000 nM; Fitted_Y 	
-12.4000015258789 	0.187899757864216 	-12.4000015258789 	0 	
-12.3000011444092 	0.232901129438687 	-12.3000011444092 	0 	
-12.2000007629395 	0.227299867536203 	-12.2000007629395 	0 	
-12.1000003814697 	0.230199505713244 	-12.1000003814697 	0 	
-12 	0.212200006346393 	-12 	0 	
-11.9000015258789 	0.19089864216221 	-11.9000015258789 	0 	
-11.8000011444092 	0.224697384979663 	-11.8000011444092 	0 	
-11.7000007629395 	0.166496716203255 	-11.7000007629395 	0 	
-11.6000003814697 	0.104896881941386 	-11.6000003814697 	0 	
-11.5 	0.0442000015755184 	-11.5 	0 	
-11.4000015258789 	-0.0292044744455779 	-11.4000015258789 	0 	
-11.3000011444092 	-0.0951035969701479 	-11.3000011444092 	0 	
-11.2000007629395 	0.0182964938176156 	-11.2000007629395 	0 	
-11.1000003814697 	0.119498941709026 	-11.1000003814697 	0 	
-11 	0.190300019647111 	-11 	0 	
-10.9000015258789 	0.123402341847395 	-10.9000015258789 	0 	
-10.8000011444092 	0.0569025413533382 	-10.8000011444092 	0 	
-10.7000007629395 	-0.0234970947713009 	-10.7000007629395 	0 	
-10.6000003814697 	-0.0875975173912593 	-10.6000003814697 	0 	
-10.5 	-0.130799998423754 	-10.5 	0 	
-10.4000015258789 	-0.16479808205986 	-10.4000015258789 	0 	
-10.3000011444092 	-0.206097964837682 	-10.3000011444092 	0 	
-10.2000007629395 	-0.137000085887848 	-10.2000007629395 	0 	
-10.1000003814697 	-0.0837998626520857 	-10.1000003814697 	0 	
-10 	-0.0424000002240064 	-10 	0 	
-9.90000152587891 	-0.0343000591601594 	-9.90000152587891 	0 	
-9.80000114440918 	-0.029700110804697 	-9.80000114440918 	0 	
-9.70000076293945 	-0.00320008225025958 	-9.70000076293945 	0 	
-9.60000038146973 	-0.0017000575462589 	-9.60000038146973 	0 	
-9.5 	-0.00819999954183004 	-9.5 	0 	
-9.40000152587891 	-0.0126999729473027 	-9.40000152587891 	0 	
-9.30000114440918 	-0.013099993859214 	-9.30000114440918 	0 	
-9.20000076293945 	-0.0155000096092408 	-9.20000076293945 	0 	
-9.10000038146973 	0.00279995778328157 	-9.10000038146973 	0 	
-9 	0.00840000012613018 	-9 	0 	
-8.90000152587891 	0.00570007630449254 	-8.90000152587891 	0 	
-8.80000114440918 	0.00380006293562474 	-8.80000114440918 	0 	
-8.70000076293945 	0.00490002097285469 	-8.70000076293945 	0 	
-8.60000038146973 	-0.000299977105896687 	-8.60000038146973 	0 	
-8.5 	-0.00289999998858548 	-8.5 	0 	
-8.40000152587891 	-0.00369997905363562 	-8.40000152587891 	0 	
-8.30000114440918 	-0.00839994299531099 	-8.30000114440918 	0 	
-8.20000076293945 	-0.0143999522515514 	-8.20000076293945 	0 	
-8.10000038146973 	-0.0179999736210448 	-8.10000038146973 	0 	
-8 	-0.0219000000251981 	-8 	0 	
-7.90000152587891 	-0.0258999581019452 	-7.90000152587891 	0 	
-7.80000114440918 	-0.0235999979813641 	-7.80000114440918 	0 	
-7.70000076293945 	-0.0168999978122883 	-7.70000076293945 	0 	
-7.60000038146973 	-0.0138000211009057 	-7.60000038146973 	0 	
-7.5 	-0.0131000003602821 	-7.5 	0 	
-7.40000152587891 	-0.0130000055251003 	-7.40000152587891 	0 	
-7.30000114440918 	-0.012300013233471 	-7.30000114440918 	0 	
-7.20000076293945 	-0.0119000186568883 	-7.20000076293945 	0 	
-7.10000038146973 	-0.0112000266235555 	-7.10000038146973 	0 	
-7 	-0.00769999992917292 	-7 	0 	
-6.90000152587891 	-0.00929999993240926 	-6.90000152587891 	0 	
-6.80000114440918 	-0.00970000196321052 	-6.80000114440918 	0 	
-6.70000076293945 	-0.00940003232244635 	-6.70000076293945 	0 	
-6.60000038146973 	-0.00959999816041091 	-6.60000038146973 	0 	
-6.5 	-0.00750000002153683 	-6.5 	0 	
-6.40000152587891 	-0.00620001523202518 	-6.40000152587891 	0 	
-6.30000114440918 	-0.00600000764461583 	-6.30000114440918 	0 	
-6.20000076293945 	-0.00709999618993606 	-6.20000076293945 	0 	
-6.10000038146973 	-0.00520002859775559 	-6.10000038146973 	0 	
-6 	-0.00430000009509968 	-6 	0 	
-5.90000152587891 	-0.0049999962648144 	-5.90000152587891 	0 	
-5.80000114440918 	-0.00290000945824431 	-5.80000114440918 	0 	
-5.70000076293945 	-0.00229998661234276 	-5.70000076293945 	0 	
-5.60000038146973 	-0.00219998287138878 	-5.60000038146973 	0 	
-5.5 	-0.00319999999919673 	-5.5 	0 	
-5.40000152587891 	-0.00170001335209236 	-5.40000152587891 	0 	
-5.30000114440918 	-0.00109999427149887 	-5.30000114440918 	0 	
-5.20000076293945 	-9.99942712951452E-05 	-5.20000076293945 	0 	
-5.10000038146973 	-0.000299986641039141 	-5.10000038146973 	0 	
-5 	-0.00139999995008111 	-5 	0 	
-4.90000152587891 	-0.00129998845295631 	-4.90000152587891 	0 	
-4.80000114440918 	-0.000799978897703113 	-4.80000114440918 	0 	
-4.70000076293945 	1.14087015390396E-08 	-4.70000076293945 	0 	
-4.60000038146973 	0.00010001353075495 	-4.60000038146973 	0 	
-4.5 	0.00259999993795645 	-4.5 	0 	
-4.40000152587891 	-0.00129999599448638 	-4.40000152587891 	0 	
-4.30000114440918 	-0.00150003241287777 	-4.30000114440918 	0 	
-4.20000076293945 	-0.00149999801942613 	-4.20000076293945 	0 	
-4.10000038146973 	-0.000500051497510867 	-4.10000038146973 	0 	
-4 	0.000699999996868428 	-4 	0 	
-3.90000152587891 	0.00319999426210416 	-3.90000152587891 	0 	
-3.80000114440918 	0.00150004200622789 	-3.80000114440918 	0 	
-3.70000076293945 	0.00339996758012973 	-3.70000076293945 	0 	
-3.60000038146973 	0.0115999141271459 	-3.60000038146973 	0 	
-3.5 	0.0178999996205675 	-3.5 	0 	
-3.40000152587891 	0.0231999597344839 	-3.40000152587891 	0 	
-3.30000114440918 	0.0313998791825725 	-3.30000114440918 	0 	
-3.20000076293945 	0.0352999042152078 	-3.20000076293945 	0 	
-3.10000038146973 	0.0280999704118585 	-3.10000038146973 	0 	
-3 	0.0278999995243794 	-3 	0 	
-2.90000152587891 	0.0236000506774872 	-2.90000152587891 	0 	
-2.80000114440918 	0.0264999798928329 	-2.80000114440918 	0 	
-2.70000076293945 	0.0266999615923851 	-2.70000076293945 	0 	
-2.60000038146973 	0.029100029332767 	-2.60000038146973 	0 	
-2.5 	0.0376000003670924 	-2.5 	0 	
-2.40000152587891 	0.0356000659194251 	-2.40000152587891 	0 	
-2.30000114440918 	0.0300001131945464 	-2.30000114440918 	0 	
-2.20000076293945 	0.0358999729796778 	-2.20000076293945 	0 	
-2.10000038146973 	0.0622998987855681 	-2.10000038146973 	0 	
-2 	0.0579999995024991 	-2 	0 	
-1.90000152587891 	0.0647000526878401 	-1.90000152587891 	0 	
-1.80000114440918 	0.0283998758714006 	-1.80000114440918 	0 	
-1.70000076293945 	0.0335967866922147 	-1.70000076293945 	0 	
-1.60000038146973 	0.060597185853112 	-1.60000038146973 	0 	
-1.5 	0.0570999980482156 	-1.5 	0 	
-1.40000152587891 	0.0417991050744604 	-1.40000152587891 	0 	
-1.30000114440918 	0.0305993077308813 	-1.30000114440918 	0 	
-1.20000076293945 	0.0305993077308813 	-1.20000076293945 	0 	
