Run 1; Fc 2-1; Cy 7; DT; Conc 8 40 200 1000 5000 nM_X 	Run 1; Fc 2-1; Cy 7; DT; Conc 8 40 200 1000 5000 nM_Y 	Run 1; Fc 2-1; Cy 7; DT; Conc 8 40 200 1000 5000 nM; Fitted_X 	Run 1; Fc 2-1; Cy 7; DT; Conc 8 40 200 1000 5000 nM; Fitted_Y 	
724.299987792969 	5.74609375 	724.299987792969 	8.7279134978512 	
724.399963378906 	5.73828125 	724.399963378906 	8.71661700548756 	
724.5 	5.7265625 	724.5 	8.70533257492658 	
724.599975585938 	5.71484375 	724.599975585938 	8.69407392884917 	
724.699951171875 	5.703125 	724.699951171875 	8.68283413539362 	
724.799987792969 	5.70703125 	724.799987792969 	8.67160630215357 	
724.899963378906 	5.6953125 	724.899963378906 	8.66040408254293 	
725 	5.6796875 	725 	8.64921375271795 	
725.099975585938 	5.6796875 	725.099975585938 	8.63804892204435 	
725.199951171875 	5.66015625 	725.199951171875 	8.62690271177737 	
725.299987792969 	5.65625 	725.299987792969 	8.61576828882872 	
725.399963378906 	5.64453125 	725.399963378906 	8.60465919706981 	
725.5 	5.62890625 	725.5 	8.59356182815705 	
725.599975585938 	5.6171875 	725.599975585938 	8.58248967811881 	
725.699951171875 	5.6015625 	725.699951171875 	8.57143592633697 	
725.799987792969 	5.59765625 	725.799987792969 	8.56039379734228 	
725.899963378906 	5.58203125 	725.899963378906 	8.54937672160304 	
726 	5.56640625 	726 	8.53837120367549 	
726.099975585938 	5.56640625 	726.099975585938 	8.52739062806789 	
726.199951171875 	5.5546875 	726.199951171875 	8.51642822885464 	
726.299987792969 	5.546875 	726.299987792969 	8.50547728872329 	
726.399963378906 	5.53515625 	726.399963378906 	8.49455112740081 	
726.5 	5.53125 	726.5 	8.48363636094083 	
726.599975585938 	5.515625 	726.599975585938 	8.47274626527151 	
726.699951171875 	5.5078125 	726.699951171875 	8.46187413279081 	
726.799987792969 	5.50390625 	726.799987792969 	8.45101329957912 	
726.899963378906 	5.5 	726.899963378906 	8.44017697468629 	
727 	5.48828125 	727 	8.42935188556702 	
727.099975585938 	5.4765625 	727.099975585938 	8.41855119935404 	
727.199951171875 	5.46875 	727.199951171875 	8.40776826384098 	
727.299987792969 	5.44921875 	727.299987792969 	8.39699647032884 	
727.399963378906 	5.43359375 	727.399963378906 	8.38624892137618 	
727.5 	5.42578125 	727.5 	8.37551245251729 	
727.599975585938 	5.42578125 	727.599975585938 	8.36480012193556 	
727.699951171875 	5.41015625 	727.699951171875 	8.3541053331236 	
727.799987792969 	5.39453125 	727.799987792969 	8.3434215316044 	
727.899963378906 	5.38671875 	727.899963378906 	8.33276171314944 	
728 	5.37109375 	728 	8.32211282100961 	
728.099975585938 	5.35546875 	728.099975585938 	8.31148780863758 	
728.199951171875 	5.359375 	728.199951171875 	8.30088013276794 	
728.299987792969 	5.34765625 	728.299987792969 	8.29028329310952 	
728.399963378906 	5.33203125 	728.399963378906 	8.27971017988567 	
728.5 	5.32421875 	728.5 	8.26914784288817 	
728.599975585938 	5.31640625 	728.599975585938 	8.25860913070507 	
728.699951171875 	5.3046875 	728.699951171875 	8.24808755369936 	
728.799987792969 	5.2890625 	728.799987792969 	8.23757666422659 	
728.899963378906 	5.27734375 	728.899963378906 	8.22708924852138 	
729 	5.265625 	729 	8.21661246180153 	
729.099975585938 	5.25 	729.099975585938 	8.20615904897014 	
729.199951171875 	5.234375 	729.199951171875 	8.19572257335438 	
729.299987792969 	5.2265625 	729.299987792969 	8.18529663978922 	
729.399963378906 	5.21484375 	729.399963378906 	8.1748939311176 	
729.5 	5.20703125 	729.5 	8.1645017060846 	
729.599975585938 	5.20703125 	729.599975585938 	8.15413260762353 	
729.699951171875 	5.19921875 	729.699951171875 	8.14378025132588 	
729.799987792969 	5.1796875 	729.799987792969 	8.1334382938057 	
729.899963378906 	5.16796875 	729.899963378906 	8.1231193164554 	
730 	5.15625 	730 	8.11281068144483 	
730.099975585938 	5.1484375 	730.099975585938 	8.10252492976581 	
730.199951171875 	5.13671875 	730.199951171875 	8.09225572872352 	
730.299987792969 	5.12890625 	730.299987792969 	8.08199678617565 	
730.399963378906 	5.1171875 	730.399963378906 	8.07176058286505 	
730.5 	5.10546875 	730.5 	8.061534582677 	
730.599975585938 	5.1015625 	730.599975585938 	8.05133122669286 	
730.699951171875 	5.0859375 	730.699951171875 	8.04114423319028 	
730.799987792969 	5.078125 	730.799987792969 	8.03096736068138 	
730.899963378906 	5.06640625 	730.899963378906 	8.0208129904228 	
731 	5.05078125 	731 	8.01066868687851 	
731.099975585938 	5.04296875 	731.099975585938 	8.00054679181878 	
731.199951171875 	5.03125 	731.199951171875 	7.99044107422839 	
731.299987792969 	5.03125 	731.299987792969 	7.9803453427307 	
731.399963378906 	5.01953125 	731.399963378906 	7.97027188020684 	
731.5 	5.00390625 	731.5 	7.96020835054503 	
731.599975585938 	4.99609375 	731.599975585938 	7.95016699758409 	
731.699951171875 	4.99609375 	731.699951171875 	7.94014163897613 	
731.799987792969 	4.98828125 	731.799987792969 	7.93012613196067 	
731.899963378906 	4.9765625 	731.899963378906 	7.92013266338153 	
732 	4.96484375 	732 	7.91014899531333 	
732.099975585938 	4.95703125 	732.099975585938 	7.90018727465128 	
732.199951171875 	4.9453125 	732.199951171875 	7.89024136963321 	
732.299987792969 	4.9375 	732.299987792969 	7.88030518724511 	
732.399963378906 	4.9375 	732.399963378906 	7.87039081679846 	
732.5 	4.921875 	732.5 	7.86048611754891 	
732.599975585938 	4.91015625 	732.599975585938 	7.85060314063034 	
732.699951171875 	4.8984375 	732.699951171875 	7.84073580311555 	
732.799987792969 	4.88671875 	732.799987792969 	7.83087806039429 	
732.899963378906 	4.87890625 	732.899963378906 	7.82104190666005 	
733 	4.8671875 	733 	7.81121529726944 	
733.099975585938 	4.859375 	733.099975585938 	7.80141018866364 	
733.199951171875 	4.84765625 	733.199951171875 	7.79162054620937 	
733.299987792969 	4.84765625 	733.299987792969 	7.78184037316632 	
733.399963378906 	4.8359375 	733.399963378906 	7.77208156966775 	
733.5 	4.8203125 	733.5 	7.76233218610932 	
733.599975585938 	4.8125 	733.599975585938 	7.75260408278313 	
733.699951171875 	4.81640625 	733.699951171875 	7.74289127335269 	
733.799987792969 	4.80078125 	733.799987792969 	7.73318780942821 	
733.899963378906 	4.79296875 	733.899963378906 	7.72350549802558 	
734 	4.78125 	734 	7.713832483419 	
734.099975585938 	4.77734375 	734.099975585938 	7.70418053569265 	
734.199951171875 	4.765625 	734.199951171875 	7.69454371509002 	
734.299987792969 	4.75390625 	734.299987792969 	7.6849161189123 	
734.399963378906 	4.7578125 	734.399963378906 	7.675309462156 	
734.5 	4.74609375 	734.5 	7.66571198202774 	
734.599975585938 	4.73828125 	734.599975585938 	7.65613535699651 	
734.699951171875 	4.7265625 	734.699951171875 	7.64657369399695 	
734.799987792969 	4.71875 	734.799987792969 	7.63702113661693 	
734.899963378906 	4.70703125 	734.899963378906 	7.62748930883896 	
735 	4.69921875 	735 	7.61796653978767 	
735.099975585938 	4.6953125 	735.099975585938 	7.6084644173155 	
735.199951171875 	4.68359375 	735.199951171875 	7.59897709453878 	
735.299987792969 	4.67578125 	735.299987792969 	7.58949876082937 	
735.399963378906 	4.6640625 	735.399963378906 	7.58004095014427 	
735.5 	4.671875 	735.5 	7.57059207863222 	
735.599975585938 	4.66015625 	735.599975585938 	7.56116364696062 	
735.699951171875 	4.6484375 	735.699951171875 	7.55174985428128 	
735.799987792969 	4.63671875 	735.799987792969 	7.54234493513582 	
735.899963378906 	4.625 	735.899963378906 	7.53296033431543 	
736 	4.625 	736 	7.52358456166586 	
736.099975585938 	4.61328125 	736.099975585938 	7.51422902661303 	
736.199951171875 	4.60546875 	736.199951171875 	7.5048879729944 	
736.299987792969 	4.59375 	736.299987792969 	7.49555568011608 	
736.399963378906 	4.5859375 	736.399963378906 	7.48624350464582 	
736.5 	4.57421875 	736.5 	7.47694004535843 	
736.599975585938 	4.56640625 	736.599975585938 	7.46765662393419 	
736.699951171875 	4.5546875 	736.699951171875 	7.45838752887152 	
736.799987792969 	4.5546875 	736.799987792969 	7.44912708375668 	
736.899963378906 	4.546875 	736.899963378906 	7.43988655807393 	
737 	4.54296875 	737 	7.43065463857009 	
737.099975585938 	4.53515625 	737.099975585938 	7.42144256011371 	
737.199951171875 	4.52734375 	737.199951171875 	7.41224465538136 	
737.299987792969 	4.515625 	737.299987792969 	7.40305529185233 	
737.399963378906 	4.49609375 	737.399963378906 	7.39388565362141 	
737.5 	4.4921875 	737.5 	7.38472451373771 	
737.599975585938 	4.484375 	737.599975585938 	7.3755830212007 	
737.699951171875 	4.48046875 	737.699951171875 	7.36645555241703 	
737.799987792969 	4.4765625 	737.799987792969 	7.35733651813956 	
737.899963378906 	4.46484375 	737.899963378906 	7.34823701627287 	
738 	4.47265625 	738 	7.33914590673014 	
738.099975585938 	4.46484375 	738.099975585938 	7.33007425352861 	
738.199951171875 	4.45703125 	738.199951171875 	7.3210164763184 	
738.299987792969 	4.4453125 	738.299987792969 	7.31196702873313 	
738.399963378906 	4.4296875 	738.399963378906 	7.30293692423103 	
738.5 	4.4375 	738.5 	7.29391510792533 	
738.599975585938 	4.42578125 	738.599975585938 	7.28491255974135 	
738.699951171875 	4.41796875 	738.699951171875 	7.27592374211312 	
738.799987792969 	4.40625 	738.799987792969 	7.26694315110113 	
738.899963378906 	4.40234375 	738.899963378906 	7.25798171659903 	
739 	4.39453125 	739 	7.24902846802287 	
739.099975585938 	4.38671875 	739.099975585938 	7.2400943020822 	
739.199951171875 	4.375 	739.199951171875 	7.23117372188628 	
739.299987792969 	4.3671875 	739.299987792969 	7.22226126263976 	
739.399963378906 	4.35546875 	739.399963378906 	7.21336777471374 	
739.5 	4.3515625 	739.5 	7.2044823707919 	
739.599975585938 	4.34765625 	739.599975585938 	7.19561586509036 	
739.699951171875 	4.3359375 	739.699951171875 	7.18676280409619 	
739.799987792969 	4.328125 	739.799987792969 	7.17791776721242 	
739.899963378906 	4.31640625 	739.899963378906 	7.16909151963377 	
740 	4.29296875 	740 	7.16027325653934 	
740.099975585938 	4.28515625 	740.099975585938 	7.15147371060795 	
740.199951171875 	4.28125 	740.199951171875 	7.1426874697226 	
740.299987792969 	4.28515625 	740.299987792969 	7.13390915433834 	
740.399963378906 	4.27734375 	740.399963378906 	7.12514944861565 	
740.5 	4.265625 	740.5 	7.11639762936187 	
740.599975585938 	4.2578125 	740.599975585938 	7.10766434855467 	
740.699951171875 	4.24609375 	740.699951171875 	7.09894423503286 	
740.799987792969 	4.23828125 	740.799987792969 	7.09023194986796 	
740.899963378906 	4.2265625 	740.899963378906 	7.08153809701546 	
741 	4.22265625 	741 	7.07285203405532 	
741.099975585938 	4.21484375 	741.099975585938 	7.06418433581603 	
741.199951171875 	4.2109375 	741.199951171875 	7.05552967230582 	
741.299987792969 	4.20703125 	741.299987792969 	7.0468827426975 	
741.399963378906 	4.20703125 	741.399963378906 	7.03825407168779 	
741.5 	4.19921875 	741.5 	7.02963309694101 	
741.599975585938 	4.1875 	741.599975585938 	7.02103031163609 	
741.699951171875 	4.16796875 	741.699951171875 	7.01244042539333 	
741.799987792969 	4.15625 	741.799987792969 	7.0038581794134 	
741.899963378906 	4.14453125 	741.899963378906 	6.99529401984408 	
742 	4.140625 	742 	6.98673746349833 	
742.099975585938 	4.125 	742.099975585938 	6.97819892532603 	
742.199951171875 	4.12109375 	742.199951171875 	6.96967315466715 	
742.299987792969 	4.10546875 	742.299987792969 	6.96115493211885 	
742.399963378906 	4.09765625 	742.399963378906 	6.95265462607619 	
742.5 	4.0859375 	742.5 	6.94416183168806 	
742.599975585938 	4.08203125 	742.599975585938 	6.93568688646694 	
742.699951171875 	4.078125 	742.699951171875 	6.927224579062 	
742.799987792969 	4.06640625 	742.799987792969 	6.91876972906093 	
742.899963378906 	4.05859375 	742.899963378906 	6.91033262789094 	
743 	4.0625 	743 	6.90190294626047 	
743.099975585938 	4.0546875 	743.099975585938 	6.8934909457772 	
743.199951171875 	4.05078125 	743.199951171875 	6.88509145455753 	
743.299987792969 	4.03515625 	743.299987792969 	6.87669933070646 	
743.399963378906 	4.03125 	743.399963378906 	6.86832478938892 	
743.5 	4.02734375 	743.5 	6.85995757994791 	
743.599975585938 	4.0234375 	743.599975585938 	6.85160788727686 	
743.699951171875 	4.01171875 	743.699951171875 	6.84327057734442 	
743.799987792969 	3.9921875 	743.799987792969 	6.83494054642665 	
743.899963378906 	3.984375 	743.899963378906 	6.82662793424181 	
744 	3.98046875 	744 	6.81832256606897 	
744.099975585938 	3.9765625 	744.099975585938 	6.81003455165727 	
744.199951171875 	3.95703125 	744.199951171875 	6.80175879506012 	
744.299987792969 	3.94140625 	744.299987792969 	6.79349023033082 	
744.399963378906 	3.9375 	744.399963378906 	6.78523892249391 	
744.5 	3.92578125 	744.5 	6.7769947719898 	
744.599975585938 	3.9140625 	744.599975585938 	6.76876781417241 	
744.699951171875 	3.90625 	744.699951171875 	6.76055299078708 	
744.799987792969 	3.90234375 	744.799987792969 	6.75234527327532 	
744.899963378906 	3.90234375 	744.899963378906 	6.74415466624225 	
745 	3.88671875 	745 	6.73597113478305 	
745.099975585938 	3.87890625 	745.099975585938 	6.7278046402998 	
745.199951171875 	3.875 	745.199951171875 	6.71965016221798 	
745.299987792969 	3.8828125 	745.299987792969 	6.71150270938949 	
745.399963378906 	3.8671875 	745.399963378906 	6.70337220004645 	
745.5 	3.8515625 	745.5 	6.69524868313748 	
745.599975585938 	3.8515625 	745.599975585938 	6.68714204784252 	
745.699951171875 	3.83984375 	745.699951171875 	6.67904731062911 	
745.799987792969 	3.828125 	745.799987792969 	6.67095951710242 	
745.899963378906 	3.8046875 	745.899963378906 	6.6628885130847 	
746 	3.796875 	746 	6.65482442057091 	
746.099975585938 	3.79296875 	746.099975585938 	6.64677705661819 	
746.199951171875 	3.78515625 	746.199951171875 	6.63874147437647 	
746.299987792969 	3.76953125 	746.299987792969 	6.63071275584927 	
746.399963378906 	3.7578125 	746.399963378906 	6.62270067516296 	
746.5 	3.74609375 	746.5 	6.61469542664928 	
746.599975585938 	3.7421875 	746.599975585938 	6.60670675595176 	
746.699951171875 	3.73828125 	746.699951171875 	6.59872975106111 	
746.799987792969 	3.7265625 	746.799987792969 	6.59075952276074 	
746.899963378906 	3.71875 	746.899963378906 	6.58280578071249 	
747 	3.70703125 	747 	6.57485879062892 	
747.099975585938 	3.703125 	747.099975585938 	6.56692822719861 	
747.199951171875 	3.6953125 	747.199951171875 	6.55900921560142 	
747.299987792969 	3.68359375 	747.299987792969 	6.55109690929491 	
747.399963378906 	3.66796875 	747.399963378906 	6.54320094083573 	
747.5 	3.6640625 	747.5 	6.53531164679698 	
747.599975585938 	3.65625 	747.599975585938 	6.52743863178033 	
747.699951171875 	3.6484375 	747.699951171875 	6.51957705651733 	
747.799987792969 	3.6328125 	747.799987792969 	6.5117221097419 	
747.899963378906 	3.625 	747.899963378906 	6.50388335432968 	
748 	3.6328125 	748 	6.49605119702196 	
748.099975585938 	3.62890625 	748.099975585938 	6.48823517300814 	
748.199951171875 	3.625 	748.199951171875 	6.4804304782218 	
748.299987792969 	3.6171875 	748.299987792969 	6.47263233632739 	
748.399963378906 	3.61328125 	748.399963378906 	6.46485024118844 	
748.5 	3.60546875 	748.5 	6.45707466903164 	
748.599975585938 	3.59765625 	748.599975585938 	6.44931508648144 	
748.699951171875 	3.59375 	748.699951171875 	6.4415667245206 	
748.799987792969 	3.6015625 	748.799987792969 	6.43382484114793 	
748.899963378906 	3.59375 	748.899963378906 	6.42609886188647 	
749 	3.58984375 	749 	6.41837933178917 	
749.099975585938 	3.578125 	749.099975585938 	6.41067564922023 	
749.199951171875 	3.57421875 	749.199951171875 	6.40298307950285 	
749.299987792969 	3.57421875 	749.299987792969 	6.39529691516024 	
749.399963378906 	3.5703125 	749.399963378906 	6.38762651401644 	
749.5 	3.5625 	749.5 	6.37996248927659 	
749.599975585938 	3.56640625 	749.599975585938 	6.37231417186368 	
749.699951171875 	3.5625 	749.699951171875 	6.36467686128668 	
749.799987792969 	3.5546875 	749.799987792969 	6.35704588399415 	
749.899963378906 	3.55078125 	749.899963378906 	6.34943053075287 	
750 	3.55078125 	750 	6.34182148226533 	
750.099975585938 	3.53515625 	750.099975585938 	6.3342280026515 	
750.199951171875 	3.52734375 	750.199951171875 	6.32664542527545 	
750.299987792969 	3.5234375 	750.299987792969 	6.31906911018385 	
750.399963378906 	3.5234375 	750.399963378906 	6.31150828171922 	
750.5 	3.515625 	750.5 	6.30395368086834 	
750.599975585938 	3.50390625 	750.599975585938 	6.29641450564681 	
750.699951171875 	3.5 	750.699951171875 	6.28888612671216 	
750.799987792969 	3.49609375 	750.799987792969 	6.28136393708278 	
750.899963378906 	3.484375 	750.899963378906 	6.27385709501659 	
751 	3.48046875 	751 	6.26635641392838 	
751.099975585938 	3.4921875 	751.099975585938 	6.2588710259014 	
751.199951171875 	3.4921875 	751.199951171875 	6.25139633065999 	
751.299987792969 	3.48828125 	751.299987792969 	6.24392775407815 	
751.399963378906 	3.4765625 	751.399963378906 	6.23647438916494 	
751.5 	3.47265625 	751.5 	6.22902711480019 	
751.599975585938 	3.46484375 	751.599975585938 	6.22159499806294 	
751.699951171875 	3.45703125 	751.699951171875 	6.2141734714559 	
751.799987792969 	3.453125 	751.799987792969 	6.20675799337713 	
751.899963378906 	3.4453125 	751.899963378906 	6.19935759219687 	
752 	3.44140625 	752 	6.19196321161523 	
752.099975585938 	3.4375 	752.099975585938 	6.1845838543151 	
752.199951171875 	3.43359375 	752.199951171875 	6.17721498524649 	
752.299987792969 	3.43359375 	752.299987792969 	6.16985209500236 	
752.399963378906 	3.4140625 	752.399963378906 	6.16250415927761 	
752.5 	3.41015625 	752.5 	6.15516218132164 	
752.599975585938 	3.40234375 	752.599975585938 	6.14783509835671 	
752.699951171875 	3.3984375 	752.699951171875 	6.14051840821934 	
752.799987792969 	3.38671875 	752.799987792969 	6.13320763421386 	
752.899963378906 	3.37890625 	752.899963378906 	6.12591167808471 	
753 	3.3671875 	753 	6.11862161225908 	
753.099975585938 	3.35546875 	753.099975585938 	6.11134631338833 	
753.199951171875 	3.34765625 	753.199951171875 	6.10408131144829 	
753.299987792969 	3.3359375 	753.299987792969 	6.09682216165543 	
753.399963378906 	3.33203125 	753.399963378906 	6.08957770321053 	
753.5 	3.328125 	753.5 	6.08233907187804 	
753.599975585938 	3.31640625 	753.599975585938 	6.07511508201128 	
753.699951171875 	3.3203125 	753.699951171875 	6.06790128990775 	
753.799987792969 	3.328125 	753.799987792969 	6.0606932835489 	
753.899963378906 	3.33984375 	753.899963378906 	6.05349984178085 	
754 	3.34765625 	754 	6.04631216272446 	
754.099975585938 	3.359375 	754.099975585938 	6.03913899859547 	
754.199951171875 	3.375 	754.199951171875 	6.03197594237711 	
754.299987792969 	3.390625 	754.299987792969 	6.02481861180852 	
754.399963378906 	3.3984375 	754.399963378906 	6.01767572227825 	
754.5 	3.41015625 	754.5 	6.01053853397464 	
754.599975585938 	3.4140625 	754.599975585938 	6.00341573784562 	
754.699951171875 	3.42578125 	754.699951171875 	5.99630295805294 	
754.799987792969 	3.41796875 	754.799987792969 	5.98919584329154 	
754.899963378906 	3.41015625 	754.899963378906 	5.98210304802046 	
755 	3.41796875 	755 	5.97501589264774 	
755.099975585938 	3.33203125 	755.099975585938 	5.96794300732916 	
755.199951171875 	3.2734375 	755.199951171875 	5.9608800477282 	
755.299987792969 	3.203125 	755.299987792969 	5.95382269310567 	
755.399963378906 	3.1484375 	755.399963378906 	5.94677953742543 	
755.5 	3.0546875 	755.5 	5.93974196321515 	
755.599975585938 	2.98828125 	755.599975585938 	5.93271854042348 	
755.699951171875 	2.91796875 	755.699951171875 	5.92570495459119 	
755.799987792969 	2.83984375 	755.799987792969 	5.91869691534528 	
755.899963378906 	2.85546875 	755.899963378906 	5.91170295677605 	
756 	2.8671875 	756 	5.90471452178427 	
756.099975585938 	2.88671875 	756.099975585938 	5.89774012065857 	
756.199951171875 	2.91015625 	756.199951171875 	5.89077546924927 	
756.299987792969 	2.9296875 	756.299987792969 	5.88381629623912 	
756.399963378906 	2.94921875 	756.399963378906 	5.87687107157082 	
756.5 	2.9609375 	756.5 	5.86993130582956 	
756.599975585938 	2.96875 	756.599975585938 	5.86300544901347 	
756.699951171875 	2.98046875 	756.699951171875 	5.85608924569742 	
756.799987792969 	2.9765625 	756.799987792969 	5.84917846399248 	
756.899963378906 	2.95703125 	756.899963378906 	5.84228151840512 	
757 	2.953125 	757 	5.83538996927493 	
757.099975585938 	2.953125 	757.099975585938 	5.82851220753958 	
757.199951171875 	2.95703125 	757.199951171875 	5.82164400697904 	
757.299987792969 	2.95703125 	757.299987792969 	5.81478116466629 	
757.399963378906 	2.9453125 	757.399963378906 	5.80793203633281 	
757.5 	2.94140625 	757.5 	5.80108824040856 	
757.599975585938 	2.94140625 	757.599975585938 	5.79425811653435 	
757.699951171875 	2.9375 	757.699951171875 	5.78743747613067 	
757.799987792969 	2.93359375 	757.799987792969 	5.78062213845972 	
757.899963378906 	2.92578125 	757.899963378906 	5.77382040299807 	
758 	2.9140625 	758 	5.76702394797744 	
758.099975585938 	2.9140625 	758.099975585938 	5.76024105014989 	
758.199951171875 	2.90625 	758.199951171875 	5.75346754344633 	
758.299987792969 	2.90234375 	758.299987792969 	5.74669928491305 	
758.399963378906 	2.89453125 	758.399963378906 	5.73994451743108 	
758.5 	2.890625 	758.5 	5.73319497583407 	
758.599975585938 	2.88671875 	758.599975585938 	5.72645887580734 	
758.699951171875 	2.875 	758.699951171875 	5.71973208383477 	
758.799987792969 	2.859375 	758.799987792969 	5.71301048567585 	
758.899963378906 	2.85546875 	758.899963378906 	5.70630226749812 	
759 	2.84765625 	759 	5.69959922278634 	
759.099975585938 	2.84375 	759.099975585938 	5.69290951536158 	
759.199951171875 	2.84375 	759.199951171875 	5.6862290372317 	
759.299987792969 	2.8359375 	759.299987792969 	5.67955370310223 	
759.399963378906 	2.828125 	759.399963378906 	5.67289164294751 	
759.5 	2.82421875 	759.5 	5.66623470298078 	
759.599975585938 	2.82421875 	759.599975585938 	5.65959099406647 	
759.699951171875 	2.8046875 	759.699951171875 	5.65295643666045 	
759.799987792969 	2.80078125 	759.799987792969 	5.64632697368469 	
759.899963378906 	2.796875 	759.899963378906 	5.63971067984851 	
760 	2.79296875 	760 	5.63309946181881 	
760.099975585938 	2.78515625 	760.099975585938 	5.62650137227453 	
760.199951171875 	2.78125 	760.199951171875 	5.61991236017118 	
760.299987792969 	2.78125 	760.299987792969 	5.61332839675341 	
760.399963378906 	2.77734375 	760.399963378906 	5.60675746738655 	
760.5 	2.765625 	760.5 	5.60019155212149 	
760.599975585938 	2.76171875 	760.599975585938 	5.59363864623054 	
760.699951171875 	2.7578125 	760.699951171875 	5.58709472295315 	
760.799987792969 	2.74609375 	760.799987792969 	5.5805557771548 	
760.899963378906 	2.7421875 	760.899963378906 	5.57402976941095 	
761 	2.7421875 	761 	5.56750871247668 	
761.099975585938 	2.734375 	761.099975585938 	5.5610005443747 	
761.199951171875 	2.7265625 	761.199951171875 	5.55450126398267 	
761.299987792969 	2.72265625 	761.299987792969 	5.54800691409727 	
761.399963378906 	2.72265625 	761.399963378906 	5.54152539740082 	
761.5 	2.7109375 	761.5 	5.53504878090705 	
761.599975585938 	2.703125 	761.599975585938 	5.5285849527794 	
761.699951171875 	2.703125 	761.699951171875 	5.52212994429084 	
761.799987792969 	2.6953125 	761.799987792969 	5.51567980879885 	
761.899963378906 	2.69140625 	761.899963378906 	5.50924240069581 	
762 	2.69140625 	762 	5.50280984192977 	
762.099975585938 	2.6875 	762.099975585938 	5.49638997150256 	
762.199951171875 	2.67578125 	762.199951171875 	5.48997884878685 	
762.299987792969 	2.66796875 	762.299987792969 	5.48357255497695 	
762.399963378906 	2.65625 	762.399963378906 	5.47717889505659 	
762.5 	2.65234375 	762.5 	5.47079005051618 	
762.599975585938 	2.64453125 	762.599975585938 	5.46441379863598 	
762.699951171875 	2.640625 	762.699951171875 	5.45804623038612 	
762.799987792969 	2.63671875 	762.799987792969 	5.4516834547186 	
762.899963378906 	2.6328125 	762.899963378906 	5.44533322449298 	
763 	2.625 	763 	5.43898777506208 	
763.099975585938 	2.62109375 	763.099975585938 	5.43265483886549 	
763.199951171875 	2.6171875 	763.199951171875 	5.42633050514451 	
763.299987792969 	2.61328125 	763.299987792969 	5.42001089121951 	
763.399963378906 	2.59765625 	763.399963378906 	5.41370370423595 	
763.5 	2.6015625 	763.5 	5.40740122222271 	
763.599975585938 	2.59765625 	763.599975585938 	5.40111111355316 	
763.699951171875 	2.59375 	763.699951171875 	5.39482950653261 	
763.799987792969 	2.5859375 	763.799987792969 	5.38855255277625 	
763.899963378906 	2.58203125 	763.899963378906 	5.38228792494977 	
764 	2.57421875 	764 	5.37602794253238 	
764.099975585938 	2.56640625 	764.099975585938 	5.36978023119202 	
764.199951171875 	2.5546875 	764.199951171875 	5.36354095767018 	
764.299987792969 	2.546875 	764.299987792969 	5.35730630467241 	
764.399963378906 	2.54296875 	764.399963378906 	5.35108386699954 	
764.5 	2.53515625 	764.5 	5.34486604073592 	
764.599975585938 	2.53125 	764.599975585938 	5.33866040589704 	
764.699951171875 	2.5390625 	764.699951171875 	5.33246316007107 	
764.799987792969 	2.53515625 	764.799987792969 	5.32627051255267 	
764.899963378906 	2.515625 	764.899963378906 	5.32009001926594 	
765 	2.5234375 	765 	5.31391412986162 	
765.099975585938 	2.51171875 	765.099975585938 	5.30775037789692 	
765.199951171875 	2.5078125 	765.199951171875 	5.30159495830107 	
765.299987792969 	2.49609375 	765.299987792969 	5.29544406745432 	
765.399963378906 	2.4921875 	765.399963378906 	5.28930518127904 	
765.5 	2.50390625 	765.5 	5.28317076414173 	
765.599975585938 	2.5078125 	765.599975585938 	5.27704834922726 	
765.699951171875 	2.5078125 	765.699951171875 	5.27093414045875 	
765.799987792969 	2.5234375 	765.799987792969 	5.26482440006925 	
765.899963378906 	2.5234375 	765.899963378906 	5.25872652381792 	
766 	2.53125 	766 	5.2526330371751 	
766.099975585938 	2.5234375 	766.099975585938 	5.2465513450082 	
766.199951171875 	2.4296875 	766.199951171875 	5.24047773797072 	
766.299987792969 	2.17578125 	766.299987792969 	5.23440861969915 	
766.399963378906 	1.9140625 	766.399963378906 	5.22835147666465 	
766.5 	1.91796875 	766.5 	5.22229887092006 	
766.599975585938 	2.11328125 	766.599975585938 	5.21625815422333 	
766.699951171875 	2.359375 	766.699951171875 	5.21022556190536 	
766.799987792969 	2.359375 	766.799987792969 	5.20419726408101 	
766.899963378906 	2.36328125 	766.899963378906 	5.19818040236749 	
767 	2.37109375 	767 	5.19216781532667 	
767.099975585938 	2.36328125 	767.099975585938 	5.18616730568816 	
767.199951171875 	 	767.199951171875 	5.18017500872907 	
767.299987792969 	 	767.299987792969 	5.17418656085154 	
767.399963378906 	 	767.399963378906 	5.168209847017 	
767.5 	 	767.5 	5.16223758653414 	
767.599975585938 	 	767.599975585938 	5.15627675519741 	
767.699951171875 	 	767.699951171875 	5.15032428165714 	
767.799987792969 	 	767.799987792969 	5.14437612548971 	
767.899963378906 	 	767.899963378906 	5.1384394551381 	
768 	 	768 	5.1384394551381 	
768.099975585938 	 	768.099975585938 	5.24208709093596 	
768.199951171875 	 	768.199951171875 	5.34559562827439 	
768.299987792969 	 	768.299987792969 	5.4490274118288 	
768.399963378906 	 	768.399963378906 	5.5522555393311 	
768.5 	 	768.5 	5.65540533882122 	
768.599975585938 	 	768.599975585938 	5.75835022937354 	
768.699951171875 	 	768.699951171875 	5.86115248292009 	
768.799987792969 	 	768.799987792969 	5.96387401174704 	
